column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70,column71,column72,column73,column74,column75,column76,column77,column78,column79,column80
35,1,54,9,5,2,2,1,14,1,3,3,4,0,2,1,4,2,2,4,3,2,0,0,4,1,3,2,1,0,3,0,1,4,3,1,3,1,2,4,4,1,1,4,4,3,0,4,3,0,0,2,3,1,4,0,1,0,1,0,3,0,0,3,2,2,4,3,0,2,0,0,0,2,2,3,3,2,0,1
32,0,58,22,10,3,3,1,19,3,3,2,1,1,0,0,1,0,2,3,1,1,0,3,0,4,1,4,2,3,3,1,2,3,4,4,3,4,0,4,4,2,2,0,4,2,4,2,2,2,2,0,1,0,3,0,4,4,1,2,1,0,1,3,1,0,4,0,3,1,1,0,2,0,4,2,3,2,2,0
18,0,2,87,9,4,0,2,8,7,1,3,0,5,3,4,1,1,1,4,3,0,0,0,4,0,1,4,4,0,1,2,4,0,1,3,3,1,2,1,0,1,0,4,1,3,0,1,4,1,1,4,2,0,2,0,2,0,1,1,0,1,2,2,3,0,2,0,2,1,0,2,0,2,2,2,3,2,0,4
88,4,22,24,8,2,0,0,3,9,4,2,1,5,4,3,0,2,1,4,3,2,2,1,3,2,1,1,2,0,1,4,4,3,0,0,3,2,4,1,1,0,1,0,3,1,3,0,0,2,0,3,1,4,1,3,1,1,0,0,0,1,1,4,3,0,1,0,1,0,4,2,0,4,1,2,1,2,1,3
54,1,3,15,13,1,3,2,10,7,0,0,3,1,2,1,0,4,2,3,1,1,0,3,4,0,1,2,0,3,3,4,2,4,0,0,1,3,4,4,3,0,0,1,4,3,4,2,0,1,0,3,1,0,2,3,1,0,0,1,0,1,0,3,1,4,3,2,0,4,3,0,4,4,2,2,4,3,1,4
48,3,1,20,17,2,1,1,19,3,3,3,1,5,4,3,4,0,4,4,3,1,1,1,0,0,0,3,0,3,3,3,1,0,2,2,3,1,2,1,4,0,4,0,1,1,4,3,1,2,1,3,0,1,4,4,2,1,1,0,4,1,2,0,2,0,0,0,1,2,1,2,1,0,1,4,3,4,0,3
73,2,89,2,19,4,2,2,9,0,2,0,2,1,2,1,2,1,3,0,4,0,2,4,1,3,4,1,0,0,1,2,3,0,2,2,3,1,2,2,1,0,4,0,3,1,0,1,2,0,1,2,4,2,2,4,2,3,0,0,0,0,3,1,0,0,2,1,1,4,2,2,0,4,4,1,1,2,0,3
34,4,82,23,0,0,3,3,10,1,1,0,4,5,1,3,4,2,2,3,1,0,4,1,3,2,4,3,2,0,1,1,0,0,3,1,4,4,4,3,0,0,0,3,3,2,3,3,1,0,1,0,0,1,0,3,1,0,0,2,1,0,2,3,2,3,0,3,4,2,4,0,3,3,0,0,0,3,2,2
54,1,20,55,5,2,2,0,11,0,0,1,3,5,2,1,0,2,1,4,3,1,0,3,4,1,3,2,1,3,3,4,2,4,1,3,3,1,2,1,2,0,1,2,4,1,4,1,2,3,1,4,1,0,0,4,3,1,0,2,1,2,0,1,1,4,3,3,4,0,2,2,2,0,2,3,4,1,1,3
19,3,0,10,12,2,3,0,7,2,4,3,0,1,0,0,2,0,2,3,4,0,2,4,0,4,3,3,0,1,0,1,1,1,4,4,4,0,0,3,2,0,3,2,1,0,2,0,0,2,2,1,1,2,0,2,0,2,0,2,0,4,3,1,2,2,1,0,3,2,3,3,1,4,4,3,1,4,3,3
98,3,69,86,13,0,0,2,2,8,4,1,1,1,2,1,0,2,1,2,0,0,0,0,3,0,0,0,2,4,2,2,1,2,2,2,4,1,1,2,1,1,1,4,4,0,2,2,0,3,2,4,4,2,0,0,0,2,2,1,4,2,0,2,3,3,0,0,0,1,0,0,0,1,3,2,3,1,2,3
25,0,92,41,17,3,2,2,0,1,3,1,4,3,2,1,3,2,3,4,3,0,3,2,3,2,4,2,3,2,4,1,1,1,1,3,3,0,3,1,4,0,0,3,2,2,1,4,3,2,0,2,2,1,1,1,3,1,1,0,3,0,0,4,4,2,0,1,2,1,3,3,1,3,1,1,2,3,0,0
25,0,28,16,8,2,0,3,21,4,1,3,3,2,2,0,4,2,2,2,0,3,3,4,2,0,2,4,3,1,0,4,2,2,2,3,2,0,3,0,0,0,0,0,1,1,1,0,2,2,3,2,1,1,4,0,3,0,1,1,0,4,3,4,1,1,0,4,1,2,1,0,0,2,2,3,4,4,3,0
87,1,35,88,17,3,2,1,18,9,2,1,3,2,0,0,0,3,4,3,1,2,4,4,3,2,4,3,2,0,1,1,1,1,3,1,3,1,2,1,0,1,2,2,1,1,0,1,2,0,0,0,3,4,2,0,0,0,0,2,2,4,3,0,1,3,0,0,3,0,2,3,0,3,2,0,3,4,0,4
92,3,35,88,17,0,2,2,8,7,3,3,0,1,0,0,1,2,4,2,4,1,2,4,4,1,0,1,4,4,0,1,1,1,0,0,3,4,0,2,0,3,0,0,0,1,0,1,0,0,4,4,0,4,2,2,3,1,0,2,1,0,3,1,1,2,1,2,2,4,2,1,0,4,1,2,3,2,0,0
35,0,36,99,8,2,0,1,19,3,2,2,3,3,1,2,3,2,3,2,0,1,4,0,3,2,1,4,4,1,0,4,0,2,0,0,4,1,1,3,1,3,1,4,4,1,0,0,4,2,1,3,2,2,4,0,1,2,2,0,4,3,3,0,0,1,0,1,1,4,3,0,4,3,2,1,4,0,0,2
43,4,22,24,11,4,1,2,5,2,3,2,0,0,2,1,3,2,3,4,3,0,4,4,0,4,0,2,3,3,3,3,3,3,4,0,4,1,1,4,3,0,2,0,0,1,3,0,3,0,0,0,0,4,1,3,0,1,0,4,4,0,0,4,0,0,0,1,3,0,2,2,0,3,3,2,3,0,1,1
54,1,97,44,16,4,3,2,13,9,0,1,3,5,1,2,0,0,3,0,4,0,0,0,1,3,4,4,1,3,3,3,1,0,2,2,0,3,4,1,3,3,1,3,3,1,4,1,1,4,0,3,4,1,4,0,0,4,3,2,0,1,2,4,4,1,0,3,1,0,4,3,3,1,3,1,4,4,3,1
77,3,14,77,19,0,1,2,0,1,1,2,4,4,2,1,1,2,4,3,2,1,1,1,2,0,1,4,4,3,3,2,2,3,4,4,4,4,4,1,4,3,0,3,1,0,0,0,3,1,2,0,0,1,0,0,2,0,4,3,4,1,0,3,0,4,1,1,2,4,1,1,1,4,3,2,4,2,3,3
93,1,18,93,19,3,3,1,18,9,3,0,0,0,2,1,2,0,2,0,4,0,0,0,2,0,0,1,4,2,1,3,1,0,4,4,3,1,2,1,0,1,0,4,4,4,4,4,3,1,1,1,1,1,0,0,0,3,3,0,1,0,2,1,2,3,0,0,1,2,2,0,2,0,0,4,1,2,1,3
14,2,59,33,19,0,1,1,23,2,2,1,0,3,2,1,3,4,2,0,4,0,2,4,4,0,4,0,4,0,1,3,3,3,4,4,3,1,2,4,0,0,0,0,1,0,0,0,4,1,4,0,1,4,3,0,2,3,3,0,4,2,0,3,0,0,1,3,3,2,4,0,3,4,3,2,1,0,0,0
41,3,96,37,11,0,0,0,14,5,1,3,3,4,4,3,4,2,2,3,1,4,2,3,0,4,1,0,3,2,4,0,0,1,4,4,3,1,2,3,3,4,2,1,1,3,2,1,2,0,0,0,1,0,1,4,1,0,1,0,0,1,2,3,2,0,1,1,2,1,2,0,1,2,3,4,1,2,0,0
62,1,68,0,8,0,2,2,13,9,0,0,3,1,2,1,0,1,0,3,1,3,2,2,0,4,0,4,2,3,3,3,4,4,1,3,3,4,0,1,3,0,3,2,1,0,0,2,0,0,0,4,2,2,4,2,3,4,3,2,0,2,0,1,0,4,4,0,1,2,4,4,0,4,1,1,1,2,3,4
51,0,0,10,1,4,1,1,13,7,1,3,3,2,0,0,4,0,4,1,2,1,4,4,4,1,0,0,1,4,2,3,1,0,2,2,1,2,2,3,2,3,0,2,1,2,2,2,2,0,4,4,4,2,3,4,2,0,4,4,4,0,1,1,0,0,2,3,0,2,2,0,2,2,3,2,0,1,4,1
77,3,63,25,19,2,2,1,23,2,1,0,0,1,4,3,0,0,3,0,2,1,1,1,0,4,0,4,2,0,1,1,4,2,3,1,3,4,0,1,1,1,0,0,3,2,2,1,2,0,2,0,2,4,2,0,0,2,0,0,1,1,1,0,4,0,0,1,3,2,1,2,1,3,4,4,2,1,4,2
9,4,62,57,7,0,1,1,13,7,3,2,0,0,4,3,4,1,0,0,4,0,0,0,3,2,3,1,3,4,2,4,1,0,3,1,1,3,4,0,2,0,2,4,4,4,0,4,3,2,2,0,3,1,1,3,1,0,1,4,1,1,2,0,0,0,2,2,0,2,4,4,0,0,2,0,3,1,0,4
24,4,3,15,6,1,3,2,14,4,1,3,0,5,1,2,2,1,3,4,3,3,2,2,4,1,1,4,0,4,2,4,4,3,1,3,3,1,0,0,0,1,0,0,2,0,0,0,1,0,4,2,2,0,2,2,4,0,1,2,1,0,2,0,4,0,1,4,0,1,0,0,2,2,2,4,4,0,0,2
54,1,9,7,7,0,2,2,9,0,3,2,0,0,2,1,1,2,4,4,3,0,4,4,4,1,0,3,0,1,0,3,0,2,4,4,2,0,1,2,0,0,4,0,3,1,3,0,3,0,3,1,2,0,2,2,1,1,0,0,3,0,0,0,1,1,4,4,3,2,4,2,4,0,3,2,1,3,3,3
16,1,3,15,4,4,3,0,8,0,3,3,1,5,4,1,1,3,0,0,4,0,0,0,2,0,0,2,3,3,3,4,4,3,2,2,4,2,2,4,3,0,3,0,4,1,0,3,1,0,0,4,4,1,2,4,1,3,3,2,3,0,0,0,3,4,0,4,0,1,3,1,2,2,3,2,3,4,1,0
15,2,44,35,14,0,0,2,13,9,2,3,3,4,1,2,1,2,4,4,3,2,4,4,4,0,0,3,0,2,4,1,4,2,3,2,3,3,1,4,4,0,2,2,2,0,0,3,2,4,1,2,4,4,1,0,0,1,0,0,2,3,0,1,0,0,4,3,3,4,3,0,3,0,0,1,3,4,1,4
12,1,63,25,8,3,2,0,2,7,2,1,4,5,2,1,4,4,1,2,0,2,3,4,3,2,3,0,2,3,3,4,4,3,1,3,4,0,0,0,2,2,0,2,3,4,4,4,2,2,0,0,2,0,2,2,4,0,2,1,3,2,3,0,1,3,1,1,2,4,2,2,4,1,3,1,3,3,0,2
98,3,70,4,4,0,0,2,16,8,1,0,1,0,3,4,3,4,2,3,1,1,3,2,1,3,3,1,3,0,1,2,1,2,4,4,3,0,3,1,0,0,2,0,2,4,2,0,4,0,0,3,1,0,3,0,3,0,0,1,0,3,4,1,1,1,3,4,0,4,4,2,3,0,2,0,4,3,1,1
30,1,69,86,17,0,2,2,1,5,0,0,3,1,4,3,3,0,1,2,0,1,4,0,2,0,1,2,0,4,2,1,4,2,0,0,3,2,4,0,0,2,4,4,1,1,1,0,2,1,1,3,1,0,3,3,2,2,2,1,0,0,1,1,0,0,4,0,2,4,4,0,2,3,0,2,3,4,3,1
5,2,72,11,9,4,0,0,14,5,3,2,4,3,2,1,1,2,4,3,1,4,0,1,2,0,2,1,0,4,2,1,1,1,4,4,1,0,0,0,2,0,0,0,3,0,0,0,4,0,3,1,1,4,1,0,4,0,0,0,2,0,3,1,1,2,1,2,2,3,2,1,1,2,1,0,4,4,4,4
82,1,59,0,3,3,2,1,0,9,4,3,3,1,2,1,3,2,3,4,3,1,0,3,4,1,2,0,2,0,1,1,3,4,3,1,2,4,0,2,1,0,0,0,0,0,4,1,2,3,3,0,0,1,4,2,0,1,1,0,3,1,2,3,4,4,2,3,1,0,4,1,4,4,4,0,1,3,2,0
19,3,53,84,18,0,0,1,11,2,0,3,1,1,3,4,3,1,0,4,2,0,1,3,4,1,3,2,1,4,2,1,3,4,2,2,4,2,2,0,2,1,1,2,4,3,4,2,1,0,3,2,4,4,2,0,2,2,3,2,0,1,4,0,1,4,4,0,3,1,1,0,0,4,4,0,4,2,1,4
18,0,47,12,9,4,0,2,1,5,2,0,1,4,1,1,4,4,1,1,2,0,2,4,2,0,3,3,0,2,4,1,1,1,1,3,0,3,0,2,3,0,0,2,0,0,1,0,1,0,3,4,0,1,4,2,4,4,0,1,1,0,3,2,3,2,1,0,2,4,1,1,2,4,3,2,1,4,3,0
42,0,69,0,3,4,1,2,1,5,3,0,4,1,4,3,4,2,2,3,1,1,0,3,0,4,1,3,1,1,0,0,4,0,4,4,3,0,3,2,3,1,1,2,0,2,0,0,0,2,2,0,0,2,0,1,1,4,1,0,1,1,3,1,4,3,2,1,0,0,1,0,4,3,0,2,3,4,3,1
22,0,49,28,2,1,3,2,0,1,0,0,1,2,0,0,0,4,0,3,1,1,0,3,0,4,2,2,0,3,3,4,1,0,0,0,4,1,1,4,0,2,0,1,4,1,0,0,0,0,0,0,0,2,0,2,0,0,3,2,1,0,2,0,0,0,0,1,1,4,0,3,4,2,2,0,3,2,1,0
22,0,74,13,19,1,0,3,18,6,3,1,2,5,4,2,4,2,2,3,1,1,3,2,1,3,1,1,2,1,0,4,4,3,4,0,2,3,0,3,2,1,3,1,2,0,0,0,1,4,3,3,0,1,0,2,4,0,1,0,2,0,1,3,0,3,0,1,3,0,1,0,1,2,2,4,3,0,3,1
28,1,57,96,19,4,2,2,15,6,3,0,1,2,2,1,3,2,3,4,3,3,1,3,3,2,4,2,3,2,4,3,1,0,4,4,3,2,4,2,4,4,2,1,4,1,4,1,0,0,0,1,1,0,0,0,1,0,0,0,3,0,3,4,4,0,2,1,1,4,2,0,1,1,4,1,1,4,4,1
59,2,19,72,4,3,3,2,8,7,2,2,1,0,2,1,4,1,0,3,1,0,0,0,3,2,1,3,0,2,4,1,1,1,4,4,4,3,3,1,4,2,4,4,3,3,0,0,0,0,2,0,1,4,1,2,3,4,0,1,1,1,0,1,3,2,1,2,4,1,2,1,3,4,4,2,4,4,1,4
51,0,6,6,0,0,3,1,14,6,3,3,3,0,2,1,0,1,0,3,1,1,4,0,4,1,4,2,3,0,1,1,2,3,2,2,3,1,2,1,1,4,0,0,4,2,1,3,3,0,3,2,0,0,0,4,2,4,4,2,1,2,0,1,0,0,0,0,3,1,1,2,3,0,2,2,3,1,3,4
91,2,56,65,19,2,1,2,12,1,1,3,1,1,4,3,4,2,2,0,4,4,0,1,3,2,2,2,0,2,4,0,2,0,4,4,4,1,1,1,1,2,4,0,1,1,0,2,0,2,0,1,0,0,2,2,1,3,2,4,4,0,2,1,2,0,2,4,2,4,4,0,1,1,2,3,3,2,2,0
79,0,69,86,15,0,2,2,3,4,4,0,3,2,2,0,2,0,2,2,0,1,1,1,3,2,4,2,3,1,0,3,1,0,4,4,3,1,0,3,0,1,0,0,3,2,0,0,0,2,2,0,0,1,4,0,4,2,2,0,1,0,3,3,1,1,4,2,1,3,4,0,2,0,1,2,4,2,3,4
8,1,83,60,13,0,0,2,20,0,2,0,2,1,3,4,0,2,1,3,1,0,1,3,4,1,3,0,2,3,3,3,4,4,3,1,4,2,2,1,0,1,2,1,4,2,1,1,2,0,3,3,3,2,2,2,1,4,0,1,0,3,3,2,1,4,3,0,2,4,1,0,1,2,3,2,2,4,1,1
83,0,79,95,19,0,0,2,21,8,0,2,2,5,1,2,4,2,2,3,1,2,0,0,0,4,4,3,2,1,0,3,2,1,4,4,4,1,1,3,0,0,0,4,1,1,0,1,0,1,2,0,1,0,0,0,1,0,1,1,2,0,2,3,2,2,0,4,0,2,0,2,0,3,0,2,3,2,2,1
92,2,98,98,9,4,0,1,24,5,3,2,1,1,4,3,2,2,4,1,2,0,4,1,3,2,3,0,2,3,3,3,1,0,3,1,3,4,0,0,4,2,0,0,0,0,1,0,2,2,0,0,4,0,3,0,0,0,2,1,0,1,1,1,0,1,2,4,0,1,0,3,2,4,2,2,4,2,1,0
15,2,89,0,10,3,1,1,19,3,1,2,2,0,2,1,2,1,1,3,1,0,3,0,0,0,4,4,1,4,2,4,2,4,1,3,4,4,1,4,2,1,1,0,3,1,0,3,3,0,1,2,0,2,2,0,0,0,0,0,1,0,0,0,3,4,3,1,0,2,1,1,3,1,2,4,3,2,1,1
68,3,61,45,13,4,1,1,10,8,1,2,1,1,1,3,2,2,4,2,0,0,1,3,4,1,4,3,2,0,1,1,4,2,3,1,4,1,1,1,0,1,2,1,0,3,0,2,2,3,1,0,0,0,0,0,0,2,2,4,4,1,1,0,1,1,0,4,4,1,4,2,1,4,2,1,4,3,2,1
42,0,63,25,4,0,0,2,7,5,4,3,3,2,1,2,1,0,2,3,1,1,3,2,0,4,0,2,3,2,4,1,3,4,2,2,3,1,2,2,4,4,2,0,2,0,4,2,0,0,2,4,4,4,2,0,0,4,0,1,1,3,2,1,4,2,3,1,2,2,2,0,4,1,1,2,3,1,2,4
93,1,59,33,5,4,2,1,24,5,1,0,1,0,2,1,1,4,3,0,4,2,2,1,3,2,0,2,3,3,3,1,3,4,1,3,3,4,0,0,3,4,2,3,0,1,4,0,2,2,3,2,2,4,3,2,1,3,3,0,0,0,4,2,4,3,3,1,0,2,2,0,2,2,4,1,4,3,0,0
66,4,58,22,8,0,2,2,21,8,1,3,4,3,2,1,3,0,1,4,3,1,2,4,4,1,0,0,1,1,0,4,4,3,2,2,3,4,0,0,0,3,4,2,0,2,0,0,0,0,3,2,0,1,0,0,4,3,0,0,0,2,0,2,0,3,1,4,0,2,1,0,0,0,4,1,2,4,4,4
28,1,29,0,2,0,0,3,13,9,3,2,0,0,0,0,4,0,4,1,2,1,2,4,2,0,1,2,0,4,2,1,1,1,1,3,4,1,1,0,0,0,4,0,0,1,3,0,4,2,1,0,2,2,0,0,0,1,4,1,4,0,3,1,2,2,1,3,3,4,2,0,4,1,4,4,1,2,4,4
57,0,44,35,10,1,2,2,12,0,3,2,2,0,1,1,4,1,0,0,4,2,3,3,0,4,4,2,3,4,2,3,3,3,1,3,3,0,3,1,0,0,0,1,4,3,1,1,4,2,2,2,1,2,3,1,3,3,0,2,1,2,2,1,0,3,0,0,4,1,1,0,4,4,0,0,3,3,1,0
28,1,95,8,8,4,2,2,17,5,3,1,1,4,4,1,1,4,3,0,4,0,4,1,4,1,3,4,4,3,3,1,4,2,4,4,3,2,4,4,4,3,3,3,3,3,4,0,1,3,3,1,4,3,0,3,2,1,3,0,0,2,2,0,0,0,4,0,2,4,0,0,3,1,2,2,2,4,2,3
10,0,65,27,10,2,2,2,0,1,1,2,0,2,2,1,2,4,1,3,1,1,0,3,2,0,1,4,4,2,4,1,1,1,2,2,4,1,2,1,4,3,3,0,4,2,1,1,0,0,1,2,0,0,4,0,2,0,1,0,3,2,3,0,3,2,0,1,2,4,4,0,4,2,3,2,4,4,2,3
31,3,88,50,17,1,0,0,9,6,1,2,2,0,4,1,1,0,2,3,1,0,4,1,4,1,4,4,1,4,3,1,2,3,4,4,3,4,0,1,4,3,1,0,3,2,1,0,3,0,4,1,0,1,2,0,3,0,1,1,4,2,0,3,2,4,0,0,1,3,1,3,0,2,0,3,1,1,1,3
91,2,61,0,13,3,3,2,3,4,1,0,1,0,4,3,2,0,2,0,4,1,4,0,3,2,0,0,1,0,1,1,2,3,3,0,2,1,1,2,1,3,1,3,1,0,0,1,3,1,1,3,0,2,0,0,1,2,4,2,0,0,2,3,2,3,1,0,1,2,1,3,0,4,1,2,1,1,0,1
11,4,87,42,4,4,0,3,19,0,4,2,4,4,2,1,1,1,0,2,0,1,0,3,0,0,3,4,4,3,0,4,3,1,1,3,3,1,2,3,0,1,3,2,4,4,2,2,3,1,4,3,2,2,0,0,2,1,1,0,2,2,3,1,0,2,1,4,1,4,3,2,2,1,3,2,3,4,4,4
24,4,98,98,14,1,1,3,11,5,3,3,0,1,3,4,0,4,2,0,4,1,2,4,2,2,1,3,1,2,4,4,1,0,2,2,3,0,3,3,4,3,1,0,1,4,0,2,4,0,0,3,0,1,0,1,2,4,0,4,0,3,0,2,4,4,0,1,3,2,2,2,2,4,4,2,1,2,1,4
11,4,50,79,9,0,0,2,3,4,1,0,2,2,3,4,4,4,1,3,1,2,0,0,1,3,0,4,4,0,1,1,3,4,0,0,2,3,0,1,0,0,3,0,4,1,3,1,0,4,0,3,4,0,0,2,4,4,0,0,0,1,0,1,0,2,1,0,0,2,2,3,0,2,4,2,1,1,4,4
80,2,16,83,13,1,3,2,0,1,3,3,1,0,1,2,1,4,3,3,1,2,0,0,3,2,2,2,0,4,2,3,4,4,2,2,4,0,0,0,0,1,4,3,2,1,1,4,3,2,0,2,1,2,0,2,0,4,1,0,0,0,2,0,0,4,4,1,1,2,2,0,2,3,0,3,1,2,4,1
32,0,23,29,5,0,1,2,23,2,2,2,2,4,0,0,4,0,0,3,1,1,3,2,0,4,1,4,4,0,1,1,3,4,4,4,2,1,1,0,0,3,3,0,2,0,0,3,0,2,2,0,0,3,1,2,0,0,0,0,4,0,3,0,0,4,3,0,1,1,2,0,2,3,1,4,1,4,1,1
73,2,18,93,18,0,0,2,3,4,3,2,3,4,4,3,1,2,4,0,1,1,3,2,3,2,4,1,0,3,0,3,1,0,0,0,3,4,0,0,0,0,3,4,2,0,0,3,1,2,0,3,0,1,1,0,4,0,1,1,4,1,2,0,1,0,2,2,1,2,1,2,3,2,3,4,4,2,4,1
87,1,15,32,19,0,1,2,12,1,0,0,3,1,2,1,0,0,3,0,1,0,0,0,1,3,4,3,2,2,4,3,0,2,3,1,3,3,1,1,4,2,0,2,0,1,0,2,3,0,1,0,3,1,2,2,1,4,1,4,4,2,0,2,4,1,4,0,2,1,0,2,0,4,2,1,1,0,0,1
12,3,92,41,19,2,1,2,12,1,3,1,1,0,0,0,4,4,1,0,0,1,2,4,4,1,0,1,4,3,3,1,3,4,2,2,2,3,0,0,4,1,0,0,1,3,2,0,3,0,4,2,0,1,2,0,4,2,2,4,4,0,2,0,0,4,3,0,2,3,3,1,3,0,1,0,4,3,4,4
28,1,44,1,0,1,2,1,13,7,3,0,1,2,0,0,1,2,4,4,3,0,2,4,0,4,1,2,0,2,4,0,1,4,1,3,0,0,3,2,4,0,4,2,0,1,3,0,0,0,0,4,2,3,3,0,0,2,0,1,0,4,4,1,2,3,4,4,0,0,1,3,1,4,1,4,4,2,3,1
35,0,59,33,6,3,0,2,2,8,3,2,0,0,3,4,4,1,0,2,0,2,0,0,4,1,4,3,2,4,2,0,1,4,4,4,4,0,0,0,0,2,0,4,2,2,1,3,3,0,1,0,0,0,3,0,1,2,1,1,1,2,4,0,2,3,3,4,4,2,3,3,3,4,1,0,1,3,2,4
27,2,36,99,14,0,3,1,18,9,1,1,2,4,2,1,2,1,3,0,4,1,1,1,2,0,3,2,1,0,1,1,3,2,1,0,3,0,3,1,2,1,0,3,3,0,0,3,1,0,3,0,1,2,4,1,3,0,0,2,0,2,0,0,4,1,0,3,3,4,0,0,3,4,1,2,4,2,4,3
26,4,97,44,12,4,2,2,8,1,4,0,3,2,0,0,3,1,0,0,4,0,4,1,1,3,3,2,1,3,3,3,4,4,2,2,3,0,3,4,4,1,4,0,2,4,0,2,2,4,4,2,0,1,3,1,3,1,1,2,3,4,2,0,3,4,4,3,0,2,0,0,4,3,4,2,4,4,2,0
73,2,65,27,19,4,2,0,16,8,1,0,0,1,2,1,1,1,1,4,2,3,1,3,2,1,1,3,1,3,3,4,3,1,1,3,4,0,0,4,3,3,0,2,4,1,1,2,0,3,1,2,2,2,0,0,4,2,3,0,3,2,0,0,3,2,1,0,0,0,2,0,4,1,3,3,4,4,4,2
94,4,45,56,13,2,1,1,0,9,3,3,1,5,2,1,2,4,1,0,4,2,0,0,3,2,2,3,2,3,3,4,4,3,4,0,3,4,0,1,3,2,2,4,1,0,3,4,2,2,0,0,2,0,1,2,0,3,0,4,4,2,3,2,3,0,2,0,3,1,2,2,0,4,2,0,0,4,3,0
50,4,97,44,3,1,0,2,18,2,0,0,2,0,3,4,1,0,2,1,2,1,3,2,3,2,4,3,4,1,0,1,4,2,3,1,3,1,2,0,4,3,3,4,4,0,2,3,4,0,2,0,3,1,3,4,2,1,4,1,0,3,4,1,2,1,2,0,3,2,1,0,1,2,3,3,3,1,3,0
26,4,67,82,16,0,1,2,18,2,3,3,4,0,3,4,2,2,4,3,1,1,1,1,4,1,2,0,4,3,1,1,1,1,0,2,4,4,4,0,0,3,3,0,0,1,3,4,3,3,3,2,4,1,0,2,2,0,1,4,0,2,0,1,2,1,0,3,2,2,1,4,2,2,2,4,2,3,0,3
30,1,13,85,17,2,1,2,13,0,3,1,0,5,3,3,0,0,0,3,1,1,2,4,3,2,0,3,0,0,1,0,0,1,4,4,3,1,2,1,2,0,0,2,1,0,3,1,4,2,2,0,1,0,1,0,0,4,0,4,0,0,0,0,4,2,1,1,4,1,0,0,3,2,2,2,4,0,4,1
21,1,51,75,8,3,3,1,23,2,3,2,2,1,1,2,0,2,1,1,2,2,2,1,3,2,4,0,4,3,3,2,0,1,4,4,4,2,2,4,4,0,3,0,3,1,4,2,2,2,4,1,1,3,3,0,0,2,2,2,0,3,2,0,1,2,0,1,3,1,0,2,3,4,2,1,4,4,3,1
26,4,5,36,8,4,2,2,22,3,1,3,2,5,2,1,2,2,4,2,0,3,2,2,0,4,1,3,1,2,4,1,1,1,1,3,4,1,1,2,3,3,1,0,4,1,2,1,1,0,0,0,2,0,4,2,0,0,2,0,1,0,2,0,1,0,0,0,0,4,2,1,3,4,0,4,1,4,1,3
9,1,31,2,2,4,0,0,19,3,2,3,3,4,2,1,0,4,2,2,0,3,0,3,1,3,2,0,4,1,0,0,4,0,0,1,3,0,3,3,1,1,3,1,0,1,4,3,1,4,1,0,4,2,2,2,0,1,2,0,0,1,3,1,2,4,2,1,0,1,0,3,4,3,3,1,3,3,3,3
71,1,92,41,1,4,1,2,2,8,4,1,1,1,4,3,1,2,4,3,1,0,4,1,0,4,0,0,1,0,1,1,1,0,0,2,2,1,1,0,2,1,0,0,3,0,4,2,0,0,2,2,4,1,1,2,0,0,1,3,1,1,1,2,1,0,2,4,4,4,3,2,4,4,3,2,3,1,0,4
9,3,81,74,8,0,2,2,8,7,1,0,2,2,4,3,2,1,3,3,1,1,0,3,0,0,1,0,3,2,4,1,1,1,1,3,2,1,1,2,4,4,2,0,0,3,1,4,2,1,0,4,4,1,0,2,1,4,3,0,3,0,1,0,4,1,1,2,3,4,2,1,2,0,4,1,2,1,4,4
54,0,99,0,19,2,1,3,6,0,1,2,3,3,2,1,2,3,0,4,3,1,0,3,0,4,1,2,0,3,3,1,1,1,4,4,2,2,4,4,4,2,4,1,4,0,0,0,4,0,0,1,0,2,4,3,1,0,0,0,4,2,4,0,2,1,1,4,1,0,1,2,2,4,3,1,4,1,2,0
97,2,46,17,3,0,1,1,18,9,0,0,2,0,3,4,1,0,2,0,4,1,0,2,3,2,4,4,1,1,0,0,1,4,3,1,4,4,4,0,2,1,1,0,0,0,2,4,2,2,2,0,3,4,3,0,1,0,1,4,4,1,0,3,2,4,4,0,3,1,1,0,2,4,4,1,1,0,1,1
32,0,97,44,0,1,2,0,11,0,3,0,3,1,1,2,2,1,3,0,4,1,3,2,3,2,4,4,1,3,0,3,1,0,2,2,3,2,4,0,1,1,1,0,2,2,0,2,0,0,0,2,4,0,0,0,2,3,0,0,1,1,1,4,0,0,2,4,4,1,2,2,0,2,3,4,3,2,1,1
38,1,17,34,1,1,2,2,12,1,1,1,1,2,1,2,1,0,2,4,3,1,0,3,1,3,3,2,1,0,1,1,3,4,3,1,4,1,2,0,1,1,1,2,0,2,4,1,0,4,0,3,3,3,1,0,0,1,1,1,3,1,3,2,1,4,3,1,1,1,1,2,0,4,4,1,3,0,1,0
40,2,5,36,12,4,2,2,19,3,2,2,1,0,0,0,0,1,0,1,2,1,0,3,3,2,0,4,2,4,2,3,3,3,3,1,4,1,1,1,0,4,0,0,4,0,2,0,2,2,0,0,0,1,1,2,1,0,0,1,1,0,2,1,0,4,1,1,0,1,2,0,2,2,2,2,1,0,1,4
