column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60,column61,column62,column63,column64,column65,column66,column67,column68,column69,column70
75,3,24,86,3,2,0,2,8,8,0,0,3,5,3,3,4,1,4,4,1,2,0,0,4,3,1,3,2,0,0,3,2,0,1,1,0,2,0,4,4,0,3,1,4,1,1,0,2,3,1,1,0,2,4,1,0,1,1,1,1,4,2,3,1,2,4,3,0,0
42,2,47,76,18,1,3,0,6,1,0,2,1,4,4,1,1,1,0,0,2,3,1,4,3,0,1,4,4,0,0,0,1,3,1,2,4,0,1,4,1,4,2,1,2,2,0,4,0,0,2,0,1,2,1,3,3,2,4,1,3,1,1,3,0,3,0,2,3,2
27,4,12,30,7,3,3,1,4,5,2,3,1,2,1,4,2,3,4,2,4,2,0,0,2,0,3,0,0,4,3,3,4,0,0,4,3,1,3,4,4,4,0,2,0,2,3,4,0,0,0,4,2,3,0,4,4,0,4,2,2,4,1,2,1,3,3,2,1,2
73,0,10,88,6,4,3,1,10,8,0,3,0,0,3,3,2,2,2,2,4,0,0,0,3,4,2,1,4,1,4,3,1,4,0,4,0,0,3,0,1,1,1,3,3,0,2,3,4,1,3,1,3,2,4,3,1,0,1,1,0,4,1,3,2,3,2,1,4,4
13,0,52,0,16,3,0,0,22,8,0,1,1,3,1,4,4,0,2,0,2,0,1,2,3,4,2,2,3,0,0,4,4,3,0,1,2,3,1,0,0,2,0,2,3,0,3,2,4,0,2,0,2,1,1,0,3,3,1,0,1,2,0,4,1,0,0,4,0,4
88,0,69,27,1,2,3,1,9,7,0,0,0,4,1,4,2,4,0,1,0,0,3,3,2,0,4,3,3,0,0,4,0,4,4,3,4,1,0,1,1,1,2,4,0,1,3,0,3,2,2,2,2,1,0,3,0,0,0,0,1,4,0,0,0,1,2,3,2,0
36,4,5,61,6,0,1,0,3,0,0,0,0,4,3,0,2,0,0,3,3,3,3,3,1,1,1,3,2,0,0,3,0,2,4,2,0,1,4,3,2,2,1,0,1,1,0,0,0,2,0,2,3,3,0,1,1,1,4,3,0,2,1,1,2,3,3,1,1,2
97,3,22,79,1,2,3,1,24,6,0,1,2,0,3,3,1,3,2,1,0,2,1,1,3,4,2,3,0,0,2,3,1,1,2,1,3,3,1,2,0,1,3,0,0,0,4,0,0,1,1,1,1,2,0,4,0,2,2,1,2,3,1,4,0,3,4,3,2,1
72,2,80,20,19,4,3,2,9,4,4,1,4,4,2,2,1,2,3,3,3,4,1,0,2,0,1,1,4,0,0,2,0,2,0,3,1,1,3,1,4,1,4,0,1,0,0,1,4,4,0,0,0,3,0,0,2,0,2,4,2,3,0,0,2,3,2,4,0,3
37,1,81,35,11,0,3,1,1,5,4,3,2,2,3,3,3,1,3,4,1,3,0,0,3,1,2,3,0,0,0,3,0,3,0,0,3,1,4,3,2,4,0,4,1,0,3,2,1,1,1,0,1,4,2,0,1,3,4,2,1,1,1,0,2,4,0,3,0,4
4,1,55,78,9,1,3,3,12,8,4,0,4,5,4,1,3,0,4,4,1,4,0,3,0,1,2,4,2,4,3,0,1,3,0,3,0,0,4,2,1,0,2,4,4,0,0,2,1,1,4,4,3,3,3,2,4,3,1,1,3,1,0,2,0,0,4,2,2,4
14,4,43,64,14,1,2,0,15,5,0,3,2,4,4,1,1,1,0,2,4,4,2,2,3,4,3,3,4,2,1,0,2,0,3,0,4,2,4,1,1,4,1,1,1,4,4,4,0,0,2,3,3,0,3,1,3,0,1,1,1,2,0,3,4,3,2,3,2,1
71,0,52,59,7,3,3,0,24,1,0,3,1,5,3,3,3,0,4,1,0,1,1,0,3,4,1,4,3,3,2,3,4,0,1,4,0,2,1,0,1,4,1,4,0,0,1,0,4,0,0,3,3,2,4,0,0,4,0,2,1,3,4,3,1,0,0,1,2,4
79,4,21,26,16,2,3,1,23,8,3,0,1,0,3,3,0,0,0,3,3,4,4,1,1,2,4,1,4,4,3,2,2,0,0,3,3,3,1,0,1,0,3,4,0,1,2,0,4,0,0,4,3,0,4,0,1,1,1,1,0,1,3,3,0,4,0,1,0,2
95,0,53,57,15,1,1,2,2,9,0,3,3,1,4,1,2,1,0,3,3,0,4,2,0,1,2,3,0,1,4,1,0,4,3,0,1,2,4,2,0,2,1,4,0,1,3,0,0,0,2,1,4,4,0,4,1,4,0,3,1,0,1,3,2,1,3,1,2,4
14,4,17,70,14,3,1,1,14,3,0,0,4,1,1,4,2,1,1,0,2,2,0,0,3,4,2,3,0,3,2,2,1,4,0,3,0,2,4,0,0,2,0,2,1,4,4,2,1,1,2,0,2,2,0,4,0,4,1,1,1,0,1,3,0,0,2,1,2,2
3,0,35,21,18,4,2,0,0,9,3,1,0,3,4,1,2,2,2,3,3,4,0,3,2,0,3,2,2,0,0,0,0,2,0,0,1,0,0,1,1,3,2,4,4,0,2,1,4,4,1,2,4,2,1,1,1,0,3,2,3,1,2,2,3,4,2,0,1,2
81,2,6,18,6,3,0,3,13,6,2,0,1,4,4,1,0,0,0,4,1,4,0,3,2,0,3,3,4,0,0,3,0,3,4,2,4,1,0,1,4,1,0,1,2,2,3,1,3,2,2,2,1,4,4,4,4,3,2,0,0,0,1,4,3,3,0,3,2,4
83,1,32,90,4,2,0,0,8,5,4,3,0,4,2,2,0,0,0,0,2,3,0,0,2,0,3,3,2,1,4,3,2,2,1,3,4,1,3,4,0,2,1,1,1,3,0,0,0,0,2,0,4,3,1,1,3,2,1,1,3,0,0,1,4,0,1,2,0,4
84,4,50,46,15,2,2,0,24,1,0,3,1,5,3,3,1,2,3,1,0,2,2,2,1,2,0,2,1,4,3,1,2,0,3,1,0,4,2,2,1,0,3,4,1,1,3,4,1,4,0,1,1,3,0,2,2,0,4,1,1,2,2,4,2,4,4,1,2,2
71,4,93,95,8,2,2,1,24,6,0,1,1,3,1,4,4,2,1,0,2,4,1,0,4,3,3,2,2,4,3,1,2,0,1,4,1,0,1,1,4,3,4,2,0,1,4,0,0,2,4,1,0,0,1,0,0,2,2,0,3,2,1,0,1,4,4,3,2,4
59,4,30,68,10,4,0,0,15,5,0,1,1,3,3,3,1,2,3,0,2,0,1,1,4,3,4,3,3,0,0,3,0,3,1,3,2,4,0,2,2,0,3,2,0,1,3,1,1,0,0,1,0,0,1,3,0,2,4,2,3,1,4,2,3,0,1,2,2,4
98,1,57,16,2,1,2,0,14,1,2,3,1,2,4,1,3,3,1,2,4,4,4,1,3,4,1,4,3,3,2,2,1,4,1,0,2,0,4,2,3,1,0,2,1,3,4,1,1,1,0,1,0,3,1,0,0,3,0,1,1,2,0,2,3,3,2,3,0,0
90,0,28,19,6,3,2,0,11,8,0,0,1,2,3,3,0,0,0,2,4,2,0,0,1,2,4,2,1,3,2,1,2,0,1,0,0,1,0,2,3,3,3,0,3,1,2,4,3,2,2,1,0,1,4,2,4,0,0,1,2,1,2,3,2,3,0,3,3,2
57,0,97,97,5,3,0,1,11,1,0,3,2,4,0,0,3,4,0,0,2,4,4,1,3,4,2,4,2,0,0,2,1,4,0,3,3,1,1,0,2,2,0,0,4,0,3,1,3,0,4,1,3,1,0,0,0,1,0,2,2,3,0,3,2,0,2,3,2,4
8,4,10,88,13,3,2,0,7,6,0,1,0,0,1,3,1,0,1,4,1,4,1,0,3,4,3,0,0,0,0,3,1,4,0,3,2,0,3,1,1,1,1,3,2,4,3,0,0,2,1,4,0,0,0,4,4,3,2,4,1,3,3,4,3,3,3,0,2,2
61,3,99,62,1,4,3,0,5,8,4,1,4,4,4,1,4,4,3,1,0,3,1,4,2,0,3,4,1,0,0,3,4,0,2,2,3,1,3,4,1,4,1,1,0,1,1,4,4,4,1,2,2,1,3,2,2,1,0,4,2,2,4,2,3,3,1,1,0,2
60,0,40,85,14,2,0,3,5,4,3,3,2,1,3,3,1,2,3,0,2,3,1,4,0,1,2,2,3,0,0,2,2,0,1,2,0,2,4,2,4,0,3,2,3,3,2,4,1,4,2,0,0,1,0,0,3,1,1,0,1,0,1,4,1,4,0,1,0,0
61,3,50,0,13,1,1,1,18,5,3,3,0,0,4,1,0,0,0,0,0,3,3,1,0,1,3,3,4,0,0,2,4,1,1,0,1,3,4,3,0,1,1,0,4,3,2,3,3,2,1,2,1,1,1,3,2,0,4,2,3,3,3,3,0,0,4,0,3,1
67,4,24,0,5,0,0,0,5,8,1,1,4,1,2,2,0,1,2,2,4,2,2,2,2,0,4,4,2,4,0,3,3,1,3,1,1,2,3,4,0,0,4,0,1,1,0,0,4,3,2,2,2,1,0,1,4,0,2,3,3,2,1,3,1,3,2,1,4,2
24,3,29,41,18,2,3,1,1,5,4,1,4,4,4,1,3,3,1,0,0,3,4,2,2,0,4,4,2,0,0,3,0,3,0,0,3,1,3,1,1,0,1,1,4,1,0,1,0,0,1,0,2,1,0,4,0,4,4,3,1,3,3,4,0,1,2,4,0,2
55,2,15,80,0,3,3,2,23,4,2,3,0,1,0,0,0,3,3,2,4,2,2,2,2,0,2,3,0,0,0,4,3,0,3,0,1,3,3,4,1,1,0,3,2,2,2,4,2,4,1,1,2,0,0,1,4,0,1,1,1,2,1,1,4,3,4,1,1,2
39,1,74,47,2,0,1,0,23,5,1,1,0,0,4,1,1,3,2,0,2,2,2,2,0,3,2,3,0,2,1,0,4,1,0,0,0,3,3,1,4,2,1,1,2,3,0,2,4,0,3,0,1,1,0,4,0,4,1,1,1,2,1,2,0,0,4,0,0,2
34,0,39,71,3,1,1,2,20,5,4,0,1,1,4,1,3,2,2,4,2,2,2,2,3,4,2,1,4,0,0,1,2,0,0,0,0,3,1,0,4,2,0,0,3,0,1,4,4,2,0,0,1,0,1,3,0,2,4,4,4,0,2,3,4,2,4,4,0,2
3,0,99,62,9,2,0,1,12,9,0,2,1,4,2,2,1,3,2,3,3,2,1,1,3,4,3,3,4,3,2,3,2,2,2,1,2,1,4,0,0,2,4,1,3,4,2,1,0,2,0,1,2,1,4,0,1,0,2,3,3,1,1,1,2,0,4,4,2,4
21,0,86,3,10,0,3,0,5,8,4,2,4,1,3,3,2,1,1,0,2,4,4,1,2,0,1,4,3,1,4,4,3,0,1,0,0,3,3,1,3,4,3,2,3,0,1,4,0,4,2,3,0,4,4,3,3,2,2,1,0,1,1,4,1,4,3,3,0,1
40,3,67,67,11,0,3,1,1,5,0,3,1,5,4,1,3,2,2,0,2,4,1,0,3,4,4,3,3,0,0,3,2,2,1,4,0,2,4,1,0,0,1,4,0,1,0,1,4,2,1,2,4,2,4,3,3,2,1,2,1,0,1,0,2,3,3,1,0,2
6,2,58,10,7,3,3,0,0,9,0,3,4,4,3,3,4,1,4,2,4,4,4,1,3,4,1,3,2,1,4,1,0,4,1,1,4,1,4,1,1,1,3,3,2,2,1,0,0,0,1,3,0,1,0,1,1,3,0,3,2,2,2,1,4,4,2,1,0,0
81,2,74,47,7,3,3,2,16,5,1,0,0,5,2,2,2,3,4,3,3,4,2,2,2,0,3,0,0,0,0,3,1,4,0,1,0,1,0,4,1,1,1,0,1,3,4,1,0,3,1,3,2,0,2,0,1,3,4,1,1,2,3,4,2,0,0,3,2,4
97,3,27,92,14,4,2,1,23,8,0,0,3,5,4,1,3,4,0,2,4,0,0,0,2,0,4,3,3,3,2,4,3,0,0,3,0,0,3,1,1,3,0,1,0,1,1,0,3,0,1,1,1,4,0,2,0,1,1,4,4,1,4,0,1,4,2,3,4,2
78,0,37,14,9,1,3,1,6,0,0,3,4,4,1,0,4,3,1,4,1,2,4,4,1,2,2,0,1,0,0,1,3,2,2,0,3,0,2,2,1,4,2,3,3,1,2,3,1,1,2,1,1,2,3,0,4,0,3,4,0,3,0,1,4,4,3,1,0,1
24,3,74,47,18,2,1,0,24,1,4,1,0,1,4,1,1,0,1,1,0,1,2,1,2,0,1,2,0,3,2,4,1,1,1,0,1,2,0,4,2,0,0,0,0,4,4,3,0,2,2,1,3,3,0,4,2,1,4,2,0,2,1,2,3,2,4,1,0,4
42,2,78,3,18,0,3,2,16,5,1,2,1,2,3,3,3,3,1,4,1,2,4,4,4,3,4,1,4,4,3,3,3,1,2,0,2,2,1,1,1,1,3,2,2,0,4,2,1,1,4,0,4,4,1,0,4,3,4,2,0,1,4,4,1,4,3,2,4,4
82,3,96,33,0,4,2,2,5,0,0,1,2,0,0,0,3,3,1,0,2,1,2,3,3,4,1,2,0,4,0,1,1,1,4,1,0,3,1,0,3,3,0,0,1,1,4,3,1,1,2,0,2,2,2,4,0,1,0,3,1,0,0,0,1,3,0,1,1,4
24,3,26,56,8,4,2,1,19,0,2,1,2,3,3,3,1,3,2,3,3,4,3,4,0,3,1,3,2,4,3,1,1,1,2,2,3,0,0,2,1,3,0,4,4,4,0,0,4,0,4,1,0,0,4,2,0,4,2,3,3,2,1,3,1,1,0,0,3,3
33,2,71,55,18,1,3,1,3,9,0,1,4,1,4,1,4,1,4,2,4,4,4,1,3,4,3,3,4,3,2,3,4,0,4,1,1,3,4,1,0,0,0,1,2,2,2,4,0,3,2,1,3,2,1,4,0,0,4,3,1,0,2,2,2,3,0,2,0,0
34,0,11,69,10,2,2,2,10,0,1,3,4,0,4,1,2,2,2,0,2,4,4,1,1,2,3,3,4,3,2,2,1,4,1,3,2,3,0,0,3,0,1,1,4,4,3,0,4,3,1,0,0,3,1,0,3,4,4,4,0,2,0,0,3,1,0,3,0,2
13,0,61,82,6,2,0,1,22,3,4,0,2,5,1,2,3,3,1,0,2,2,0,0,2,0,3,4,1,3,2,3,2,2,1,4,0,2,0,4,0,0,3,1,3,1,2,4,0,1,1,0,3,4,0,2,0,2,1,4,2,3,0,3,2,0,4,1,4,4
35,0,75,81,12,0,2,2,7,3,2,0,0,1,4,1,4,3,0,2,4,3,3,2,0,1,1,4,3,4,3,4,1,2,1,1,1,1,4,3,3,1,0,1,0,1,2,1,4,0,4,1,1,1,0,0,0,0,0,1,1,1,2,0,2,0,4,4,0,3
93,3,52,59,1,3,2,0,20,0,0,3,3,1,2,2,2,3,4,0,2,3,2,3,3,4,3,2,2,4,3,3,0,2,4,3,1,2,1,0,1,2,0,0,4,2,0,0,2,4,0,4,1,0,1,1,0,1,4,3,2,0,0,1,0,1,1,1,2,4
91,1,74,47,18,0,0,1,10,8,2,1,1,5,4,4,0,1,2,4,1,3,0,0,0,1,1,2,0,3,2,3,3,1,0,3,1,0,4,3,4,2,0,2,3,3,4,3,0,0,0,3,3,0,2,0,1,1,0,4,0,2,3,2,2,3,0,3,0,0
64,1,25,23,14,2,0,0,24,1,2,0,1,4,3,3,2,1,1,4,1,2,0,0,2,0,3,4,1,2,1,2,3,3,4,4,0,1,3,1,0,2,3,4,2,3,0,4,3,1,2,0,2,3,3,3,4,3,0,2,1,0,4,0,0,1,4,3,0,2
5,3,32,90,18,0,0,1,8,4,3,0,4,5,1,4,0,1,2,2,4,4,0,3,2,4,4,4,2,2,1,2,0,2,3,3,0,2,1,1,0,1,2,2,4,1,1,1,4,2,0,0,2,3,2,2,0,0,2,1,1,2,1,2,1,1,2,0,2,2
22,1,48,24,0,1,1,1,24,6,0,2,4,1,0,0,4,2,1,1,0,0,3,3,2,0,2,3,1,1,2,0,3,4,2,0,1,1,3,1,0,0,0,3,4,0,3,3,0,4,0,0,0,0,0,1,0,1,0,4,0,4,1,3,1,4,4,1,3,0
48,1,62,63,5,3,2,1,2,6,0,0,2,1,3,3,0,2,1,1,0,4,2,2,4,3,3,3,4,1,4,3,2,2,3,1,1,1,0,1,1,3,0,4,4,3,2,1,1,1,1,1,0,4,1,1,2,0,2,1,3,1,4,3,0,4,4,4,1,0
45,0,61,82,5,4,3,0,6,1,0,3,2,4,4,1,0,2,0,0,2,3,0,0,2,0,4,1,4,3,2,1,1,1,0,4,3,0,3,1,1,4,0,1,3,0,4,0,1,2,0,1,0,3,1,2,3,3,0,1,3,1,0,2,1,4,3,2,3,2
53,0,80,20,15,2,2,2,15,2,2,1,1,5,4,1,1,1,0,4,1,2,0,0,4,4,1,3,2,3,2,2,2,0,0,2,0,2,1,1,3,2,1,2,4,0,1,4,0,2,0,0,4,1,0,1,4,2,3,0,3,2,3,1,4,0,2,3,2,1
56,3,76,0,18,0,0,0,1,4,0,1,0,0,4,1,0,4,4,4,1,0,4,2,3,0,3,3,1,0,0,3,3,1,0,0,3,3,3,4,4,0,2,3,4,1,0,0,2,3,1,2,4,1,3,3,4,3,2,4,3,2,4,4,2,2,4,2,0,2
82,3,28,19,7,4,0,2,1,1,2,0,0,1,1,4,1,2,3,2,4,2,3,3,1,2,4,3,3,3,2,0,4,1,4,2,0,0,0,0,4,2,2,2,4,1,4,0,0,4,0,0,2,0,0,3,4,0,0,2,2,0,2,3,0,4,3,0,3,3
95,0,3,31,18,4,1,0,1,4,0,1,0,0,4,1,0,2,1,4,1,3,4,2,3,4,2,4,2,1,4,0,1,3,4,1,0,0,3,0,0,1,1,0,0,3,0,4,0,1,2,1,3,2,0,1,4,3,1,4,2,2,1,0,1,2,4,3,0,3
39,0,85,51,14,0,3,3,11,1,0,1,1,3,3,3,4,0,3,3,3,4,2,2,1,2,3,1,3,4,3,2,3,3,0,0,3,4,2,2,0,1,0,3,0,0,3,1,0,1,2,4,1,2,4,0,0,0,4,1,1,1,2,3,1,3,0,3,4,4
34,0,81,35,4,0,1,1,23,8,0,3,1,5,4,2,1,0,1,0,2,4,1,0,2,0,1,0,1,1,4,1,1,0,1,4,1,1,0,1,0,1,4,0,0,0,1,4,0,4,1,3,1,4,3,2,3,3,1,4,2,0,4,2,2,1,4,1,4,2
70,3,87,37,1,2,3,0,4,1,0,2,1,4,1,2,1,3,2,1,0,2,2,2,3,4,3,3,4,3,2,3,0,4,3,1,4,1,1,2,0,1,4,0,4,3,3,1,4,2,0,1,4,0,1,3,0,1,4,2,2,1,1,1,3,0,2,1,2,2
13,0,58,10,18,2,0,3,21,5,4,3,3,2,4,1,4,3,0,3,3,3,2,3,3,1,3,2,2,4,3,2,0,2,0,0,0,1,3,3,0,1,0,1,0,3,2,1,0,0,4,4,1,0,1,1,0,1,4,1,1,1,0,4,0,4,3,3,0,4
94,2,43,64,12,3,0,3,11,2,0,0,1,2,1,4,4,1,4,3,3,4,4,3,3,4,3,3,4,1,4,1,2,0,4,3,0,0,1,1,4,2,0,2,2,4,1,0,0,1,0,3,0,2,1,0,0,4,4,0,4,1,3,3,3,4,4,2,0,4
94,2,75,81,4,4,2,2,11,4,4,3,4,3,4,2,4,1,4,4,1,4,0,3,3,4,2,3,0,1,4,3,1,4,4,0,1,3,2,3,1,0,0,0,2,2,4,1,0,0,3,3,1,0,0,4,1,2,2,4,3,1,0,0,0,4,2,2,3,0
66,1,9,73,11,0,3,2,23,0,3,1,2,2,3,3,0,1,2,3,3,4,1,0,3,4,4,4,2,3,2,2,0,0,1,3,0,0,4,1,3,1,3,4,2,0,1,4,4,2,0,1,2,1,0,2,0,1,0,4,1,3,1,4,1,4,3,3,1,2
85,1,16,60,7,3,3,0,9,2,0,3,0,0,0,0,1,1,0,0,2,2,0,0,3,4,1,0,1,0,0,2,4,4,0,4,0,4,1,1,3,1,1,0,2,3,3,2,1,2,0,2,4,1,3,2,3,2,3,0,0,4,4,2,1,0,0,1,3,1
73,1,45,91,7,0,0,2,24,2,2,1,0,0,3,3,0,3,3,0,2,4,4,1,0,1,3,3,4,4,3,1,2,0,3,3,3,4,4,3,4,2,3,4,3,3,1,4,0,4,1,1,1,2,4,0,4,2,0,0,1,1,2,3,3,4,2,1,1,0
18,3,90,94,2,1,2,1,22,3,2,0,1,4,3,3,1,2,0,2,4,4,3,4,2,0,3,4,1,2,2,3,3,1,2,0,4,0,3,1,2,1,3,3,4,1,0,0,3,0,2,2,0,0,2,2,3,0,1,4,3,3,4,3,3,3,3,2,1,2
58,1,72,74,14,0,3,0,15,1,2,1,1,5,3,3,1,2,3,4,1,4,3,4,3,4,3,2,2,3,2,2,1,4,2,2,1,2,1,1,1,4,0,0,3,3,2,1,0,1,2,1,0,0,4,1,4,3,4,1,1,3,4,4,1,4,4,2,2,0
41,0,57,16,10,2,2,2,6,6,2,0,0,1,1,4,3,3,1,4,1,4,1,0,3,4,3,2,2,1,4,1,3,2,0,3,1,1,1,3,1,3,0,0,3,1,0,1,0,1,2,1,0,3,0,0,4,1,2,1,0,1,0,2,0,4,4,1,4,1
7,2,86,48,8,4,2,2,13,3,3,3,1,2,1,4,0,3,3,0,2,2,3,3,2,0,1,4,3,1,4,2,2,0,2,0,2,1,3,4,1,0,2,0,2,0,2,4,0,4,1,3,1,0,4,0,0,1,0,4,3,0,4,2,1,3,4,2,2,1
98,1,7,84,7,3,3,0,7,6,4,1,3,2,1,4,2,3,4,0,2,4,3,4,4,3,1,1,4,0,3,3,4,0,4,3,2,1,3,2,1,1,2,2,1,0,2,1,0,3,4,1,1,4,1,3,3,2,2,0,0,1,0,1,3,0,1,0,4,1
67,4,50,46,16,3,0,3,20,7,2,0,0,1,2,2,1,2,3,2,4,0,1,1,1,2,1,4,3,3,0,2,2,0,1,1,2,4,2,2,4,2,0,0,4,0,1,4,0,0,0,3,3,3,0,3,0,1,2,3,1,1,2,4,4,3,4,3,3,0
62,2,29,41,11,1,2,0,20,0,2,0,1,4,4,1,3,3,1,3,3,3,0,0,1,2,2,4,2,2,1,0,2,0,1,3,4,1,0,2,1,1,1,0,0,2,2,4,1,1,3,0,2,4,1,1,1,4,4,4,1,0,0,4,0,3,4,3,2,2
65,2,59,13,5,2,1,0,2,7,4,1,1,0,1,4,0,0,0,4,1,2,0,0,2,0,1,3,0,1,4,2,2,0,0,4,2,3,3,0,2,2,0,2,0,1,2,4,4,0,2,3,3,1,0,4,1,3,1,0,1,1,1,4,2,3,4,0,0,2
32,4,78,3,0,1,1,1,9,7,2,0,1,4,0,0,3,3,0,3,3,2,3,3,3,4,1,2,0,1,4,3,2,2,2,3,4,1,4,0,0,3,2,0,0,4,2,1,4,2,4,1,0,0,2,0,0,4,0,0,1,0,2,4,2,1,0,3,2,1
69,0,61,82,2,3,0,0,10,1,0,0,3,5,1,4,1,4,4,2,4,2,1,1,2,0,0,1,0,3,2,0,0,4,0,1,0,2,3,1,0,2,2,2,0,1,3,1,2,0,1,1,0,3,0,4,3,3,4,1,0,0,4,3,3,0,3,1,2,4
43,4,7,84,13,1,1,0,24,2,2,1,3,0,1,4,1,3,2,4,1,3,3,1,2,0,3,1,3,0,0,3,0,3,0,1,0,3,1,1,0,2,0,2,0,4,0,2,0,2,1,2,2,0,1,3,4,2,3,0,2,1,1,0,2,4,0,3,1,2
27,4,24,0,18,2,0,1,0,2,4,2,1,5,1,3,1,1,0,1,0,2,2,2,1,2,2,4,2,4,3,0,0,2,0,0,0,0,3,0,0,0,0,2,0,1,2,0,0,0,4,4,2,4,1,1,0,2,3,0,1,1,4,3,2,0,1,3,1,4
74,0,59,13,14,3,1,0,12,3,0,1,4,1,3,3,3,3,1,2,4,4,1,0,4,3,0,4,0,0,0,2,0,2,0,4,0,1,0,2,0,2,3,4,0,3,1,1,1,1,1,0,3,2,2,0,3,0,1,4,0,2,2,0,4,0,2,3,1,0
6,0,86,48,15,3,0,3,1,8,4,1,2,0,3,3,3,2,2,0,2,4,0,3,3,4,3,3,4,0,0,4,2,2,4,2,3,0,1,1,2,2,1,4,4,1,2,3,4,2,1,0,0,2,1,1,0,2,1,4,1,1,2,3,1,0,3,1,3,4
79,4,24,86,1,3,0,1,5,2,2,3,0,3,4,1,4,3,0,0,0,3,0,0,3,4,4,3,3,1,4,3,3,1,0,0,4,4,1,0,0,0,0,0,0,4,4,3,3,2,2,3,1,0,0,3,2,1,3,1,2,0,4,2,0,3,4,2,1,1
94,2,70,5,2,0,1,2,11,4,4,0,0,3,3,3,4,0,2,4,1,2,3,3,4,3,3,3,4,0,0,0,2,0,4,3,4,3,1,1,4,0,3,2,2,2,2,4,0,0,1,0,0,2,1,4,1,3,2,1,3,1,0,1,0,3,0,3,1,4
63,4,7,84,1,2,3,0,23,4,3,2,0,1,3,3,4,2,1,1,0,3,2,3,2,0,3,3,4,3,2,0,4,1,4,3,1,1,3,1,1,0,3,4,2,1,4,3,3,1,2,1,0,4,1,0,0,1,2,0,0,2,4,1,0,3,4,3,1,2
97,3,79,44,14,3,1,2,24,2,0,0,1,2,0,0,3,2,2,3,3,2,0,0,3,4,3,2,2,2,1,2,4,0,2,4,0,0,1,0,0,0,0,3,4,1,1,4,4,0,0,0,3,0,1,1,1,4,3,1,2,3,4,4,0,1,0,0,0,2
40,3,29,41,14,3,1,0,22,8,2,0,1,4,1,0,1,3,2,2,4,4,1,0,3,4,2,0,1,3,2,3,0,3,4,4,4,0,4,0,4,0,2,0,0,1,3,2,0,4,1,1,0,1,2,0,0,3,1,1,2,1,1,0,1,1,3,2,2,1
19,4,0,7,6,2,1,0,8,5,0,0,2,3,4,1,4,0,2,0,2,2,2,2,3,1,1,3,2,0,0,1,2,0,3,1,2,3,0,3,0,2,1,1,1,1,2,4,4,0,2,0,1,0,1,1,3,2,4,2,1,2,0,2,0,0,3,1,0,3
2,3,16,60,2,4,1,1,12,9,0,0,3,5,2,2,3,2,2,1,0,1,0,2,2,0,0,3,1,0,0,3,4,0,0,0,1,0,0,4,0,0,1,0,4,3,3,4,4,0,1,2,4,0,0,3,2,2,3,1,3,2,4,4,3,4,1,1,0,0
37,1,23,0,4,0,1,2,22,1,0,1,1,3,0,0,1,1,2,4,1,4,0,3,3,4,1,4,3,2,1,2,1,4,4,0,2,0,2,0,4,0,2,0,4,0,3,0,4,1,3,1,2,1,4,3,4,3,4,1,2,1,1,0,1,3,2,1,0,1
8,4,82,22,6,2,3,1,6,0,4,3,0,4,4,0,3,0,4,0,2,2,3,4,2,0,4,2,1,4,3,3,0,3,2,4,4,0,0,1,1,4,0,3,1,0,0,2,3,3,4,3,0,3,4,3,0,2,2,3,1,3,0,0,0,3,4,0,0,4
87,2,68,2,3,0,2,0,10,1,0,3,0,0,3,3,1,2,3,0,2,3,0,0,0,1,1,0,1,3,2,1,3,2,0,1,1,4,4,4,0,3,3,4,1,1,2,2,3,4,0,0,1,0,4,3,0,3,0,1,1,0,0,2,4,3,0,2,0,0
95,0,0,7,13,1,1,1,15,9,4,0,0,3,0,0,0,4,4,2,4,4,3,4,0,1,1,4,3,3,2,4,0,4,2,2,4,0,4,1,2,2,2,0,3,1,3,1,2,0,0,1,0,1,4,3,0,0,4,3,1,2,0,1,2,3,0,3,1,4
84,4,52,59,13,1,1,0,20,0,0,1,3,5,3,3,3,0,1,1,0,2,0,0,0,1,4,3,3,4,3,4,0,4,0,4,1,0,4,3,0,1,3,3,0,4,3,0,0,1,4,1,1,1,0,0,0,0,0,2,2,1,0,2,1,4,3,3,2,2
99,4,75,81,13,3,0,3,19,3,2,3,4,0,3,2,2,3,4,2,4,2,4,4,3,4,4,3,3,0,0,3,2,2,1,2,0,3,0,1,0,0,4,0,1,4,0,1,2,0,0,2,1,4,4,3,0,3,1,3,2,0,4,1,0,2,1,3,0,1
8,1,38,98,10,2,2,1,3,1,2,1,2,2,1,4,3,2,0,4,1,4,2,2,2,4,2,3,0,3,2,4,4,3,3,1,2,1,2,1,3,3,2,0,3,3,0,1,3,0,0,0,3,1,2,4,4,3,4,1,2,0,3,0,0,4,4,2,0,3
22,1,37,14,18,4,1,3,2,6,0,3,4,4,0,0,1,3,2,2,4,2,0,0,3,4,2,1,4,4,3,2,0,2,0,1,3,1,2,1,0,2,0,3,2,0,2,1,0,2,0,1,0,2,2,2,4,0,2,3,2,2,4,3,3,1,0,3,2,2
