column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50
62,1,53,17,8,1,3,0,16,8,0,2,0,1,0,2,2,2,0,2,1,4,2,0,2,1,0,2,2,0,1,1,0,0,2,3,2,2,2,2,4,0,2,0,0,2,3,0,3,0
73,4,60,64,10,1,1,0,21,5,2,3,0,2,1,0,1,3,4,3,3,4,2,0,4,0,0,0,0,3,2,1,0,0,4,1,1,0,1,0,1,1,4,4,3,0,3,0,1,1
49,0,27,48,12,3,2,1,6,4,4,0,3,1,1,0,2,1,0,4,2,3,3,4,4,3,3,0,2,4,1,2,1,2,1,4,1,0,0,4,1,0,2,3,1,1,2,2,3,1
86,3,9,43,5,3,3,3,13,7,0,3,3,0,2,1,3,0,3,1,0,2,3,0,2,3,1,0,2,0,0,1,0,1,4,4,0,0,0,2,0,0,1,3,0,4,0,0,1,0
78,0,48,26,9,4,3,1,15,9,3,0,2,3,4,4,0,3,0,3,3,3,4,3,0,4,2,3,2,2,2,0,2,2,2,0,2,4,0,0,4,2,4,0,0,1,0,3,2,2
18,3,96,0,9,3,2,3,12,6,1,0,0,5,2,1,3,0,3,3,3,4,1,3,4,3,4,1,1,0,0,0,0,1,0,1,1,2,0,2,4,1,4,3,2,2,2,3,0,4
86,3,41,7,1,3,2,1,4,9,1,3,2,2,0,2,1,1,0,3,3,4,2,0,0,1,0,0,0,0,3,2,1,2,0,0,3,1,0,2,0,2,4,0,4,3,0,3,3,4
38,1,48,26,12,0,1,3,1,8,4,3,1,2,1,0,1,4,3,3,3,4,3,1,4,1,1,2,3,3,1,1,1,1,2,0,0,2,3,1,0,3,4,0,4,0,4,4,0,4
77,2,38,87,13,1,1,0,13,5,3,2,2,4,2,1,1,0,2,4,0,3,4,3,0,0,4,2,1,2,4,1,0,4,1,2,0,2,4,0,4,3,0,4,4,1,4,2,2,2
1,0,17,60,8,0,0,3,17,1,2,3,1,0,4,4,1,2,1,3,3,4,4,2,4,1,4,3,3,2,4,4,0,2,0,4,2,1,2,0,0,1,1,3,4,1,3,2,3,0
8,3,50,13,18,2,2,2,1,3,4,3,0,2,4,0,3,4,0,3,3,1,2,0,1,0,0,0,0,0,1,2,0,0,0,4,1,2,4,3,1,2,2,4,4,1,1,3,1,0
6,4,95,89,7,0,3,1,12,1,3,0,3,4,1,0,1,0,2,3,3,4,2,0,0,0,0,3,2,2,3,1,4,0,0,0,2,1,1,4,4,1,1,0,3,2,1,1,3,2
59,3,20,3,8,1,3,3,9,3,3,1,3,4,4,4,4,0,3,4,0,0,0,3,1,4,4,1,2,2,4,0,0,1,2,1,0,0,2,2,1,3,4,3,3,2,1,0,3,0
43,0,33,7,8,1,3,1,5,5,3,1,4,2,4,4,3,0,3,4,2,4,2,0,1,0,0,3,2,4,0,0,1,1,4,2,1,4,0,0,3,1,4,4,3,4,4,3,1,0
77,2,78,58,18,3,1,2,17,1,3,0,2,3,4,4,3,4,0,0,4,4,3,1,3,1,4,0,1,0,3,4,0,0,1,4,0,4,1,3,3,0,1,0,2,2,4,3,2,1
18,3,82,83,15,3,2,3,2,0,2,1,3,4,0,2,1,3,4,1,0,0,4,0,4,3,0,3,0,0,0,1,2,0,3,0,3,2,1,2,0,3,1,0,0,2,3,0,1,0
69,0,80,25,11,2,2,1,15,0,4,3,4,5,2,1,3,2,1,3,0,4,1,3,2,2,2,3,2,0,1,1,4,2,2,1,4,2,0,4,3,2,4,0,3,0,1,2,4,2
28,0,9,43,5,3,3,0,23,3,1,3,0,4,2,1,0,2,0,4,2,1,2,1,0,1,1,0,2,0,4,0,1,2,4,4,2,0,4,1,1,1,2,0,4,3,4,0,0,0
96,2,20,3,12,0,1,2,12,8,2,3,3,1,4,4,1,0,2,3,3,2,0,1,3,4,0,2,0,0,0,0,3,4,2,3,4,0,1,0,4,1,4,3,1,2,0,2,2,0
71,0,41,21,16,3,2,0,16,8,3,2,3,0,0,0,1,2,1,2,1,1,4,2,0,0,4,2,3,4,2,4,0,3,1,3,2,0,0,1,2,4,2,4,2,4,4,0,2,3
94,2,18,20,11,1,3,1,3,0,2,0,2,0,2,1,1,1,0,3,3,4,1,3,0,0,3,2,0,0,4,1,1,0,0,0,4,1,3,0,4,2,2,3,4,2,4,0,0,0
25,3,26,69,18,1,2,3,3,3,4,3,1,0,2,1,3,0,3,4,2,0,2,0,0,2,1,0,0,4,2,4,4,2,0,2,4,2,0,2,1,1,0,0,3,1,4,0,2,0
62,1,98,79,2,1,0,3,17,2,0,2,4,4,1,0,1,2,1,2,1,1,2,1,0,3,1,0,0,2,1,2,4,3,4,1,2,1,1,2,4,0,1,3,4,4,4,3,2,3
83,3,89,81,5,1,3,3,2,0,3,3,3,5,2,1,0,0,2,1,0,4,1,3,1,0,2,3,2,0,4,0,3,1,0,1,4,1,0,1,0,4,4,0,2,1,0,3,0,4
70,3,65,90,8,3,1,2,15,4,4,0,4,2,2,3,1,3,4,1,0,4,2,0,2,4,0,0,1,3,2,1,0,2,1,1,2,3,1,1,0,3,1,1,3,2,3,0,3,0
30,2,36,2,12,4,0,3,18,5,4,3,1,2,2,1,3,2,1,1,4,0,0,3,3,2,2,2,3,1,0,2,2,3,1,1,0,0,0,0,3,0,4,3,0,1,3,2,0,0
44,2,75,14,10,0,0,0,14,7,1,3,4,1,2,1,2,2,0,1,0,3,2,2,0,3,4,3,3,3,4,0,1,2,4,0,3,4,1,3,0,3,2,4,0,4,0,0,1,4
97,1,80,3,2,3,2,1,11,2,4,0,2,3,2,1,1,2,1,3,3,3,4,3,0,2,4,3,2,4,3,0,0,3,0,2,4,0,0,4,4,2,2,4,0,1,4,1,3,2
51,3,7,5,10,1,1,0,16,8,2,0,1,5,1,0,4,4,1,4,2,3,1,1,1,0,0,2,3,3,3,1,4,3,1,0,4,0,0,1,1,1,4,4,3,4,1,3,2,1
0,3,69,44,10,3,0,2,21,1,3,2,3,1,3,3,1,1,0,3,3,1,1,3,1,1,4,1,3,2,3,0,1,0,0,0,1,1,1,2,0,2,4,0,2,2,4,0,2,4
41,3,51,71,16,0,2,1,17,3,0,2,1,3,2,1,1,2,1,2,1,0,0,3,3,0,2,2,0,4,1,0,0,3,1,1,4,0,2,2,1,4,3,3,3,0,1,2,3,0
13,0,73,88,6,1,0,3,16,0,0,2,3,0,0,4,1,3,4,3,3,4,4,4,0,0,2,4,3,1,0,1,2,0,3,0,0,4,0,4,0,1,4,3,4,4,1,0,0,2
41,3,66,31,9,3,2,1,17,3,2,2,1,3,3,3,2,3,2,4,2,4,2,0,0,0,1,0,0,0,1,0,0,4,2,1,1,1,1,0,1,0,2,2,4,1,0,2,2,0
11,0,75,14,15,3,2,1,9,9,3,0,2,3,1,0,4,2,4,2,1,1,4,2,2,0,4,1,1,4,1,3,0,3,1,1,2,1,0,4,0,0,4,4,4,3,1,0,3,3
99,3,82,83,6,0,1,1,4,9,0,2,2,3,2,1,0,0,2,0,4,4,1,3,4,2,1,2,1,1,3,3,4,4,0,3,2,2,3,2,3,1,4,1,3,3,4,3,2,4
47,4,42,0,16,1,2,3,10,1,0,0,3,2,2,1,4,1,0,1,0,2,1,0,0,3,0,0,0,1,1,2,1,2,4,4,3,3,4,4,1,0,3,3,4,4,4,1,4,0
58,1,13,92,17,3,2,0,0,7,0,2,3,0,0,2,2,2,0,0,4,2,2,4,1,0,0,4,0,0,4,4,1,0,4,4,0,0,3,2,4,1,4,0,4,2,4,0,1,4
35,2,88,67,16,1,2,3,18,5,3,0,1,2,2,1,4,3,2,3,3,3,3,4,4,4,0,4,0,4,2,1,4,2,1,2,1,0,1,0,4,1,4,4,1,4,2,0,1,4
63,3,60,64,15,0,2,1,22,0,4,1,0,4,1,0,4,2,4,1,0,3,2,2,0,0,0,3,0,0,1,0,2,0,0,1,2,1,0,2,0,4,2,2,3,4,0,2,4,2
18,3,38,0,5,2,1,2,21,1,3,2,3,0,2,1,2,2,0,3,3,1,4,2,4,1,4,2,0,3,2,1,1,2,0,0,1,2,0,2,3,2,1,0,2,1,4,0,4,2
76,4,50,13,16,2,0,0,17,6,0,2,3,0,1,0,4,4,1,4,2,1,2,2,2,2,4,1,0,2,4,4,0,1,3,0,1,1,4,0,2,1,3,3,3,4,4,2,3,0
2,2,24,42,7,1,1,0,8,0,3,0,4,1,1,0,2,2,0,4,2,2,1,3,1,4,2,3,1,3,1,2,1,2,4,0,2,1,2,0,1,0,3,1,0,2,1,0,2,4
1,0,81,12,8,3,1,3,12,6,1,3,0,4,2,1,2,2,1,3,3,1,2,1,1,1,0,0,1,0,4,0,4,1,3,1,4,4,0,4,4,2,2,1,0,1,2,2,2,0
93,4,2,39,18,1,3,1,5,5,0,1,3,2,2,1,3,2,1,4,2,0,0,3,1,0,4,3,2,2,2,0,4,3,1,2,4,2,2,1,4,1,4,0,0,4,2,2,0,0
29,4,65,90,2,3,1,2,0,0,0,0,2,1,1,0,3,1,2,3,3,0,0,1,1,3,1,1,1,2,1,0,2,0,3,1,1,0,2,0,3,1,2,0,1,2,3,2,1,2
36,4,58,32,16,2,0,3,5,4,3,0,3,2,2,1,0,1,3,0,4,4,2,0,1,1,1,3,3,1,3,0,0,1,0,3,4,0,4,0,0,0,1,4,3,4,1,3,1,4
9,0,14,59,13,3,0,1,17,0,0,3,0,1,2,0,2,3,2,4,2,3,2,1,2,1,1,0,4,1,1,2,3,1,3,1,2,0,2,0,4,1,0,3,4,1,4,0,0,1
36,4,6,47,0,2,3,1,21,0,3,2,2,4,0,2,2,1,1,0,4,4,2,0,2,4,1,0,2,0,0,2,0,4,3,0,3,0,2,4,1,0,1,0,4,4,4,0,4,0
87,4,31,85,16,1,2,3,10,1,3,2,3,0,0,2,1,2,1,4,2,0,2,0,1,4,1,3,2,0,2,1,4,3,0,4,0,0,4,0,1,1,4,3,2,1,3,2,4,0
85,0,42,0,16,1,2,1,12,1,0,3,0,1,1,0,2,2,0,4,2,3,4,3,4,0,2,1,2,1,1,0,1,0,2,4,3,0,2,1,1,2,4,0,2,2,1,0,3,0
79,4,46,6,9,0,1,3,7,0,3,3,0,2,1,0,4,1,0,3,3,3,1,1,1,1,2,0,1,3,1,0,0,2,3,0,4,2,4,1,0,2,4,2,4,4,4,0,2,3
81,1,37,57,10,1,1,2,21,1,2,2,3,5,1,0,4,0,3,1,0,2,1,3,0,0,2,2,1,3,1,0,2,1,2,0,3,4,3,2,4,1,4,1,1,3,2,3,1,2
6,4,73,88,12,0,2,1,10,6,0,3,1,2,2,1,2,2,0,0,4,4,1,3,2,3,4,1,3,1,2,0,1,0,3,1,4,2,4,0,0,0,1,3,2,4,2,3,0,4
30,2,0,38,5,1,3,1,11,2,3,0,4,1,4,4,3,0,3,3,3,4,3,1,0,0,1,2,0,0,1,0,2,0,0,1,0,4,4,0,3,2,2,0,1,2,2,0,3,1
26,1,2,0,19,2,0,3,22,9,2,3,1,0,0,2,0,0,2,0,4,4,4,4,0,1,3,2,1,1,3,4,3,4,0,2,3,3,3,1,0,0,3,2,3,1,3,0,1,0
6,4,69,44,5,0,2,1,5,5,0,0,0,0,1,0,1,2,1,3,3,4,2,0,0,4,1,0,2,4,4,1,4,3,1,2,2,1,4,1,4,1,1,0,0,0,0,3,4,3
37,3,91,93,18,1,3,1,24,5,1,3,1,3,2,1,4,2,4,4,2,3,0,0,2,3,0,0,0,0,3,0,0,2,1,2,3,2,1,2,3,1,4,2,1,1,4,0,3,0
49,0,93,46,9,1,2,3,16,0,4,3,2,3,3,3,0,0,2,4,2,0,2,0,1,1,2,0,2,4,2,0,3,2,0,1,1,1,0,4,1,2,4,3,0,1,1,3,2,0
74,1,88,67,7,1,1,1,9,9,3,0,0,0,3,3,0,2,1,1,0,3,0,0,4,3,1,0,1,0,0,4,0,3,0,0,0,3,4,4,1,3,0,0,0,1,4,0,3,4
34,3,20,3,7,0,2,3,16,0,1,1,4,4,3,3,4,3,2,1,0,4,2,0,0,0,0,0,3,0,4,0,3,4,0,1,1,2,0,2,0,0,2,2,2,2,1,3,2,0
51,3,92,0,9,1,2,1,3,0,2,3,2,5,2,1,2,3,1,4,2,2,2,4,0,0,3,0,3,4,4,1,0,1,3,0,4,3,1,1,0,1,1,0,1,0,4,3,2,1
43,0,65,90,10,1,1,2,6,4,3,3,4,4,2,1,3,4,0,4,2,4,1,3,0,4,2,3,1,3,2,2,1,2,0,1,4,2,4,4,1,1,4,0,4,1,4,2,1,3
84,4,57,0,14,4,1,1,15,9,3,2,4,1,3,3,4,0,3,4,2,2,0,1,0,3,1,2,2,3,0,0,2,0,1,0,1,0,1,4,0,2,2,4,0,0,4,1,2,4
63,3,86,75,11,0,2,0,12,1,4,3,2,3,1,2,2,3,2,3,3,2,1,3,0,1,2,2,3,4,3,1,3,1,2,4,4,2,2,0,0,1,4,0,2,4,4,4,1,4
22,0,20,3,9,1,2,1,22,0,3,3,0,2,1,0,1,0,2,3,3,3,2,2,2,1,0,1,0,4,2,1,2,0,3,1,1,1,2,0,3,2,0,1,4,2,0,2,1,0
59,3,17,60,12,1,0,0,13,5,2,0,3,5,1,0,3,4,0,3,3,2,2,1,2,1,2,0,0,1,1,1,1,2,1,2,3,1,0,3,0,1,0,4,4,3,4,3,0,0
74,1,43,34,4,3,2,3,20,7,0,2,0,0,4,4,2,2,0,3,3,4,2,0,1,3,0,3,2,0,0,1,1,2,4,0,0,4,4,1,0,1,4,0,3,1,1,2,4,4
31,4,5,98,13,1,1,3,21,3,4,2,2,0,4,4,3,1,2,4,1,2,4,1,1,1,1,0,0,3,4,4,0,0,0,2,0,4,1,4,2,2,2,3,0,2,4,1,0,2
77,2,41,21,13,2,2,3,8,9,0,2,0,0,3,1,1,0,2,1,0,3,0,0,0,1,1,3,0,4,3,1,3,0,0,1,4,4,1,0,4,0,4,3,3,2,1,4,2,3
63,3,23,56,16,1,2,2,18,5,0,0,1,3,0,2,0,4,1,4,2,0,4,2,0,3,4,1,0,0,0,0,4,2,2,2,0,2,0,2,1,0,4,0,1,2,1,3,0,0
28,0,57,70,5,3,3,3,21,3,3,3,2,5,0,2,3,2,1,1,0,2,2,4,1,3,4,4,0,2,3,1,0,0,0,2,0,2,0,2,4,0,4,2,3,2,4,2,1,4
58,1,46,6,8,0,0,3,12,6,0,0,3,2,0,0,2,1,1,3,0,2,2,4,1,1,3,1,3,2,3,1,0,2,3,4,2,2,3,1,4,1,0,4,1,4,1,1,2,4
50,0,45,66,8,4,3,0,15,3,0,2,1,3,3,3,1,0,4,3,3,2,2,4,3,1,0,1,0,3,3,0,0,1,2,2,1,3,2,1,4,2,4,0,3,1,0,1,3,0
84,4,80,25,5,2,1,0,10,0,4,3,1,2,1,0,0,3,1,0,4,4,3,1,0,0,1,0,3,3,3,0,0,3,3,1,2,1,4,0,3,3,3,4,3,2,1,3,2,4
76,3,99,86,6,0,1,1,13,8,4,3,0,1,1,0,0,4,4,3,3,3,1,1,1,2,1,0,3,3,1,2,0,0,2,3,2,1,2,2,3,2,3,1,1,0,1,2,2,1
68,3,34,35,14,1,3,3,10,0,0,0,0,0,3,3,3,2,1,0,4,2,3,0,3,3,4,0,2,2,4,4,0,4,0,0,0,1,0,4,2,3,2,0,4,2,4,1,2,3
3,1,47,9,11,0,2,2,1,3,0,3,2,5,2,1,4,4,1,1,0,0,1,1,3,0,1,2,0,0,3,1,4,4,2,2,2,1,1,2,0,1,4,3,4,0,4,0,3,0
34,3,69,44,8,3,1,1,11,2,0,0,2,1,1,0,2,1,1,4,2,3,2,1,0,1,1,1,0,0,4,0,4,4,0,0,2,0,0,1,3,1,1,4,4,2,2,3,2,2
84,4,58,32,15,0,2,1,13,0,3,0,2,0,2,1,2,2,0,4,3,2,1,1,0,3,2,0,0,0,0,4,1,2,3,1,4,0,4,0,4,1,3,0,1,4,1,2,2,1
92,3,76,2,12,2,3,1,13,8,1,0,2,2,1,0,4,4,4,3,3,4,2,0,3,1,0,0,0,2,2,0,2,0,2,3,2,1,0,2,0,2,1,0,0,4,1,3,1,3
19,1,61,2,1,0,3,0,4,4,3,0,2,3,4,4,1,2,3,4,2,4,2,0,0,4,0,3,2,0,3,3,1,1,0,4,0,4,0,2,1,2,4,0,2,3,2,3,2,0
20,1,78,58,14,0,1,1,19,2,3,2,4,1,4,4,2,4,3,4,2,0,1,1,0,1,0,1,3,0,1,0,1,1,0,2,1,1,0,1,3,1,2,0,2,4,3,3,4,1
44,2,48,0,12,0,1,3,16,0,0,1,2,1,2,1,4,0,3,3,3,4,3,1,4,3,3,0,1,3,1,2,1,1,3,1,2,0,3,3,4,2,3,1,4,3,3,3,2,0
84,4,90,84,10,3,2,1,17,3,1,0,2,2,3,3,3,0,3,3,3,0,2,0,3,2,0,0,0,4,2,1,0,1,0,1,0,1,4,0,0,1,2,3,0,2,1,1,4,2
20,4,1,54,11,1,3,1,23,1,2,1,0,5,0,2,4,2,4,2,1,4,0,2,2,4,1,1,0,3,1,0,0,2,3,1,3,2,1,1,4,2,4,0,4,1,1,4,1,0
77,2,92,49,15,3,2,3,5,4,0,2,3,0,0,2,4,3,2,4,2,4,2,0,3,2,1,0,0,4,4,1,3,4,1,4,3,0,1,3,1,1,0,3,4,1,0,3,2,0
85,0,45,66,17,3,3,1,4,9,0,2,3,0,0,2,4,3,2,3,3,0,1,1,1,0,4,2,0,0,0,1,4,0,2,0,3,2,0,4,4,1,4,3,4,2,1,3,1,4
7,0,46,6,12,1,0,2,15,4,2,1,0,3,2,1,2,4,3,4,2,0,0,3,2,4,2,2,0,1,3,0,0,1,1,3,2,0,2,0,1,0,2,4,4,2,2,2,1,0
6,4,86,75,13,1,1,0,6,5,3,0,4,0,1,0,2,3,2,3,3,2,2,4,0,0,3,4,1,0,2,1,0,4,3,0,2,1,4,1,0,2,2,4,4,4,4,0,3,2
26,1,90,84,13,1,1,1,13,8,4,0,1,0,2,1,3,1,2,1,4,4,1,3,3,2,2,2,1,0,4,4,3,1,2,3,4,0,3,2,0,0,3,3,2,3,0,0,4,3
91,4,4,76,14,4,0,3,19,1,4,0,0,2,3,3,2,2,0,4,2,4,2,0,0,1,1,3,3,3,0,0,0,0,0,4,0,3,4,4,1,0,4,0,2,1,1,2,1,0
36,1,66,31,7,4,3,1,4,9,3,2,3,0,3,0,1,4,3,4,2,3,1,1,2,1,1,0,2,2,0,1,1,4,2,2,2,1,0,4,1,2,4,4,2,1,1,3,3,1
65,2,4,76,13,1,1,3,7,0,0,0,2,1,2,1,1,2,2,4,2,2,3,0,0,1,1,1,0,3,1,0,2,4,0,0,4,2,2,3,4,0,4,0,2,2,0,1,2,0
23,3,55,68,7,3,0,3,12,6,2,3,0,2,3,3,4,3,2,3,3,3,2,2,0,1,4,2,0,2,0,1,3,1,3,0,0,3,0,2,0,2,1,4,0,4,3,2,2,4
14,3,2,0,1,1,1,3,19,1,4,2,2,0,2,1,4,0,3,3,3,1,4,2,4,0,4,1,1,3,2,4,0,2,0,0,2,0,2,2,0,2,2,4,3,2,3,0,4,0
62,3,42,0,17,2,2,3,23,8,0,0,0,0,2,1,0,1,3,4,2,2,4,2,4,2,0,1,0,0,4,4,2,2,1,3,0,0,3,2,3,1,2,0,3,1,2,3,0,3
98,4,30,96,2,3,2,3,16,0,0,1,1,5,1,0,4,3,1,3,3,0,0,3,0,0,2,2,0,4,3,0,4,2,3,1,1,1,4,1,0,3,4,0,1,0,4,4,0,0
83,3,2,0,15,2,2,3,23,8,2,2,0,1,0,2,1,3,4,1,0,2,4,2,0,0,0,4,0,0,0,2,2,1,2,3,3,1,3,1,0,4,2,4,2,4,0,2,1,2
99,4,48,26,8,2,2,0,24,1,3,2,3,0,0,2,1,4,0,0,4,4,4,4,0,4,4,0,2,4,0,4,0,2,0,3,0,2,4,0,0,1,0,3,2,2,4,2,0,0
52,3,95,89,8,4,3,0,10,0,0,3,4,1,0,2,4,0,3,4,2,1,4,2,2,1,4,1,2,0,1,0,1,1,3,0,0,2,0,2,1,0,3,3,4,2,4,0,2,0
62,1,62,29,17,1,0,1,23,1,2,2,2,0,3,3,1,2,1,2,1,3,1,1,0,2,0,0,3,1,0,4,1,4,4,2,1,3,0,2,4,4,4,0,2,2,0,0,2,4
7,1,78,58,1,1,1,3,21,3,1,3,4,1,4,4,1,2,1,1,0,4,4,4,0,1,3,1,1,3,0,0,0,2,0,2,1,0,0,1,4,1,2,3,3,1,4,0,1,4
73,4,75,14,6,1,0,1,20,6,4,3,0,2,3,3,1,3,4,0,0,1,0,0,0,0,0,3,3,1,0,1,0,0,1,1,0,2,4,1,4,3,2,3,2,0,4,0,1,2
9,0,1,54,12,1,0,1,18,4,3,2,4,1,4,4,3,1,2,1,0,4,3,1,0,0,3,1,1,2,1,0,2,4,0,1,1,4,2,4,4,4,3,0,4,2,4,2,3,3
9,0,28,36,14,2,0,2,16,6,2,2,2,0,2,1,1,2,2,1,0,0,3,4,1,2,1,1,1,2,0,1,3,4,3,0,4,0,0,4,4,1,4,3,1,1,1,3,3,0
25,3,58,0,17,0,0,0,8,0,1,2,4,3,0,2,2,4,3,4,2,4,1,3,4,0,4,2,3,2,3,3,3,2,1,0,3,0,0,2,1,1,0,0,0,2,1,2,4,3
34,0,1,54,13,4,2,2,4,9,1,2,2,0,1,0,1,3,4,1,0,1,1,3,2,4,2,2,3,1,4,4,2,2,2,0,2,1,0,4,4,3,1,4,2,3,2,1,3,2
94,2,90,84,9,3,2,3,2,0,0,2,2,3,3,3,4,4,1,4,2,4,1,0,3,1,0,3,2,0,3,0,4,1,0,1,1,3,1,0,0,0,4,0,4,3,1,2,4,2
26,3,31,85,16,3,3,1,11,2,0,0,0,0,2,1,3,2,1,1,0,2,1,3,0,4,4,2,2,0,0,1,4,2,4,2,1,2,2,2,0,4,1,4,3,1,0,2,2,2
17,2,73,88,5,2,1,3,4,2,2,2,1,3,1,0,1,2,2,1,0,3,2,2,2,0,0,2,0,3,3,3,3,2,0,0,1,1,2,0,0,3,4,1,3,1,4,2,3,3
50,1,48,26,8,0,0,0,24,0,4,3,3,4,4,4,1,3,4,3,3,2,2,4,4,0,0,1,3,2,0,1,0,0,0,1,1,4,3,1,0,2,2,0,0,2,3,0,3,0
90,0,90,84,16,2,0,3,12,6,0,0,0,0,2,1,2,4,3,4,2,2,3,0,4,1,1,3,3,1,0,4,0,0,1,1,4,3,2,0,0,1,2,2,4,2,2,3,2,4
96,2,3,77,8,1,2,3,23,8,3,1,3,4,1,4,2,3,2,0,4,0,2,0,1,1,0,3,0,1,4,0,4,4,2,3,1,4,1,0,3,2,4,4,2,2,4,1,4,3
36,4,86,75,15,0,2,2,13,7,4,0,2,3,4,4,3,1,2,4,2,4,1,3,4,3,4,2,2,4,4,3,3,4,4,4,1,0,4,0,0,2,3,4,3,3,4,3,3,0
82,0,19,65,11,0,2,1,2,2,0,2,2,3,1,0,1,2,1,4,2,4,1,3,0,1,4,2,2,1,3,0,3,2,4,1,2,0,0,0,4,1,0,1,4,3,1,2,3,4
49,0,13,92,5,2,1,0,13,5,4,2,4,1,1,0,3,4,0,3,3,2,1,3,2,2,2,2,0,3,0,2,0,0,2,2,2,1,0,4,0,1,3,3,2,2,4,0,0,2
74,1,87,0,12,1,0,1,11,2,0,3,2,5,2,1,2,0,4,3,3,4,2,0,0,0,1,1,1,1,3,0,0,0,4,0,4,2,0,1,3,4,2,3,1,2,4,0,1,0
75,1,10,62,13,1,1,1,17,3,2,0,3,5,3,1,0,0,2,1,0,4,2,0,1,3,0,0,1,3,1,1,3,4,2,2,1,2,4,3,4,0,1,0,3,2,4,2,2,3
68,2,96,63,2,0,3,1,8,3,1,0,3,3,1,1,2,2,0,3,3,3,1,2,3,2,4,1,2,2,3,3,1,0,2,2,3,0,1,3,4,2,3,0,4,4,2,2,4,4
4,4,86,75,8,1,3,1,0,0,2,2,1,3,1,0,4,0,3,3,3,0,2,1,4,2,1,0,0,0,1,3,2,2,0,1,2,1,4,4,0,1,4,3,4,2,4,1,2,1
65,2,82,83,17,2,1,3,14,8,0,0,4,5,1,0,4,3,2,1,0,1,4,2,0,3,0,1,3,0,1,0,2,4,2,3,1,1,1,3,4,0,0,0,2,0,3,0,2,2
8,3,22,61,5,3,3,3,2,0,3,1,2,1,2,1,3,3,4,3,3,0,2,0,2,4,0,4,0,2,1,2,2,4,0,1,1,0,1,1,4,2,0,4,0,0,2,2,4,2
33,1,13,92,3,4,2,2,5,1,0,2,3,0,3,3,3,3,4,4,2,4,4,4,0,1,1,4,4,0,0,4,0,0,4,1,0,2,4,3,4,2,2,4,3,1,1,2,1,4
52,2,57,70,9,0,1,1,13,1,2,2,1,3,0,2,1,4,3,3,3,2,3,0,0,4,0,0,1,1,1,3,1,1,2,4,0,2,4,1,0,2,1,4,3,2,3,0,1,4
92,3,13,92,5,3,3,0,24,0,4,2,4,1,3,3,4,1,2,3,3,2,1,3,1,0,4,1,0,0,0,0,3,4,1,1,0,0,2,2,4,1,4,0,3,1,1,0,4,0
78,0,59,23,15,1,1,3,0,2,2,0,2,0,0,2,0,4,4,3,3,4,4,4,1,1,0,4,1,3,2,4,0,4,0,0,0,2,0,0,0,2,1,3,4,0,1,1,1,2
91,1,72,91,8,2,2,1,19,2,0,2,2,3,1,4,3,3,4,4,2,4,2,0,1,0,0,3,0,0,1,3,2,3,3,2,1,4,1,2,1,2,1,4,3,2,2,1,1,2
48,1,16,97,4,4,0,1,21,7,2,2,2,0,2,4,0,1,3,2,1,3,0,0,3,0,0,3,1,1,0,4,1,1,4,0,0,1,3,1,4,4,1,3,0,1,4,3,2,2
49,0,48,0,16,3,3,3,23,8,4,0,4,2,1,0,1,2,1,2,1,0,0,3,0,0,2,2,0,2,2,1,0,3,1,3,1,0,2,4,1,0,4,3,4,1,1,0,0,2
59,4,52,74,14,3,0,0,4,4,0,2,3,0,1,0,3,1,2,0,4,3,2,2,2,3,0,1,3,1,4,1,3,0,2,0,2,1,4,4,0,0,2,3,4,3,1,2,1,2
84,0,98,79,5,3,3,0,19,2,2,3,0,2,4,4,2,1,1,3,0,4,2,0,1,3,1,2,0,0,0,0,4,1,0,0,4,0,2,4,0,3,4,0,3,4,2,1,3,0
84,4,81,12,15,1,1,1,8,4,0,1,4,4,2,0,1,3,4,4,2,3,4,3,3,1,4,2,4,3,0,0,2,0,0,3,2,1,4,4,4,1,1,0,4,4,0,1,1,2
35,2,20,3,1,2,2,1,15,9,4,3,3,4,1,0,1,3,0,0,4,4,2,0,0,0,1,3,3,4,3,1,0,0,0,0,1,1,2,3,3,3,4,1,0,0,4,4,0,2
54,0,90,84,17,4,1,2,16,6,0,2,1,3,2,1,4,4,1,1,0,1,2,1,3,2,1,0,0,3,3,3,0,4,0,0,0,2,2,4,4,1,4,4,4,2,4,1,4,0
38,1,89,81,11,3,1,1,12,1,3,0,0,0,0,2,2,3,3,0,4,3,1,1,1,4,0,1,1,1,0,4,3,0,2,4,0,2,2,1,0,0,1,0,3,3,4,0,3,2
66,3,20,3,16,2,0,1,0,6,3,0,2,3,2,1,3,2,1,4,2,4,2,0,2,3,1,3,1,2,3,0,3,3,0,1,4,4,0,2,1,1,0,4,1,1,4,0,2,2
86,3,47,9,18,0,0,0,21,5,0,3,3,0,1,0,1,2,1,3,3,3,4,3,3,1,2,2,3,2,4,1,4,3,3,2,2,1,0,0,0,2,4,0,1,3,4,2,1,0
29,4,90,84,6,4,2,3,4,7,2,2,3,5,2,1,1,3,4,1,0,4,4,4,4,2,0,0,3,0,4,1,0,0,4,3,1,2,2,0,0,3,3,4,2,2,0,2,2,2
