column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40
19,2,21,41,14,3,2,3,5,4,4,1,4,4,1,2,2,0,2,4,3,1,1,4,4,2,4,0,4,4,1,0,2,0,1,0,3,4,0,2
51,1,40,35,5,4,2,3,5,1,4,2,3,3,3,0,2,4,4,0,3,3,1,1,2,1,3,2,1,0,2,4,1,0,0,1,3,2,2,4
8,2,47,50,4,2,1,3,21,9,3,0,4,2,4,1,1,2,3,1,1,1,3,1,4,2,0,3,0,3,0,3,0,4,0,3,1,2,3,0
89,1,63,67,18,1,3,1,14,9,4,1,2,1,1,2,4,2,1,2,3,2,0,2,1,1,3,0,0,0,0,3,3,2,0,0,4,4,0,3
66,3,73,9,8,3,0,0,4,0,2,1,2,0,4,1,1,4,2,0,1,3,4,2,0,0,2,1,0,3,2,2,4,1,3,2,1,3,3,2
85,0,56,48,14,3,3,1,22,0,2,0,3,4,1,2,2,4,0,1,4,2,0,0,2,0,1,0,0,2,2,3,3,4,3,3,0,4,1,2
28,1,4,70,14,4,1,3,8,5,2,3,2,1,1,2,2,1,1,2,2,2,3,4,2,4,2,3,2,0,2,1,4,3,0,1,4,4,2,0
49,4,35,71,19,3,1,1,12,5,3,1,4,0,1,2,1,4,2,2,0,3,1,4,2,0,1,1,0,4,0,3,0,0,1,4,4,3,1,3
47,3,68,32,19,4,2,0,10,0,3,3,3,1,2,3,1,1,1,2,3,2,0,1,3,2,2,3,1,1,4,4,0,2,3,3,4,0,1,0
91,0,4,70,5,4,0,1,12,5,3,0,4,2,2,3,2,0,2,0,4,1,2,0,1,2,1,0,4,0,2,2,0,0,3,3,3,2,0,2
57,2,28,29,2,3,1,3,24,4,3,1,4,5,4,1,2,2,3,1,0,0,2,2,4,3,4,3,3,0,1,0,2,3,2,0,2,2,0,1
74,1,48,20,5,0,3,0,10,2,4,1,3,5,2,3,2,0,2,0,2,0,2,0,3,4,3,1,4,1,2,3,4,1,4,0,2,4,4,3
72,0,40,35,19,0,1,3,10,6,2,0,2,2,0,0,4,2,1,1,1,0,2,3,0,0,0,4,0,1,1,2,0,2,4,1,1,1,0,3
66,3,51,1,12,0,3,2,24,5,4,1,4,4,4,1,1,2,3,1,2,0,2,1,4,1,0,4,3,1,0,3,4,1,4,2,3,3,3,4
35,4,67,3,14,2,0,1,2,4,3,0,4,2,3,4,2,4,4,1,1,1,0,2,2,0,0,0,0,1,3,4,0,3,4,3,1,2,3,0
83,0,17,90,17,4,1,2,21,4,0,1,3,1,1,2,1,1,1,1,1,0,2,3,1,0,1,4,1,1,3,1,0,3,3,4,4,2,0,3
25,4,17,90,14,3,3,3,24,4,4,2,1,1,1,2,2,0,2,1,2,1,3,2,1,0,2,0,4,1,3,1,2,2,0,2,1,4,3,1
10,3,14,54,5,2,0,0,15,9,0,3,2,0,4,1,1,4,2,0,1,3,2,1,4,1,0,1,0,1,2,3,0,3,1,0,4,0,3,0
46,0,84,92,2,0,1,3,5,4,0,0,1,0,2,3,1,3,4,1,1,3,1,4,3,1,1,1,1,2,1,0,0,3,0,3,3,2,3,1
25,4,38,1,12,0,3,2,1,9,0,2,1,3,1,2,1,2,3,0,0,4,1,0,4,4,0,3,3,1,0,3,0,2,1,4,3,2,0,0
38,1,35,71,19,4,0,3,14,7,1,1,0,1,4,1,4,4,4,2,0,0,0,3,0,0,3,2,0,4,3,1,2,2,0,2,3,4,1,1
28,1,59,94,18,2,0,3,20,8,1,0,4,2,4,1,2,0,2,4,1,1,1,1,0,0,2,0,1,1,2,0,2,4,0,0,1,3,1,1
3,1,42,91,2,3,1,2,22,9,0,1,4,5,0,0,4,1,0,1,0,3,2,3,0,1,0,0,2,4,3,3,3,3,3,4,1,3,1,4
44,4,73,9,15,0,2,3,1,2,4,1,2,1,1,2,2,1,1,0,3,2,3,2,3,0,0,4,1,3,3,3,4,0,0,4,1,2,0,2
91,0,56,0,14,0,3,3,2,1,3,1,3,1,3,4,1,1,1,1,3,2,3,1,1,0,1,4,3,3,1,2,0,1,0,2,3,2,4,2
7,1,48,20,2,3,1,1,7,1,2,1,3,2,2,3,1,0,0,1,3,4,0,0,3,1,2,0,0,3,0,4,2,2,0,3,3,0,1,3
64,3,87,5,5,4,2,0,11,8,1,0,3,0,0,1,1,4,2,0,0,4,3,2,0,2,2,1,4,0,0,1,2,1,2,2,1,3,1,3
90,3,7,56,17,1,0,1,22,0,1,2,4,2,1,2,4,4,4,3,1,1,2,3,2,2,2,1,0,0,0,2,4,4,4,2,1,1,4,1
81,2,35,1,11,4,2,0,17,1,4,2,1,0,0,0,4,4,4,0,2,2,1,1,2,1,0,2,0,2,0,1,0,2,1,1,2,0,1,2
22,3,63,67,18,3,2,0,10,2,4,1,4,4,1,2,2,2,3,3,2,1,0,0,1,1,4,1,3,4,0,2,4,4,0,4,3,4,4,0
13,2,90,63,14,2,0,3,0,1,4,1,3,5,4,2,1,3,4,0,2,3,2,4,1,3,0,0,1,4,4,2,0,3,1,4,2,4,2,1
65,1,42,91,3,1,3,1,24,5,1,1,4,4,1,2,2,4,4,3,2,2,0,4,4,4,3,2,0,3,4,3,4,3,3,4,3,0,1,0
42,2,24,12,19,1,3,1,13,0,3,1,2,3,4,1,4,4,4,2,3,4,1,3,0,3,0,4,1,2,2,2,0,3,0,0,1,0,1,2
0,3,33,22,2,0,1,0,5,1,3,2,3,2,2,3,1,2,3,2,0,1,2,1,2,1,0,1,0,0,4,2,1,3,1,0,0,2,1,4
79,0,73,9,12,3,2,2,14,8,3,1,4,0,1,2,1,1,1,0,4,0,1,1,4,0,0,3,3,3,2,1,4,1,0,4,0,4,4,4
67,4,28,29,16,2,1,3,5,4,3,1,2,3,0,0,1,0,0,1,0,0,0,3,0,0,0,0,2,0,1,1,0,0,1,3,2,2,1,0
21,0,93,53,5,2,0,0,1,9,3,0,0,0,4,1,1,1,1,1,1,3,4,2,4,1,0,1,2,2,0,1,0,0,1,3,3,4,1,2
33,1,88,93,1,0,2,0,19,4,3,1,4,0,2,3,1,1,0,0,0,3,1,0,3,4,3,0,2,1,4,0,0,3,4,2,0,4,1,3
65,1,28,29,6,3,1,3,24,4,4,1,3,5,3,4,3,3,1,0,1,3,1,1,0,4,2,4,1,0,3,4,0,1,0,2,4,0,3,0
83,0,2,27,15,4,3,1,1,5,4,1,1,3,0,0,4,0,3,1,1,3,0,1,2,1,0,3,0,1,3,2,0,0,2,3,0,2,1,2
73,2,48,0,0,4,0,0,3,6,3,2,4,1,4,1,1,4,4,0,1,1,3,1,4,2,4,2,1,3,1,4,4,2,3,3,3,4,4,0
60,4,51,37,4,0,2,1,7,0,2,1,2,0,2,2,2,3,0,0,3,3,1,0,1,4,3,1,2,3,2,2,0,0,1,4,1,2,0,2
40,0,31,69,16,4,3,0,6,4,1,1,0,1,4,1,1,1,1,1,3,0,1,1,4,0,0,4,1,3,1,1,3,3,3,0,3,4,4,2
21,0,87,5,4,4,2,3,5,4,2,3,1,4,1,2,4,2,1,4,0,2,1,4,4,1,1,1,0,0,2,1,1,2,4,3,3,2,3,3
11,0,65,1,17,3,3,0,7,7,3,1,4,0,2,2,4,0,0,1,2,3,4,4,4,2,1,0,0,1,1,0,2,4,3,4,1,4,4,0
57,2,31,4,12,3,2,0,15,9,4,0,3,5,4,4,2,0,2,3,3,3,1,1,4,1,0,0,1,4,4,1,3,3,3,2,3,2,1,0
79,0,11,88,7,4,3,0,21,8,0,3,1,2,4,1,2,3,0,1,2,1,0,1,4,1,0,1,2,3,3,4,4,4,1,4,3,0,0,3
66,3,43,66,18,2,0,0,22,0,0,1,1,0,2,3,1,3,4,2,1,3,4,2,2,2,2,2,1,1,0,2,0,4,0,2,3,1,2,3
84,2,59,94,17,0,1,0,6,4,4,1,1,3,1,2,1,4,2,0,0,3,0,4,4,2,0,1,4,0,0,0,2,4,3,2,0,4,1,0
92,1,55,81,8,4,1,2,19,5,3,2,4,1,1,2,2,2,3,1,0,2,0,2,4,4,3,1,0,1,0,1,4,1,2,4,4,4,2,3
78,4,94,0,15,1,3,3,12,8,0,1,3,1,0,0,2,1,1,3,2,1,4,1,2,0,0,1,1,0,1,4,1,3,4,4,1,4,3,2
7,1,24,12,11,3,3,3,12,8,2,0,4,5,1,0,2,0,2,1,0,1,1,0,1,3,2,3,4,4,4,1,0,0,1,3,0,4,2,3
76,2,93,53,5,0,3,2,19,5,1,3,4,1,0,0,4,4,4,3,2,3,3,3,0,1,4,2,1,2,2,1,0,3,0,0,2,0,3,0
90,3,28,29,5,3,1,0,7,7,3,0,3,1,4,1,2,3,0,0,0,2,1,2,0,1,2,0,0,0,0,0,2,0,0,3,3,0,3,3
33,1,40,35,12,3,2,2,20,6,4,3,0,4,4,1,4,2,1,0,0,2,1,2,4,4,4,4,0,1,0,4,0,3,0,3,2,0,4,0
92,1,24,12,1,3,3,1,2,4,4,0,2,2,4,1,1,2,3,2,2,1,2,2,4,4,2,1,3,1,3,1,0,4,3,2,4,4,3,0
17,4,71,83,17,4,0,1,13,1,2,3,4,3,3,4,1,1,0,3,0,0,1,1,0,2,0,0,3,1,0,4,0,2,1,0,1,4,3,2
82,1,62,78,0,3,0,1,11,0,2,1,4,4,1,2,4,4,4,4,1,0,1,2,4,0,2,4,3,3,0,2,0,3,3,4,3,0,2,4
50,3,98,45,4,1,0,0,13,7,3,2,1,5,0,0,1,2,3,0,1,3,1,3,0,0,0,3,3,4,4,1,2,3,0,4,3,0,4,1
76,2,26,64,4,2,1,3,3,0,0,2,1,3,2,3,4,4,4,0,1,3,1,0,3,3,4,2,0,2,3,4,1,4,0,1,3,2,4,0
26,2,68,32,0,3,0,1,8,7,2,1,4,4,1,0,2,4,4,4,0,0,2,2,0,1,0,2,1,4,0,1,2,3,3,3,4,4,3,3
92,1,82,74,17,3,3,3,7,1,2,1,3,2,0,0,4,2,1,4,4,1,1,3,2,4,3,3,1,1,0,4,2,4,1,2,3,0,1,0
77,3,21,41,1,2,0,2,4,4,0,2,2,4,0,0,3,0,3,4,1,2,1,1,0,1,1,2,3,4,2,1,0,0,0,0,1,0,3,2
92,1,22,0,14,0,3,3,5,4,4,2,3,1,0,0,0,4,0,0,1,2,0,3,1,4,3,1,2,3,1,0,3,1,4,2,1,2,3,1
78,4,41,79,14,2,1,3,16,0,1,1,4,4,2,3,1,0,0,1,1,2,2,0,3,0,2,1,2,1,1,1,3,3,1,3,3,3,2,0
6,0,38,2,15,3,0,3,5,4,3,2,2,5,1,0,4,4,4,4,1,3,2,1,0,2,0,2,0,2,3,0,0,3,3,4,1,4,1,0
14,1,38,2,7,2,0,1,2,4,0,2,0,2,0,0,2,2,2,0,1,3,2,3,2,1,3,0,4,3,4,1,0,1,2,2,1,4,3,0
21,0,10,86,16,0,3,3,4,8,4,1,0,0,4,1,4,0,3,1,2,0,3,1,4,0,0,3,0,0,2,1,2,4,0,0,4,4,1,3
36,1,34,17,17,4,1,2,5,3,4,2,2,5,1,2,1,1,1,2,0,3,2,4,4,1,2,2,0,2,2,1,4,4,0,0,2,2,1,3
13,2,42,91,2,0,1,3,10,1,4,0,4,2,4,1,2,1,1,2,1,1,4,1,4,1,0,4,1,4,2,2,1,3,0,2,1,1,4,1
57,2,59,94,0,4,0,0,24,0,3,1,1,4,4,1,1,1,1,4,1,2,1,1,0,1,0,4,1,1,1,1,0,3,3,0,3,2,3,1
5,0,80,1,6,3,0,1,6,4,0,1,3,1,3,4,1,0,0,0,1,1,2,2,4,1,1,0,2,1,0,0,0,0,0,3,2,2,1,3
19,2,42,91,13,4,1,3,10,6,4,2,0,2,4,1,4,4,4,1,2,1,2,0,4,3,4,0,3,4,0,4,0,0,1,3,4,3,1,4
59,0,24,12,16,0,3,0,12,0,2,1,3,2,4,1,0,2,2,1,3,2,2,1,0,0,1,1,4,1,4,4,4,4,2,3,3,3,1,0
32,2,31,69,19,4,2,1,15,2,3,1,4,0,4,1,1,4,4,4,3,3,2,1,4,3,0,2,1,0,3,3,3,1,4,1,4,0,1,0
8,2,29,99,18,1,0,1,10,6,3,3,4,4,4,1,1,1,1,0,0,2,1,1,0,3,4,3,2,0,1,4,2,4,1,4,3,0,4,0
43,1,98,45,11,0,2,0,1,9,4,1,3,5,1,2,4,2,1,0,3,3,0,4,1,4,3,1,1,4,3,0,0,2,4,4,3,0,1,0
71,3,61,30,1,1,0,0,13,7,4,1,3,5,1,2,1,4,2,2,4,0,1,4,4,3,2,1,1,2,3,0,0,4,3,3,3,0,0,1
94,2,35,71,1,1,1,0,10,2,3,0,4,2,2,3,1,1,1,0,1,3,2,4,3,2,0,4,0,1,3,2,2,4,0,3,3,2,0,0
67,4,87,5,2,0,1,0,7,7,3,2,0,2,4,1,1,2,3,2,1,1,1,2,0,2,0,0,3,2,0,1,2,1,4,0,3,3,1,3
99,2,34,0,15,1,1,1,0,7,2,1,4,4,1,2,1,0,4,3,0,2,1,3,1,2,0,2,4,3,2,0,1,0,2,3,0,4,4,0
81,2,97,46,1,3,3,3,13,0,2,1,4,4,2,3,0,4,0,1,2,2,0,2,3,3,4,1,0,1,1,2,4,4,3,3,4,2,4,0
57,2,23,42,12,3,2,0,6,4,0,1,4,5,1,2,2,0,2,4,0,0,0,4,1,3,0,1,4,0,4,2,1,3,0,1,4,4,1,0
63,1,6,73,5,0,3,0,0,8,3,2,4,1,4,1,1,4,2,1,1,0,0,1,0,0,0,1,4,0,0,1,4,2,2,1,3,0,1,1
92,1,55,0,18,0,2,2,19,5,1,1,3,3,2,3,3,2,4,2,3,4,1,2,2,0,2,0,1,0,1,4,4,3,1,0,1,0,4,0
54,4,73,9,0,3,3,3,8,5,3,2,1,0,3,4,3,2,4,3,2,3,4,1,2,0,0,0,2,3,3,0,0,4,3,2,3,4,4,4
7,1,44,8,15,1,1,1,15,2,3,0,4,2,2,3,2,1,1,2,0,2,0,2,4,4,2,4,1,0,4,3,4,3,1,3,4,0,1,0
84,4,27,96,9,1,3,3,1,2,3,1,4,0,2,3,0,1,1,2,0,3,1,2,3,0,1,4,1,2,3,3,4,3,1,1,1,0,2,0
21,0,65,33,0,0,3,3,14,7,3,0,3,1,4,1,2,4,4,0,2,2,1,1,4,2,0,2,3,1,0,0,1,1,2,2,3,0,3,2
19,2,60,80,0,2,1,3,14,7,4,1,2,1,4,1,2,4,4,2,1,0,0,1,0,3,4,0,3,3,0,0,2,4,0,3,3,4,3,1
46,0,34,17,16,3,0,0,6,4,0,1,2,4,2,0,1,4,2,0,4,2,1,3,2,1,1,1,4,1,3,0,3,3,0,4,3,0,4,4
22,4,34,17,12,2,1,3,14,7,3,1,1,0,4,1,1,1,1,2,0,4,1,1,0,2,0,4,1,0,0,1,2,3,1,4,3,3,1,3
57,2,89,25,17,4,1,0,1,9,2,1,4,4,1,2,4,2,1,2,0,2,1,4,2,3,4,4,3,3,4,2,0,1,4,2,3,4,2,1
48,1,86,39,1,1,1,0,12,0,2,1,0,3,4,1,3,0,3,1,0,1,0,2,4,4,2,3,3,2,0,1,4,3,1,1,1,0,1,3
3,1,0,31,12,3,2,1,3,6,3,1,4,0,2,3,1,2,2,0,2,3,1,4,2,4,2,0,0,0,0,4,0,3,0,2,1,4,0,0
67,4,8,82,12,3,0,3,22,1,1,1,2,5,0,0,2,2,3,4,0,3,2,1,2,2,0,3,0,1,1,4,2,1,0,2,3,0,2,0
5,0,97,46,4,0,3,3,22,7,3,1,4,0,3,4,2,0,0,1,2,0,4,2,0,1,1,0,2,0,0,1,1,1,3,2,1,3,1,3
76,4,81,18,5,4,0,1,21,3,3,2,1,5,1,2,4,3,2,3,0,1,0,1,1,0,3,1,0,0,1,2,0,0,1,3,4,4,4,0
17,4,78,0,3,4,0,2,10,5,4,1,2,1,1,2,2,0,2,3,1,2,0,0,4,2,0,0,4,3,0,0,0,3,0,1,3,4,3,2
53,2,88,1,8,2,2,2,0,0,3,0,3,1,1,2,1,0,0,4,3,2,4,4,4,3,4,1,2,0,3,2,4,4,0,2,0,3,4,1
95,2,25,40,6,1,3,3,2,7,0,1,4,5,1,2,4,1,0,3,2,0,2,0,1,3,4,1,4,1,0,0,0,0,1,3,0,2,0,1
24,4,84,92,11,2,1,0,10,2,3,1,3,1,4,1,3,0,3,2,0,1,3,1,4,4,0,2,3,0,0,3,3,1,4,0,3,2,4,0
5,0,90,63,19,3,1,1,12,5,1,2,4,2,2,4,2,3,0,0,0,2,2,1,2,0,1,1,0,2,4,3,4,0,3,4,0,4,2,4
67,4,86,39,19,0,1,3,19,2,4,1,2,1,2,2,3,2,4,2,1,1,3,4,4,2,2,2,0,4,0,0,3,4,1,1,3,4,4,2
17,4,21,41,2,3,1,0,1,0,3,2,0,2,4,3,1,0,0,1,1,1,0,1,2,4,0,1,0,4,2,3,4,0,0,4,3,2,4,3
81,2,21,41,1,4,2,0,24,9,4,2,3,3,3,4,1,4,2,4,3,1,0,2,3,3,0,1,0,0,2,1,0,2,0,0,0,1,2,2
69,2,78,60,12,1,0,1,0,7,0,0,4,1,2,3,2,1,1,4,1,1,0,0,2,3,1,1,1,1,0,1,2,3,4,4,1,4,4,0
36,3,35,71,12,1,3,3,2,7,4,1,4,2,1,2,4,3,2,1,3,4,2,0,1,4,2,1,2,4,0,1,0,3,4,1,2,0,1,1
10,3,80,95,6,3,0,3,12,0,0,0,4,2,1,2,4,1,0,0,1,1,2,4,4,1,2,0,0,0,1,2,4,3,4,1,1,0,1,3
71,3,23,42,12,0,3,0,4,1,2,1,1,1,1,2,4,4,4,1,0,2,3,0,1,1,3,2,1,4,3,1,2,4,1,4,2,0,2,4
84,4,22,0,15,3,3,1,3,6,1,1,2,5,1,2,2,2,0,1,2,3,1,4,1,2,1,1,0,4,0,0,4,3,3,4,4,0,2,0
34,0,20,75,16,1,2,1,12,5,1,2,3,3,4,1,2,0,2,0,3,0,0,2,4,1,0,1,4,1,0,2,4,3,1,2,0,4,1,1
61,2,34,17,8,0,2,0,20,0,3,1,4,0,4,1,0,4,1,0,3,0,2,1,0,2,4,4,0,2,2,1,0,1,0,1,4,3,3,3
84,0,16,87,17,3,3,2,19,5,4,1,4,4,1,2,1,2,3,1,2,0,1,3,1,1,1,3,3,2,0,4,4,2,1,1,3,4,2,1
79,0,15,1,0,4,0,2,24,5,1,1,1,0,4,1,2,0,2,0,4,4,3,1,4,1,1,2,0,0,1,2,4,4,3,3,1,4,4,2
58,1,27,96,12,1,0,1,24,6,0,2,4,1,2,2,1,2,3,0,0,1,2,0,4,4,4,3,3,2,1,0,1,3,0,4,3,0,4,3
25,4,7,0,14,3,3,1,15,2,4,3,3,0,4,1,1,4,4,1,1,4,1,2,4,0,1,2,0,0,1,3,1,2,0,4,3,2,1,1
4,0,44,8,16,2,1,3,8,5,1,1,1,0,2,3,1,0,0,1,1,2,4,0,3,0,1,1,2,4,0,2,4,3,0,2,0,4,0,4
74,1,71,83,5,3,0,0,5,1,3,1,1,4,1,2,4,0,3,0,0,0,0,4,1,4,3,3,0,1,0,4,0,1,4,4,1,4,4,3
17,4,41,79,0,0,3,3,7,1,0,1,2,4,1,0,0,2,2,0,1,0,1,3,2,2,0,1,4,1,0,0,2,1,0,4,0,1,3,1
89,1,91,21,14,3,3,0,8,0,0,2,2,4,1,2,1,0,0,0,2,0,0,2,1,0,3,0,0,3,2,1,4,0,3,3,4,0,2,3
52,0,80,95,2,1,0,1,0,0,4,2,2,5,0,0,1,1,1,3,4,0,0,0,0,0,0,3,1,2,2,1,1,4,0,0,3,4,2,0
9,1,37,10,4,1,0,3,19,2,4,3,1,2,1,2,4,1,0,0,1,4,2,4,1,2,4,1,0,0,0,4,1,4,0,2,4,0,4,1
6,4,33,22,15,2,0,1,10,6,2,1,4,4,4,1,1,4,2,0,1,2,1,0,4,0,0,1,4,1,0,0,4,0,0,1,0,2,1,4
37,2,38,2,2,0,1,3,13,0,4,1,2,1,4,1,2,2,3,2,0,0,4,1,0,3,0,1,4,0,4,3,0,1,0,1,4,4,0,3
33,1,28,29,2,3,1,3,2,7,4,1,2,1,0,0,4,2,1,2,1,4,3,1,0,4,3,4,0,0,0,0,1,4,0,3,0,0,1,0
27,3,24,12,16,3,0,1,10,6,2,0,4,5,1,0,1,3,4,0,1,4,2,1,2,1,0,0,0,0,0,4,0,4,0,3,2,0,2,3
89,1,80,95,12,4,2,1,22,0,1,0,4,2,4,1,4,2,1,4,3,2,1,2,4,4,0,3,1,0,0,1,4,2,4,0,1,4,0,0
58,1,59,94,12,3,2,3,18,3,1,1,3,2,3,4,2,2,3,4,0,1,2,1,2,4,3,1,3,4,0,0,1,1,2,4,0,4,4,2
11,0,59,94,17,2,2,3,19,2,3,3,3,1,3,4,4,4,4,0,0,1,3,4,1,1,0,0,4,4,0,3,0,2,3,3,0,2,4,0
77,1,82,74,14,3,2,1,15,2,2,1,1,1,1,2,4,2,1,2,3,2,0,4,4,0,4,4,1,0,1,3,3,3,0,3,4,4,2,2
50,3,96,77,5,4,2,0,14,5,1,2,1,4,2,3,0,1,1,2,1,0,1,1,3,2,3,1,0,0,0,3,4,2,3,1,3,0,4,2
7,1,66,23,5,1,1,3,23,5,3,3,4,4,3,4,1,4,4,2,1,0,1,1,1,4,3,2,0,4,0,4,0,0,0,4,2,2,3,0
30,3,3,24,19,0,1,0,19,4,3,1,4,0,2,3,2,2,3,2,0,2,2,2,3,1,2,3,0,4,3,1,0,4,0,3,3,3,1,2
67,4,63,67,2,0,1,0,20,2,3,0,4,2,4,1,2,0,0,2,0,4,2,2,0,2,0,1,0,4,0,3,3,0,2,4,2,4,1,0
15,3,30,2,15,3,2,3,22,7,4,1,2,2,0,0,4,0,4,1,0,1,2,1,0,4,2,2,1,0,3,0,2,4,4,2,1,0,1,0
56,3,82,74,11,4,0,0,5,1,0,1,2,0,4,1,1,2,3,0,1,2,4,2,4,1,0,1,0,1,1,1,2,4,1,2,4,2,4,1
76,2,91,21,0,0,3,3,3,0,0,1,4,5,2,2,1,4,2,1,2,0,1,0,1,3,1,0,4,3,3,2,4,4,3,0,2,4,1,1
44,4,91,21,3,4,0,2,11,6,3,1,0,4,4,1,1,0,0,0,1,0,0,2,4,0,3,1,0,3,3,4,4,2,1,4,1,0,0,2
69,2,58,51,18,3,2,0,11,8,4,1,4,4,1,2,3,2,4,0,3,0,1,4,1,2,4,1,0,1,1,0,0,3,2,2,3,3,3,1
84,4,57,61,12,4,2,3,12,0,3,1,4,0,2,3,2,4,4,4,0,2,1,2,3,4,0,2,0,1,0,2,1,0,3,4,3,2,4,3
41,3,66,23,19,4,2,2,2,5,4,1,3,5,1,0,1,4,2,3,3,3,2,3,0,2,0,0,4,0,0,1,0,3,0,2,0,4,1,3
8,2,78,60,0,4,1,0,10,2,2,1,2,0,0,0,2,3,1,1,1,2,2,1,1,3,4,1,1,0,1,4,3,3,1,0,3,4,3,2
57,2,22,0,8,1,2,3,21,9,3,0,2,3,1,2,1,1,1,4,0,4,0,4,1,3,0,4,0,3,2,3,3,1,4,1,0,1,1,3
13,2,4,70,6,3,1,0,5,1,0,0,4,2,3,4,1,2,3,2,1,1,0,1,1,3,0,2,3,3,0,4,2,3,4,2,2,0,4,2
91,0,80,95,11,2,1,1,5,2,3,1,4,0,4,1,4,3,2,1,1,2,4,1,0,2,1,0,0,0,2,0,4,3,1,2,4,4,1,4
67,4,7,56,16,4,3,0,16,6,0,1,2,4,2,3,4,3,2,3,1,0,0,2,3,2,4,0,4,4,1,2,2,0,4,1,3,3,1,3
0,3,45,59,0,1,2,1,8,7,2,2,4,0,2,3,1,1,0,0,0,3,2,2,3,2,1,0,0,2,2,0,2,2,0,2,0,0,4,2
69,2,20,75,8,1,1,3,3,0,1,1,1,0,0,3,2,0,2,1,1,0,1,2,2,2,4,1,4,1,2,1,1,0,4,4,1,4,0,1
72,0,51,37,13,4,1,3,20,8,3,1,0,4,1,2,3,2,0,2,0,2,0,0,1,1,1,0,2,2,3,1,0,3,0,3,1,3,1,2
34,4,35,71,13,4,1,0,15,9,3,0,4,2,1,2,2,4,4,1,2,2,1,4,2,0,2,2,3,4,3,3,3,3,0,0,3,4,1,0
87,3,4,70,3,1,3,3,8,5,4,2,4,1,0,0,1,1,4,0,1,2,3,1,2,1,0,0,1,3,3,2,4,4,4,3,3,2,0,0
85,0,88,0,16,1,2,0,21,8,4,1,0,0,1,0,1,3,4,0,3,2,1,0,0,0,0,1,1,4,2,1,4,2,4,2,1,2,3,1
20,1,83,36,0,3,0,0,22,0,4,1,3,5,1,2,0,1,1,0,1,1,1,3,1,2,3,3,0,4,3,1,0,4,4,2,2,3,1,0
33,1,95,52,1,0,2,0,4,2,4,1,4,4,4,1,2,4,4,4,0,0,0,1,0,1,3,2,1,1,1,3,3,4,3,3,4,2,3,0
13,2,72,11,4,1,0,3,5,4,3,1,4,0,0,0,0,0,3,0,1,3,1,0,2,3,0,3,0,1,4,0,0,3,4,1,3,3,4,3
80,3,93,53,11,4,2,3,17,6,0,2,0,2,4,1,1,1,1,0,3,1,2,1,4,1,2,4,1,2,0,4,0,2,0,4,3,3,0,1
65,1,24,12,15,3,2,1,1,5,3,1,2,3,0,0,1,3,4,4,0,4,0,3,0,1,4,3,1,1,4,1,4,3,0,1,1,4,1,0
26,2,97,46,15,1,1,1,24,5,2,2,4,0,4,1,2,0,2,1,0,2,4,1,0,0,4,0,4,1,0,2,4,4,0,3,1,0,2,1
80,3,35,71,17,3,0,0,1,9,3,2,4,1,0,0,1,3,4,2,1,2,3,3,2,1,0,2,0,1,0,3,0,4,4,2,0,2,4,2
75,3,78,60,0,4,0,3,21,9,4,1,3,5,0,0,4,0,3,0,0,3,2,1,0,1,2,3,3,0,2,1,0,2,3,2,2,4,0,4
22,3,47,50,3,1,3,3,14,7,4,1,1,3,2,3,0,4,0,3,2,4,1,2,3,1,2,1,2,1,0,1,2,4,3,1,1,2,1,0
79,1,73,9,4,0,3,1,16,6,4,1,3,5,1,2,2,1,1,3,2,4,2,4,1,1,3,4,3,0,2,2,0,2,4,0,3,3,4,2
80,3,99,34,5,0,3,1,22,0,2,1,4,4,1,2,1,2,3,1,2,0,0,2,2,1,0,3,0,3,0,1,0,0,1,1,1,2,4,1
54,4,56,48,4,3,2,1,4,0,0,1,3,1,0,0,4,0,1,4,3,2,3,1,2,2,2,3,2,2,4,1,4,4,3,0,1,4,3,0
91,0,63,67,9,0,2,0,0,8,4,0,4,2,3,4,3,4,2,4,0,4,2,0,2,0,1,1,4,4,0,0,2,4,0,2,0,1,3,2
17,0,71,83,8,0,3,0,1,9,3,2,4,1,1,2,3,2,0,3,0,2,3,0,4,1,0,0,2,1,0,1,3,2,4,1,4,2,3,4
44,4,12,49,8,4,1,2,5,3,3,2,3,2,1,2,1,0,0,2,4,1,1,2,4,2,0,4,0,2,1,3,1,2,1,1,1,0,1,0
39,0,99,34,3,1,3,2,21,4,3,1,4,3,1,2,4,1,0,1,3,3,0,4,1,1,0,1,2,0,0,1,2,4,0,4,4,3,2,2
27,3,94,0,12,3,2,3,24,4,3,2,0,2,4,1,1,0,0,3,3,1,2,2,0,1,2,0,0,0,0,3,0,3,3,4,2,1,4,0
36,1,42,91,11,3,3,0,22,0,2,1,4,4,0,1,2,0,0,0,3,3,4,1,0,4,3,0,3,4,2,2,4,3,3,1,3,2,4,0
86,2,70,44,12,0,3,3,7,1,3,1,4,0,2,3,3,1,0,2,3,3,1,2,3,3,4,1,2,0,3,4,0,0,4,1,3,4,0,3
5,0,4,70,0,4,1,1,15,2,4,2,2,5,2,3,0,3,4,2,1,0,0,0,2,0,1,1,1,3,2,3,3,4,0,3,3,2,4,0
