column1,column2,column3,column4,column5,column6,column7,column8,column9,column10
9,1,54,6,2,2,0,3,2,3
39,2,23,12,4,1,2,4,1,0
59,2,8,54,4,0,1,0,4,0
43,0,29,33,4,2,2,2,2,1
14,4,32,42,1,4,0,3,4,3
11,2,94,62,3,4,3,0,2,1
12,2,9,52,0,1,2,3,2,2
13,3,84,4,0,1,2,1,2,4
59,2,75,0,1,1,0,0,3,0
67,0,16,71,3,1,4,4,3,3
39,2,79,97,0,3,0,0,2,3
24,0,43,0,1,0,4,2,3,3
31,2,22,67,4,4,2,2,2,4
47,0,45,43,3,0,0,2,4,4
52,0,83,86,4,1,4,2,1,0
62,0,95,0,2,1,0,2,2,3
82,4,59,40,0,2,1,2,4,2
74,3,78,77,2,0,0,1,3,0
25,4,75,89,0,1,1,3,3,0
66,2,56,1,2,1,0,2,2,2
41,3,24,35,4,0,2,1,3,1
22,1,56,1,0,4,0,1,3,0
41,0,75,89,2,1,0,2,0,3
93,2,59,40,2,1,0,0,1,0
65,1,36,3,1,4,0,1,2,3
48,2,20,15,1,1,0,0,3,2
59,2,49,94,3,2,3,4,2,0
10,0,96,32,0,0,4,2,1,3
90,1,84,4,4,1,0,4,2,4
4,0,37,10,2,0,1,3,2,3
18,3,24,35,2,1,0,1,2,0
75,2,45,43,0,1,0,0,2,3
52,0,99,83,2,4,0,0,3,1
60,2,98,92,0,4,1,4,1,4
25,4,26,39,4,0,1,2,3,0
37,3,50,28,2,1,0,1,1,4
61,3,93,20,1,4,2,1,4,0
83,2,78,77,2,1,2,0,0,0
18,3,85,26,0,1,0,2,1,4
69,1,80,66,1,3,3,4,0,2
31,2,84,4,0,1,2,0,1,3
18,3,98,3,4,2,0,2,2,0
86,4,87,17,4,1,1,2,0,3
31,2,41,0,2,0,4,4,2,1
65,3,60,14,3,1,0,3,3,4
25,4,69,45,1,2,1,3,0,4
9,1,21,56,0,1,1,4,2,4
62,0,97,37,0,2,2,2,4,0
54,2,59,40,2,0,0,4,3,0
12,1,43,0,1,0,0,1,1,4
63,1,8,54,0,0,3,4,2,1
99,0,56,1,2,0,4,0,4,4
21,3,60,14,3,1,2,2,2,3
59,2,10,21,0,0,0,4,3,3
26,2,1,50,0,2,2,4,0,4
82,4,59,40,2,0,1,3,2,3
88,1,49,94,3,2,3,4,1,3
3,3,24,35,0,2,2,3,4,3
94,3,59,40,0,0,0,2,4,1
85,0,16,71,3,1,0,0,0,3
87,0,38,19,0,4,4,2,2,3
5,0,27,84,4,0,0,2,4,3
9,1,32,42,1,4,3,4,2,3
47,0,70,41,0,1,4,2,2,2
3,3,97,37,0,2,2,2,3,3
97,3,46,87,3,2,0,2,3,3
62,0,13,2,4,4,4,2,1,3
52,0,61,53,3,4,1,4,2,3
83,2,49,94,3,1,2,0,3,0
23,4,24,35,2,0,1,3,2,2
10,0,35,65,1,4,0,4,2,1
9,3,60,14,3,0,2,1,1,3
67,0,33,48,2,0,4,4,1,1
41,3,58,30,2,2,2,1,4,2
5,0,80,66,0,3,4,4,0,0
30,1,6,0,1,1,1,1,2,1
4,0,91,64,4,3,4,2,0,0
86,4,59,40,2,1,1,1,2,1
5,0,71,61,4,3,0,2,2,1
67,0,59,40,0,0,0,2,4,3
78,4,96,32,1,0,1,3,4,1
24,0,98,92,2,0,4,2,2,2
70,0,3,68,0,0,2,0,2,3
38,0,49,4,0,3,4,1,4,1
8,2,10,21,2,0,0,2,2,0
65,3,30,88,4,1,2,3,2,3
59,2,10,21,2,4,2,0,0,3
62,0,81,85,0,4,2,1,0,3
66,2,2,34,0,4,0,0,3,3
76,3,20,2,3,4,0,2,1,3
76,3,40,74,4,3,2,1,2,3
77,0,8,1,2,1,4,3,0,3
59,2,83,86,2,1,2,4,3,3
3,3,10,21,0,0,0,2,3,1
95,4,24,35,0,0,0,1,2,0
52,0,39,0,1,0,4,0,4,3
5,0,56,1,2,1,4,4,1,2
65,3,56,1,2,1,2,2,3,1
22,1,58,30,2,2,0,3,3,4
77,0,92,73,3,1,4,2,4,2
68,4,4,9,4,1,2,1,2,3
98,2,35,65,3,4,2,0,2,4
16,1,73,76,1,1,3,2,2,3
15,2,2,34,3,0,2,0,2,0
2,4,75,89,4,1,2,1,3,4
94,3,94,62,3,4,0,3,4,3
26,2,26,39,2,1,0,0,2,0
81,3,88,70,2,3,2,1,3,0
93,2,32,42,0,0,0,1,3,3
88,1,72,49,0,0,3,4,0,1
95,4,32,42,1,4,1,2,4,2
47,0,55,46,1,0,0,0,4,3
12,1,65,90,0,3,0,2,4,3
82,4,3,68,0,0,1,3,0,3
92,0,22,67,4,4,1,0,0,4
1,2,44,2,3,0,0,0,2,0
48,2,58,30,0,0,2,0,2,1
70,3,57,7,2,4,2,2,2,2
60,2,95,2,2,4,4,3,3,3
94,3,58,30,2,1,0,1,3,0
16,1,47,58,0,1,3,4,1,3
82,4,70,41,0,0,3,3,0,4
58,1,92,73,0,2,0,4,1,3
9,1,2,34,0,4,3,2,1,0
54,2,72,49,0,0,3,0,3,3
53,3,72,0,2,1,2,1,1,4
53,3,0,8,0,0,0,1,0,4
79,1,17,69,3,1,3,4,2,0
41,3,38,19,0,4,2,1,3,0
47,0,97,37,4,0,4,2,1,0
59,2,97,37,0,4,2,4,3,3
54,2,88,70,0,3,2,3,0,2
61,3,32,0,2,0,2,1,4,3
47,0,87,17,4,1,0,0,3,4
63,1,59,40,2,0,3,3,1,4
5,0,82,75,1,0,0,3,4,3
41,0,2,34,3,3,4,0,4,3
61,3,86,55,0,3,1,2,3,3
62,0,38,0,1,0,4,3,1,3
0,1,63,93,0,4,1,4,2,3
13,3,36,3,3,1,0,2,1,3
33,1,45,43,3,1,3,4,2,3
68,4,50,28,0,1,0,2,3,4
2,4,75,89,3,1,0,3,1,4
13,3,64,95,4,0,1,2,2,2
99,0,10,21,2,4,4,4,2,3
63,1,26,39,4,1,0,1,3,3
70,3,1,50,3,4,2,2,1,3
73,1,67,57,1,0,3,3,0,1
91,4,11,78,4,0,0,1,2,2
56,4,67,0,2,0,1,3,4,2
9,1,97,37,0,2,1,2,0,3
66,2,64,95,4,0,0,1,3,3
86,0,52,99,0,2,4,2,4,2
2,4,19,44,4,4,2,2,0,3
57,3,4,9,4,3,2,1,2,1
63,1,5,25,3,0,3,2,4,3
98,2,97,0,2,0,0,4,3,1
67,0,72,49,4,0,0,2,0,4
9,1,57,7,2,2,3,4,3,3
4,0,10,21,0,1,0,2,2,4
65,3,8,54,0,0,2,1,3,3
97,3,39,27,1,3,2,2,3,3
12,1,80,66,1,0,3,1,3,2
61,3,99,83,3,4,1,2,4,3
0,1,68,63,2,1,3,4,4,3
2,4,14,23,0,4,0,3,4,1
12,0,97,37,2,1,0,3,1,1
71,0,40,74,3,0,4,2,2,3
25,4,94,62,3,0,1,2,1,1
79,1,59,1,0,1,3,2,0,3
9,1,75,89,1,1,1,2,3,3
48,2,13,2,2,4,4,0,2,0
12,1,24,35,2,1,3,0,0,0
9,1,32,42,1,4,3,4,2,1
4,0,21,56,0,2,4,2,4,4
88,1,40,74,2,2,3,4,0,3
56,4,6,72,1,4,0,1,2,3
54,2,99,0,4,1,0,4,3,1
27,3,90,13,0,2,2,2,3,3
59,2,10,21,0,1,2,4,3,0
66,2,16,71,1,2,3,4,4,3
2,4,74,16,1,1,0,3,2,4
49,4,46,0,4,0,1,3,4,3
26,0,97,37,2,1,0,3,3,2
33,0,32,42,1,4,0,2,0,3
4,0,14,23,4,2,1,2,0,3
74,3,59,40,0,2,0,1,1,4
34,3,27,84,4,0,2,1,0,0
44,0,49,94,3,1,0,0,3,3
5,0,97,37,0,4,1,0,3,1
74,1,11,78,4,0,0,1,3,4
75,2,56,1,0,1,2,0,2,4
53,3,16,71,0,1,0,2,3,0
23,4,97,37,2,0,2,3,2,1
23,4,1,50,2,3,3,3,0,4
24,0,86,55,1,0,0,4,2,2
31,2,70,41,2,2,2,1,3,0
76,3,39,27,0,3,0,2,1,3
14,4,24,35,0,0,1,1,4,3
29,0,79,97,1,0,4,2,2,3
73,1,68,63,0,1,0,4,4,2
16,1,66,36,3,0,0,1,0,3
36,1,70,6,3,2,1,4,4,0
52,0,95,2,2,0,4,2,4,3
52,0,5,25,3,1,4,0,3,0
47,0,2,34,3,4,4,2,1,1
83,2,92,73,3,2,0,4,3,2
14,4,9,52,3,2,0,3,2,0
25,4,36,3,0,2,2,3,3,2
31,2,85,26,0,1,0,0,1,3
14,4,94,62,3,2,0,1,4,3
9,1,45,0,1,1,0,2,1,3
1,2,19,44,4,0,0,0,0,2
40,2,26,0,1,0,0,4,3,4
8,2,81,0,1,1,2,1,1,2
94,3,93,20,1,1,2,1,3,2
20,2,68,63,0,0,0,4,1,2
96,0,85,26,4,1,2,2,2,3
42,4,32,42,0,1,1,3,2,1
52,0,73,76,1,3,0,0,3,2
14,4,14,23,4,1,0,3,4,1
98,0,92,73,1,1,4,2,4,4
86,4,57,7,1,1,1,3,2,0
43,0,56,1,2,4,0,2,0,4
59,2,76,38,3,0,2,2,3,4
59,2,4,9,4,1,0,0,4,0
20,2,96,32,0,1,2,0,1,0
24,0,84,4,0,3,1,2,1,3
1,0,51,18,2,2,4,2,0,4
20,2,89,96,2,2,2,4,2,0
86,4,30,88,1,0,1,2,1,2
35,4,61,1,0,4,0,3,2,3
39,2,22,67,4,4,0,4,2,0
8,0,79,97,1,4,4,0,2,3
62,0,41,0,1,0,0,4,2,1
65,3,34,79,0,0,0,1,4,4
93,2,0,0,1,0,0,4,0,4
30,1,11,1,0,1,1,4,1,0
77,1,45,43,3,0,3,4,4,1
66,2,96,32,1,1,0,0,3,0
23,4,69,45,0,1,1,2,4,3
48,2,52,99,3,2,0,2,1,3
12,1,24,35,0,1,0,4,1,4
83,2,93,20,0,1,0,4,1,3
36,1,97,37,0,0,0,4,3,3
28,1,73,76,0,0,0,3,2,3
49,4,68,63,4,1,1,2,3,1
77,0,13,2,1,4,3,3,3,3
75,2,71,2,0,0,0,3,4,0
84,0,97,37,4,4,3,0,2,1
9,0,82,75,0,0,4,4,0,3
34,3,57,7,1,0,0,1,1,0
82,4,14,23,4,4,1,1,2,0
23,4,0,8,0,0,0,3,4,4
6,3,97,37,3,1,2,2,4,2
22,1,11,78,0,2,1,3,3,3
57,3,29,33,4,2,2,2,3,3
5,0,18,51,1,2,4,0,2,2
59,2,30,88,0,0,0,4,4,0
58,1,87,17,0,2,0,4,2,0
18,3,19,44,0,3,0,1,2,1
6,1,32,42,1,1,1,4,2,3
66,2,11,78,0,2,2,4,4,0
85,2,0,8,1,0,3,0,4,1
82,4,81,85,0,4,1,3,3,1
59,2,9,52,0,2,0,0,1,3
14,4,59,40,1,0,1,3,2,4
20,2,32,42,1,1,2,0,3,3
56,4,12,1,2,1,0,1,2,1
9,1,22,67,0,3,3,4,3,3
9,1,68,63,0,0,0,3,0,4
27,3,16,71,1,1,0,1,1,3
1,2,86,55,4,3,0,0,3,4
37,3,97,37,2,4,0,1,3,3
58,1,98,3,0,2,0,4,1,0
69,1,73,76,0,1,0,4,2,3
1,2,42,82,3,1,0,4,2,3
74,0,79,97,0,3,2,4,2,4
10,0,12,81,0,4,0,2,0,3
76,3,8,54,4,0,2,4,0,2
87,0,84,4,1,3,0,2,0,3
42,4,93,20,2,1,1,2,4,2
9,0,41,91,1,1,4,2,3,3
9,1,21,56,2,2,0,2,1,3
11,0,85,26,4,2,4,2,2,0
47,0,18,51,1,1,4,2,3,1
20,0,86,55,0,0,0,2,3,2
86,4,73,76,0,1,3,3,4,0
20,2,13,2,4,4,0,3,3,3
23,4,2,1,0,0,0,3,4,0
65,3,28,47,3,0,2,2,3,2
62,2,1,50,0,3,2,0,2,0
97,3,70,41,1,2,2,2,2,4
64,4,90,13,1,0,1,1,0,3
89,3,92,73,3,1,2,1,3,0
27,3,83,86,2,2,2,2,3,0
59,2,20,15,3,1,0,4,3,3
93,0,49,94,3,3,4,4,3,3
40,2,60,14,3,1,1,0,3,1
9,1,92,1,2,1,3,4,1,2
33,0,47,58,0,4,4,0,0,4
29,0,61,53,0,3,4,0,1,3
5,0,88,70,2,3,4,4,2,0
61,3,12,81,2,2,2,3,4,3
54,2,28,47,2,0,1,0,3,0
9,1,97,37,0,4,1,3,2,0
88,1,45,1,2,0,3,4,4,4
77,0,25,98,1,4,0,4,1,3
86,4,44,24,0,3,1,2,0,3
20,0,12,81,0,4,4,4,4,4
53,3,51,18,0,0,2,1,0,0
74,0,56,1,2,3,4,2,1,0
5,0,11,78,4,0,4,4,2,1
31,2,34,79,0,1,0,2,1,3
11,2,56,1,2,1,2,4,0,0
58,1,2,34,3,4,0,2,2,3
44,1,49,94,3,2,0,4,2,0
65,3,8,54,4,0,2,3,4,3
80,1,58,30,2,1,3,4,4,3
14,1,89,96,2,0,3,4,2,3
77,0,88,70,0,3,0,4,1,3
18,3,56,1,0,1,0,1,1,3
63,1,19,44,2,1,3,1,2,2
61,3,0,8,1,4,2,2,4,1
94,3,29,33,4,0,0,2,4,1
35,4,90,13,0,4,1,1,4,3
4,0,92,73,3,1,4,2,2,1
8,2,88,0,1,0,0,3,4,0
14,4,30,88,0,0,1,3,2,1
92,0,50,28,0,1,0,2,4,3
5,0,0,8,0,4,0,4,3,3
9,1,60,14,3,0,3,4,2,3
34,3,76,38,0,3,1,1,2,1
69,1,55,46,0,0,1,2,1,3
34,3,70,41,1,1,2,3,1,1
39,2,40,74,3,1,0,0,0,0
9,1,9,1,2,0,0,3,1,3
76,3,33,0,3,1,0,1,3,3
41,3,64,95,4,0,2,2,3,3
2,4,4,9,3,3,2,2,0,3
57,3,50,28,2,0,0,3,4,2
89,3,26,39,2,1,2,2,4,0
2,4,43,0,1,0,1,0,2,0
3,3,23,0,0,1,0,1,4,2
99,0,34,79,3,3,0,2,4,2
42,4,96,32,1,3,1,3,0,3
13,3,43,0,1,1,2,1,4,3
46,3,64,95,0,1,0,2,2,4
39,0,35,0,0,0,4,4,1,2
14,0,99,83,0,4,1,0,2,3
64,1,43,0,1,0,3,4,4,4
58,0,30,1,1,1,4,2,0,4
20,2,1,50,0,2,0,0,4,0
6,3,45,43,3,1,2,2,1,0
31,2,73,76,1,1,0,0,1,2
31,2,9,52,4,2,1,0,2,3
92,0,63,93,1,3,0,4,1,1
21,3,83,86,2,3,0,2,2,1
49,4,51,18,2,1,1,4,3,4
41,3,0,8,0,4,2,1,1,1
54,2,93,20,1,1,0,3,3,0
20,4,94,62,1,2,1,3,2,4
43,1,65,90,1,0,0,1,1,0
4,0,1,50,3,3,4,2,2,3
52,0,10,0,2,0,4,0,3,0
62,2,87,17,4,0,3,1,0,3
64,4,88,70,2,1,0,3,4,4
59,1,30,88,3,1,1,3,1,3
77,1,56,1,2,1,0,4,3,0
12,1,71,61,1,3,3,1,4,3
8,2,30,88,4,1,2,4,1,3
49,4,20,15,3,3,0,1,2,2
42,4,15,22,4,0,0,2,4,0
97,3,11,1,0,1,2,2,3,0
96,0,39,27,0,3,4,2,2,3
99,1,30,88,0,0,1,3,2,4
37,3,29,33,1,0,0,2,1,0
9,1,56,1,0,1,3,4,4,1
46,3,70,41,1,1,1,2,1,4
37,3,30,88,0,0,2,3,3,0
63,1,49,94,3,2,3,1,3,3
78,4,65,90,0,2,1,4,1,0
4,0,56,1,4,1,0,2,3,3
73,1,99,83,3,4,3,4,1,3
61,4,97,37,0,4,2,3,2,3
58,0,52,99,2,2,4,1,1,3
35,4,44,24,2,3,1,3,3,0
7,4,10,21,2,4,1,1,0,2
26,2,42,1,2,0,3,0,3,1
8,2,7,0,1,1,0,2,2,3
21,3,93,20,2,0,2,1,0,1
96,0,14,23,4,4,4,2,4,4
62,0,99,83,0,4,4,4,4,0
18,3,51,18,2,1,2,1,0,4
74,3,61,53,3,0,0,1,2,1
38,0,44,3,0,0,4,0,2,0
46,1,87,17,0,4,1,3,4,4
0,1,14,23,4,1,0,2,3,2
62,0,39,27,0,1,0,2,1,4
9,1,88,70,0,3,3,4,2,1
37,3,19,44,2,0,2,1,0,3
74,0,32,42,0,0,4,2,2,0
22,1,20,2,3,0,3,4,0,0
77,0,46,87,0,0,4,2,1,3
77,0,13,2,3,0,2,2,0,3
54,2,41,91,4,3,1,0,3,3
97,3,51,18,0,0,2,3,2,1
0,1,43,0,1,1,0,4,1,2
63,0,75,89,0,0,4,2,3,3
6,3,42,82,3,0,2,2,0,1
84,0,61,53,3,4,4,4,3,3
2,4,71,61,0,3,0,1,4,3
85,2,29,33,1,4,0,0,3,2
27,3,56,1,0,0,0,2,3,3
5,0,60,14,3,1,4,2,0,4
71,2,58,30,0,3,0,0,2,4
59,2,59,40,0,2,3,0,1,0
25,4,13,2,3,1,0,2,1,1
4,0,43,0,0,0,4,4,0,0
60,2,99,83,2,4,0,0,0,3
46,3,32,42,1,0,0,1,2,4
94,3,55,46,0,2,0,1,0,0
16,1,15,1,2,0,0,3,1,3
97,3,11,78,4,0,0,3,3,1
6,3,13,2,3,0,0,0,4,3
37,3,40,0,4,1,2,1,4,3
19,4,17,69,0,1,1,3,2,4
33,2,27,84,4,2,0,0,3,0
24,0,4,9,3,0,4,2,3,2
65,3,52,99,0,3,2,1,3,1
9,1,85,26,0,1,2,4,4,1
45,1,11,78,0,1,0,1,2,3
1,2,53,31,0,3,0,0,4,1
94,3,51,18,2,1,2,2,4,2
74,0,96,32,0,1,4,4,3,3
65,3,24,35,2,0,2,2,2,3
7,4,2,34,0,4,1,2,1,3
42,4,11,78,0,2,1,2,2,3
28,1,32,42,0,4,1,3,0,0
87,0,73,76,1,1,4,2,4,3
77,0,16,71,1,2,0,3,4,4
70,3,52,99,3,2,2,1,3,2
51,1,19,2,2,4,1,1,4,3
34,3,98,92,2,0,2,2,3,3
65,3,21,56,3,2,0,1,2,3
35,4,73,76,1,1,2,2,4,3
52,0,26,39,2,0,0,4,2,2
61,3,59,3,0,1,2,2,2,3
42,4,65,90,0,1,1,2,3,3
49,4,97,0,0,1,1,1,1,1
23,4,59,0,2,0,1,2,3,0
7,4,50,28,1,4,0,2,2,1
82,4,94,62,2,4,1,1,4,3
19,4,19,44,4,0,1,3,1,0
89,3,43,0,4,0,0,3,2,2
26,2,39,27,0,2,2,0,3,0
29,0,0,8,1,0,0,4,2,3
7,4,16,71,3,3,0,1,4,3
26,2,61,53,1,0,2,4,3,3
52,0,7,60,0,0,1,4,0,3
37,3,87,17,4,2,0,1,4,3
95,4,46,87,3,2,1,2,1,0
14,4,19,44,4,3,1,3,1,3
20,2,13,0,4,0,1,3,2,3
35,4,60,14,0,0,1,3,4,3
29,0,1,50,2,1,2,2,3,1
99,1,13,2,0,4,1,4,1,3
14,4,27,84,0,0,2,2,1,1
76,3,78,77,2,4,0,1,1,0
18,3,34,79,0,4,0,2,2,1
36,1,95,80,4,3,1,2,4,3
53,3,6,0,1,1,2,2,2,1
0,1,63,93,0,1,1,4,0,1
77,0,36,3,4,1,0,0,2,1
66,2,54,1,2,4,0,0,0,3
56,4,22,67,1,1,1,3,3,2
15,2,1,50,0,3,2,0,0,1
77,0,34,79,3,3,3,3,2,1
42,4,87,17,0,0,1,3,4,1
27,3,31,5,2,4,0,1,4,4
25,4,10,21,0,0,1,3,3,0
53,3,26,39,0,1,1,1,4,3
98,2,99,83,0,1,0,3,4,4
27,3,97,37,3,4,0,1,1,2
5,0,42,82,3,0,2,2,0,3
48,2,10,21,0,0,2,4,3,3
97,3,26,39,4,1,2,1,3,1
33,0,16,71,3,1,0,4,3,3
55,0,67,57,1,1,2,2,4,1
62,0,56,1,2,1,0,0,0,1
31,0,32,42,1,4,4,0,2,3
0,1,39,27,0,3,0,4,0,3
47,0,16,71,3,3,2,4,2,3
2,4,30,88,4,4,0,3,1,3
83,2,63,93,1,4,1,4,2,1
77,0,0,8,3,4,4,4,1,4
98,2,7,60,2,2,1,0,1,4
49,1,78,1,4,1,3,3,0,3
71,0,5,25,4,1,0,2,2,3
98,2,72,49,4,1,1,0,2,0
86,4,97,37,3,0,1,3,3,0
46,3,96,32,1,0,2,2,4,3
43,0,84,4,2,3,2,2,1,4
11,2,84,4,2,4,0,0,2,0
14,4,70,41,0,0,1,1,3,3
23,4,18,51,1,1,1,3,2,0
33,0,71,61,4,0,4,4,2,4
35,4,3,68,2,0,1,2,1,3
14,4,9,0,1,0,1,3,1,3
41,0,99,83,0,1,4,2,3,2
93,2,86,55,4,3,2,1,0,0
63,1,87,17,4,0,3,1,4,0
31,2,51,1,0,1,0,0,0,1
45,1,13,2,4,4,3,4,0,3
47,0,86,55,4,0,0,4,2,0
9,1,65,90,0,1,0,4,0,1
39,2,43,0,1,1,1,0,3,4
20,2,57,0,3,1,0,0,3,3
24,0,10,21,0,0,4,1,1,0
48,2,54,6,1,0,0,2,2,1
97,3,41,0,1,0,0,2,2,3
25,4,86,55,4,3,1,3,1,1
89,3,16,71,0,2,1,1,3,1
22,1,46,87,2,0,1,3,1,1
42,4,98,92,2,2,1,1,1,0
93,2,45,43,3,0,2,3,3,0
26,2,75,89,1,1,2,0,3,0
62,0,81,85,0,4,0,2,4,0
75,2,64,95,0,0,0,0,4,3
91,4,89,96,2,0,1,3,1,3
58,1,70,41,1,1,3,4,3,3
43,0,52,99,2,1,4,4,3,2
60,2,13,2,3,4,0,2,4,3
41,3,57,7,1,4,0,1,1,2
40,2,33,48,2,0,2,0,2,3
65,3,4,9,3,2,0,1,3,4
79,1,38,19,2,4,1,2,4,4
65,3,50,28,0,0,2,1,2,4
85,2,14,23,0,2,0,0,3,3
86,4,55,46,0,3,1,3,2,1
27,3,97,37,0,0,2,3,1,4
62,0,47,58,0,0,0,1,3,3
2,4,97,37,1,1,0,3,4,3
17,0,43,0,2,1,0,0,3,0
4,0,92,73,1,1,2,0,1,1
93,2,17,69,0,2,0,0,0,3
28,1,98,92,2,0,3,1,3,4
77,0,59,40,2,2,0,0,3,2
59,2,23,12,4,3,2,4,2,3
74,0,16,71,0,1,4,3,2,4
71,2,59,40,2,2,0,4,0,3
16,1,49,94,1,3,3,1,4,3
9,1,50,28,0,4,1,4,0,3
12,1,43,0,1,0,0,1,2,2
41,3,83,86,2,3,0,2,4,3
33,2,56,1,2,4,3,3,1,4
35,4,86,55,4,0,2,3,2,0
75,2,22,67,0,4,0,4,1,3
52,0,8,54,4,1,4,4,4,4
18,3,63,93,3,1,2,3,0,3
35,4,7,60,2,2,0,0,4,3
49,4,40,74,1,0,0,3,4,2
23,4,6,72,0,0,1,3,4,0
26,2,67,57,4,1,3,4,4,0
72,4,81,85,0,1,1,3,2,3
72,4,68,63,4,0,1,3,1,1
77,0,52,99,0,2,1,3,1,1
6,3,29,33,1,2,2,2,3,4
27,3,52,99,3,2,1,2,3,0
76,3,86,55,1,1,0,2,3,2
17,0,32,42,0,4,0,0,3,0
42,4,99,83,2,3,0,2,3,4
84,0,75,89,1,0,4,4,3,3
94,3,22,67,0,4,0,2,2,4
37,3,7,60,2,2,2,2,2,0
31,2,8,54,0,2,1,3,1,1
30,1,34,0,2,1,3,4,1,3
35,4,87,17,4,0,0,2,0,2
2,1,44,24,0,3,1,4,1,3
56,4,65,90,0,2,1,1,4,0
63,1,0,8,0,3,3,2,3,3
2,4,40,74,1,0,1,3,0,0
13,3,81,85,4,1,1,2,1,3
3,3,25,98,1,0,2,1,0,2
73,1,41,91,0,3,0,4,2,1
13,3,52,99,3,2,0,1,3,4
83,0,30,0,2,0,4,2,3,1
77,0,43,0,1,1,4,4,3,1
41,3,60,14,3,0,2,2,0,0
16,1,24,35,0,2,3,3,4,3
41,3,99,83,3,1,1,2,1,1
41,3,86,55,4,3,0,2,2,4
9,1,59,0,4,0,3,4,1,0
85,2,22,67,0,4,0,1,2,0
88,1,39,27,1,1,0,3,3,0
25,4,6,72,2,4,0,2,4,4
61,3,83,86,2,1,1,2,2,2
61,3,22,67,4,4,2,1,2,0
65,3,25,98,0,0,2,1,1,4
1,0,11,78,4,0,4,2,3,3
77,0,21,56,4,2,4,4,1,3
70,1,60,14,0,1,3,3,1,0
69,1,18,2,3,4,3,4,2,3
88,1,6,0,1,1,3,1,4,0
34,3,23,12,4,3,2,2,2,4
38,0,66,36,0,2,4,2,3,3
83,2,45,43,1,0,0,1,0,2
42,0,47,58,0,0,4,2,2,0
82,4,90,13,1,4,0,3,2,3
9,1,80,66,1,0,3,4,0,3
71,2,47,58,0,1,2,4,0,4
5,0,8,54,1,3,0,2,0,1
33,0,8,54,4,1,0,3,2,3
98,2,45,43,0,1,0,1,2,2
15,2,90,13,0,4,0,4,0,3
78,4,9,52,0,2,0,0,2,3
82,4,16,71,0,2,1,3,2,4
16,1,52,99,3,2,3,4,0,1
41,3,96,32,1,0,1,2,0,0
74,0,43,0,1,1,0,4,2,1
51,1,52,99,3,2,3,4,3,2
8,2,62,29,0,3,2,0,3,2
78,4,45,43,3,0,1,3,0,4
48,2,41,91,0,3,2,0,2,3
17,0,8,54,3,2,2,2,4,0
72,4,20,15,3,1,1,2,0,4
16,1,21,56,0,1,1,2,1,4
49,4,87,17,4,2,1,2,3,0
5,0,86,55,3,0,2,4,1,2
78,0,79,97,2,2,4,2,1,3
52,0,92,73,0,1,4,4,1,1
65,3,83,86,4,3,2,3,0,0
86,0,49,94,1,2,4,4,4,0
54,2,47,58,2,4,1,1,4,4
92,0,39,27,1,3,4,4,2,3
47,0,98,92,0,2,4,4,3,3
48,3,97,37,1,4,2,1,3,3
99,1,13,2,2,4,0,3,4,3
4,0,31,5,2,4,2,2,2,3
49,4,1,50,2,3,1,3,0,3
16,1,10,21,0,0,0,4,4,3
64,4,99,83,3,2,1,3,1,4
28,1,34,79,3,3,3,1,2,3
68,4,97,0,1,0,0,3,1,1
59,2,90,13,2,4,0,0,0,2
7,4,29,33,1,0,2,2,0,1
5,0,53,31,2,1,4,2,0,4
82,4,9,52,2,3,1,2,3,0
89,3,61,53,3,0,2,1,4,3
37,3,71,61,2,0,2,2,3,1
9,1,45,43,3,0,3,1,3,3
91,4,38,19,1,4,1,3,4,2
64,4,44,24,2,1,2,1,2,1
96,0,81,1,2,1,0,4,3,3
65,3,65,90,1,1,2,1,3,3
73,1,56,1,2,1,3,4,3,1
44,1,10,21,2,0,0,2,4,0
1,0,34,79,0,4,4,2,4,1
79,1,16,71,0,1,3,4,3,0
91,4,10,21,0,1,1,3,4,4
98,2,12,81,1,0,0,1,0,3
15,2,0,8,0,0,0,0,2,4
84,0,34,0,0,1,4,2,2,3
11,2,68,63,0,1,4,0,1,4
52,0,63,93,1,4,4,3,4,4
63,0,79,97,0,3,2,2,1,3
82,4,79,1,0,0,1,3,3,2
18,3,86,55,1,3,2,1,1,2
18,3,94,62,3,0,2,1,4,2
18,3,56,2,3,4,0,2,1,3
59,2,93,20,1,0,3,0,1,1
59,2,90,13,0,2,0,0,4,2
18,3,25,98,0,2,0,2,4,1
57,3,66,36,3,0,2,2,4,0
27,3,49,94,3,3,2,2,2,1
39,2,28,47,2,0,0,0,1,0
61,3,22,67,0,4,1,1,1,0
26,0,97,37,3,2,3,2,0,4
86,4,10,21,2,2,1,3,0,1
19,4,45,43,0,1,1,2,3,2
9,1,30,88,0,1,3,4,0,3
7,4,71,61,1,0,1,3,1,3
49,4,34,4,0,4,0,0,3,0
14,4,56,1,0,4,0,1,3,3
98,2,62,29,0,2,0,4,1,1
60,2,99,83,4,4,0,4,0,3
81,3,13,2,4,4,1,2,1,3
58,0,32,42,1,4,0,2,0,2
53,3,2,34,0,0,0,1,4,0
31,2,85,26,4,2,0,2,1,1
31,2,5,0,0,0,0,0,2,1
97,3,50,28,2,4,2,1,4,3
10,0,61,53,3,0,4,2,2,4
14,4,68,63,0,0,1,2,0,4
10,0,43,4,1,1,3,4,1,0
73,1,74,16,0,0,1,2,2,2
77,2,11,78,0,0,1,3,2,1
