ProviderNumber,HospitalName,City,State,ZIPCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Sample,StateAvg
60071,DELTA COUNTY MEMORIAL HOSPITAL,DELTA,CO,81416,DELTA,9708747681,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,24 patients,CO_SCIP-CARD-2
450283,COZBY-GERMANY HOSPITAL,GRAND SALINE,TX,75140,VAN ZANDT,9039624242,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,2 patients,TX_AMI-5
160117,THE FINLEY HOSPITAL,DUBUQUE,IA,52001,DUBUQUE,5635821881,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,IA_AMI-7A
161344,WASHINGTON COUNTY HOSPITAL,WASHINGTON,IA,52353,WASHINGTON,3196535481,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),8 patients,IA_HF-3
100281,MEMORIAL HOSPITAL WEST,PEMBROKE PINES,FL,33028,BROWARD,9544365000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,196 patients,FL_SCIP-VTE-2
260061,NEVADA REGIONAL MEDICAL CENTER,NEVADA,MO,64772,VERNON,4176673355,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,MO_AMI-7A
310039,RARITAN BAY MEDICAL CENTER,PERTH AMBOY,NJ,8861,MIDDLESEX,7324423700,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,57 patients,NJ_HF-4
100217,SEBASTIAN RIVER MEDICAL CENTER,SEBASTIAN,FL,32978,INDIAN RIVER,7725893187,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,122 patients,FL_PN-3B
90004,GEORGETOWN UNIVERSITY HOSPITAL,WASHINGTON,DC,20007,DISTRICT OF COLUMBIA,2027843000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,78 patients,DC_PN-3B
360016,JEWISH HOSPITAL; THE,CINCINNATI,OH,45236,HAMILTON,5136863233,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,230 patients,OH_AMI-5
420043,UPSTATE CAROLINA MEDICAL CENTER,GAFFNEY,SC,29340,CHEROKEE,8644874271,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),134 patients,SC_SCIP-INF-6
50696,USC UNIVERSITY HOSPITAL,LOS ANGELES,CA,90033,LOS ANGELES,3234428656,Acute Care Hospitals,Voluntary non-profit - Other,No,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,7 patients,CA_PN-5C
360141,NORTHSIDE MEDICAL CENTER,YOUNGSTOWN,OH,44501,MAHONING,3308845858,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,198 patients,OH_PN-5C
521333,BLACK RIVER MEM HSPTL,BLACK RIVER FALLS,WI,54615,JACKSON,7152845361,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),28 patients,WI_PN-6
30110,WEST VALLEY HOSPITAL,GOODYEAR,AZ,85338,MARICOPA,6238821500,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,151 patients,AZ_HF-2
50457,ST MARY'S MEDICAL CENTER,SAN FRANCISCO,CA,94117,SAN FRANCISCO,4156681000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,81 patients,CA_AMI-1
10055,FLOWERS HOSPITAL,DOTHAN,AL,36305,HOUSTON,3347935000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,238 patients,AL_AMI-5
390138,WAYNESBORO HOSPITAL,WAYNESBORO,PA,17268,FRANKLIN,7177654000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),83 patients,PA_PN-6
520059,AURORA MEMORIAL HSPTL BURLINGTON,BURLINGTON,WI,53105,RACINE,2627676000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,22 patients,WI_AMI-1
371300,ATOKA MEMORIAL HOSPITAL,ATOKA,OK,74525,ATOKA,5808893333,Critical Access Hospitals,Government - Hospital District or Authority,No,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),1 patients,OK_HF-3
330115,ONEIDA HEALTHCARE CENTER,ONEIDA,NY,13421,MADISON,3153636000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,5 patients,NY_AMI-2
490112,CJW MEDICAL CENTER,RICHMOND,VA,23235,CHESTERFIELD,8043238800,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,196 patients,VA_AMI-4
240059,REGINA MEDICAL CENTER,HASTINGS,MN,55033,DAKOTA,6514804100,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,103 patients,MN_SCIP-VTE-1
190274,OCHSNER MEDICAL CENTER-KENNER LLC,KENNER,LA,70065,JEFFERSON,5044648065,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),62 patients,LA_PN-6
180117,PARKWAY REGIONAL HOSPITAL,FULTON,KY,42041,FULTON,2704722522,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),12 patients,KY_HF-3
450369,CHILDRESS REGIONAL MEDICAL CENTER,CHILDRESS,TX,79201,CHILDRESS,9409376371,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0 patients,TX_AMI-8A
190079,ST CHARLES PARISH HOSPITAL,LULING,LA,70070,SAINT CHARLES,9857856242,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,20 patients,LA_PN-7
171349,CLOUD COUNTY HEALTH CENTER,CONCORDIA,KS,66901,CLOUD,7852431234,Critical Access Hospitals,Voluntary non-profit - Private,No,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,10 patients,KS_PN-3B
100239,EDWARD WHITE HOSPITAL,SAINT PETERSBURG,FL,33713,PINELLAS,7273231111,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,27 patients,FL_SCIP-CARD-2
50745,CHAPMAN MEDICAL CENTER,ORANGE,CA,92869,ORANGE,7146330011,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),38 patients,CA_PN-6
30036,CHANDLER REGIONAL MEDICAL CENTER,CHANDLER,AZ,85224,MARICOPA,4809634561,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,125 patients,AZ_PN-5C
10164,COOSA VALLEY MEDICAL CENTER,SYLACAUGA,AL,35150,TALLADEGA,2562495000,Acute Care Hospitals,Voluntary non-profit - Other,No,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,78 patients,AL_HF-1
280077,FREMONT AREA MEDICAL CENTER,FREMONT,NE,68025,DODGE,4027211610,Acute Care Hospitals,Government - Local,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,25 patients,NE_AMI-5
250006,BAPTIST MEMORIAL HOSPITAL UNION COUNTY,NEW ALBANY,MS,38652,UNION,6625387631,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,95 patients,MS_HF-2
40076,HOT SPRING COUNTY MEDICAL CENTER,MALVERN,AR,72104,HOT SPRING,5013374911,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,10 patients,AR_AMI-1
10008,CRENSHAW COMMUNITY HOSPITAL,LUVERNE,AL,36049,CRENSHAW,3343353374,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,15 patients,AL_PN-7
310092,CAPITAL HEALTH SYSTEM-FULD CAMPUS,TRENTON,NJ,8638,MERCER,6093946000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,111 patients,NJ_PN-2
50580,LA PALMA INTERCOMMUNITY HOSPITAL,LA PALMA,CA,90623,ORANGE,7146707400,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,93 patients,CA_AMI-1
180067,UNIVERSITY OF KENTUCKY HOSPITAL,LEXINGTON,KY,40536,FAYETTE,8593235470,Acute Care Hospitals,Government - State,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),169 patients,KY_HF-3
340003,NORTHERN HOSPITAL OF SURRY COUNTY,MOUNT AIRY,NC,27030,SURRY,3367197000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0 patients,NC_AMI-8A
30011,CARONDELET ST JOSEPHS HOSPITAL,TUCSON,AZ,85711,PIMA,5208733000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,0 patients,AZ_SCIP-INF-4
50079,DOCTORS MEDICAL CENTER-SAN PABLO,SAN PABLO,CA,94806,CONTRA COSTA,5109705000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,76 patients,CA_PN-7
180020,MIDDLESBORO APPALACHIAN REGIONAL HEALTHCARE HOSPIT,MIDDLESBORO,KY,40965,BELL,6062421101,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,127 patients,KY_PN-3B
440048,BAPTIST MEMORIAL HOSPITAL,MEMPHIS,TN,38120,SHELBY,9012265000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,267 patients,TN_HF-4
180143,SAINT JOSEPH EAST,LEXINGTON,KY,40509,FAYETTE,8599675000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,221 patients,KY_AMI-2
241356,MILLE LACS HEALTH SYSTEM,ONAMIA,MN,56359,MILLE LACS,3205328020,Critical Access Hospitals,Voluntary non-profit - Private,No,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,8 patients,MN_SCIP-INF-2
420091,CAROLINAS HOSPITAL SYSTEM,FLORENCE,SC,29505,FLORENCE,8436742500,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),93 patients,SC_PN-6
171366,HARPER HOSPITAL DISTRICT NO 5,HARPER,KS,67058,HARPER,6208967324,Critical Access Hospitals,Government - Hospital District or Authority,No,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,0 patients,KS_SCIP-VTE-2
60031,CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES,COLORADO SPRINGS,CO,80907,EL PASO,7197765000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,351 patients,CO_PN-5C
241335,ST ELIZABETH MEDICAL CENTER,WABASHA,MN,55981,WABASHA,6515654531,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,1 patients,MN_AMI-2
281338,HOWARD COUNTY COMMUNITY HOSPITAL,ST PAUL,NE,68873,HOWARD,3087544421,Critical Access Hospitals,Government - Local,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,1 patients,NE_HF-4
531313,STAR VALLEY MEDICAL CENTER,AFTON,WY,83110,LINCOLN,3078855800,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,10 patients,WY_HF-2
420089,EAST COOPER REGIONAL MEDICAL CENTER,MOUNT PLEASANT,SC,29464,CHARLESTON,8438814311,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,7 patients,SC_AMI-1
220050,BAYSTATE MARY LANE HOSPITAL,WARE,MA,1082,HAMPSHIRE,4139676211,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,MA_AMI-7A
150048,REID HOSPITAL & HEALTH CARE SERVICES,RICHMOND,IN,47374,WAYNE,7659833000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),756 patients,IN_SCIP-INF-6
330049,NORTHERN DUTCHESS HOSPITAL,RHINEBECK,NY,12572,DUTCHESS,8458713391,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,43 patients,NY_PN-5C
141339,TAYLORVILLE MEMORIAL HOSPITAL,TAYLORVILLE,IL,62568,CHRISTIAN,2178243331,Critical Access Hospitals,Voluntary non-profit - Church,No,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,14 patients,IL_HF-4
380037,PROVIDENCE NEWBERG MEDICAL CENTER,NEWBERG,OR,97132,YAMHILL,5035371555,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),122 patients,OR_SCIP-INF-3
360131,ALLIANCE COMMUNITY HOSPITAL,ALLIANCE,OH,44601,STARK,3305967201,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,206 patients,OH_SCIP-INF-2
520004,FRANCISCAN SKEMP LA CROSSE HSPTL,LA CROSSE,WI,54601,LA CROSSE,6087850940,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,WI_AMI-7A
40074,NORTH METRO MEDICAL CENTER,JACKSONVILLE,AR,72076,PULASKI,5019857000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-2,Heart Attack Patients Given Aspirin at Discharge,10 patients,AR_AMI-2
100117,BAPTIST MEDICAL CENTER  BEACHES,JACKSONVILLE BEACH,FL,32250,DUVAL,9042472900,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,184 patients,FL_PN-2
241331,ALBANY AREA HOSPITAL,ALBANY,MN,56307,STEARNS,3208452121,Critical Access Hospitals,Voluntary non-profit - Church,No,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,21 patients,MN_HF-2
70004,SHARON HOSPITAL,SHARON,CT,6069,LITCHFIELD,8603644228,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,46 patients,CT_PN-7
450221,MOORE COUNTY HOSPITAL DISTRICT,DUMAS,TX,79029,MOORE,8069357171,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,16 patients,TX_HF-4
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,BEDFORD,TX,76022,TARRANT,8176854000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,238 patients,TX_PN-2
30084,CHINLE COMPREHENSIVE CARE FACILITY,CHINLE,AZ,86503,APACHE,9286747040,Acute Care Hospitals,Government - Federal,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,44 patients,AZ_PN-5C
360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,BRYAN,OH,43506,WILLIAMS,4196361131,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,OH_AMI-7A
450101,HILLCREST BAPTIST MEDICAL CENTER,WACO,TX,76712,MCLENNAN,2542022000,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,152 patients,TX_PN-5C
100073,HOLY CROSS HOSPITAL,FORT LAUDERDALE,FL,33308,BROWARD,9547718000,Acute Care Hospitals,Voluntary non-profit - Church,No,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,FL_AMI-7A
50195,WASHINGTON HOSPITAL,FREMONT,CA,94538,ALAMEDA,5107971111,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),25 patients,CA_AMI-3
40011,JOHN ED CHAMBERS MEM HOSP; INC,DANVILLE,AR,72833,YELL,4794952241,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),51 patients,AR_PN-6
50570,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER,FOUNTAIN VALLEY,CA,92708,ORANGE,7149667200,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,281 patients,CA_PN-2
360029,WOOD COUNTY HOSPITAL,BOWLING GREEN,OH,43402,WOOD,4193548900,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,142 patients,OH_SCIP-INF-2
50740,MARINA DEL REY HOSPITAL,MARINA DEL REY,CA,90291,LOS ANGELES,3108238911,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,18 patients,CA_AMI-5
220010,LAWRENCE GENERAL HOSPITAL,LAWRENCE,MA,1842,ESSEX,9786834000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,212 patients,MA_SCIP-INF-1
171322,HAMILTON COUNTY HOSPITAL,SYRACUSE,KS,67878,HAMILTON,6203847461,Critical Access Hospitals,Government - Local,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,6 patients,KS_PN-7
