column1,column2,column3,column4,column5,column6,column7,column8,column9,column10,column11,column12,column13,column14,column15,column16,column17,column18,column19,column20,column21,column22,column23,column24,column25,column26,column27,column28,column29,column30,column31,column32,column33,column34,column35,column36,column37,column38,column39,column40,column41,column42,column43,column44,column45,column46,column47,column48,column49,column50,column51,column52,column53,column54,column55,column56,column57,column58,column59,column60
2,1,64,99,2,0,2,3,5,8,0,0,1,3,2,1,1,2,3,4,4,2,3,4,4,2,1,4,1,4,0,4,2,2,3,1,2,0,1,1,0,2,4,2,1,4,2,2,3,0,1,0,0,1,2,0,2,3,2,1
51,2,70,74,3,4,0,1,5,4,0,0,1,3,1,2,3,0,4,1,1,1,1,0,2,3,2,4,1,1,1,0,0,4,0,2,2,3,0,0,1,0,3,3,3,4,1,3,0,0,2,3,0,0,2,2,4,0,0,3
69,4,0,20,3,2,2,3,11,0,3,0,1,4,0,3,0,0,2,1,1,3,1,3,0,1,1,4,1,1,3,1,0,0,0,2,3,1,4,0,4,3,2,3,0,1,0,3,1,4,4,0,1,4,0,0,0,4,4,2
9,0,4,29,7,4,0,1,14,2,4,2,1,4,4,4,3,0,4,2,2,0,2,4,2,3,3,3,3,3,3,2,2,0,4,0,4,2,3,2,0,1,0,4,3,1,0,2,3,0,0,0,1,3,2,0,2,1,3,1
17,1,69,61,19,0,0,3,14,1,0,0,1,3,2,1,1,2,3,2,3,1,4,1,3,0,1,0,4,1,0,2,2,4,4,0,1,1,2,2,0,4,0,0,1,2,3,2,0,0,1,1,1,1,4,0,2,2,2,4
14,1,62,56,18,0,0,2,15,4,3,2,1,3,2,1,2,2,1,1,1,0,3,0,1,4,4,4,4,1,1,1,2,4,4,0,0,2,0,0,1,0,0,1,0,3,4,1,0,1,1,4,1,4,1,0,0,4,1,4
77,4,29,68,10,1,2,1,6,7,3,1,2,2,0,3,0,3,0,3,0,2,2,0,4,2,1,0,4,2,0,3,1,2,3,3,3,1,1,2,2,0,4,0,0,3,1,4,1,4,0,0,4,0,1,1,4,2,3,3
89,1,73,0,6,4,1,2,4,7,2,1,4,3,4,4,0,0,2,2,3,0,2,4,2,3,1,1,2,0,0,2,4,0,0,4,0,1,0,0,4,1,3,1,1,2,2,0,2,0,1,3,1,2,0,4,1,2,1,3
22,2,63,62,11,1,1,2,10,0,3,0,2,3,2,1,0,2,2,4,4,4,1,0,2,0,4,2,1,1,0,1,0,0,1,0,1,2,4,0,4,4,0,2,2,4,0,0,2,2,1,2,1,3,3,4,3,1,4,4
49,1,40,82,7,4,0,2,21,9,0,0,1,3,2,0,4,2,2,2,2,1,4,2,1,4,1,2,1,0,1,2,3,4,1,4,2,0,1,2,4,0,0,3,0,1,2,3,4,3,0,0,2,3,1,4,0,1,4,4
68,0,18,17,8,4,3,2,16,7,0,2,1,2,0,3,1,2,3,1,0,0,2,0,1,4,0,0,4,2,1,1,1,0,2,3,3,2,1,3,0,0,0,4,4,0,4,0,0,2,0,0,0,4,2,0,0,2,2,2
93,0,84,42,2,1,3,3,20,6,4,0,1,4,2,2,2,3,4,1,1,3,0,0,2,0,2,3,2,3,3,1,2,1,1,4,2,2,0,1,0,0,2,3,3,2,1,1,2,0,3,4,1,4,3,1,3,2,4,1
33,3,14,93,8,1,1,3,13,7,0,0,1,3,4,4,0,0,1,2,3,0,3,0,3,0,4,4,4,1,0,1,4,1,0,1,4,0,2,4,1,4,0,1,0,3,2,4,0,1,4,0,1,3,0,4,2,1,3,2
72,0,56,90,9,1,2,2,9,3,3,3,1,0,2,1,1,3,0,2,3,2,1,3,1,4,2,0,1,2,0,0,0,0,3,0,0,1,2,1,1,0,1,0,0,0,1,4,3,0,3,0,1,2,1,0,4,1,1,1
24,3,74,15,8,3,2,2,5,5,4,0,0,0,2,1,0,0,2,1,1,0,1,2,1,4,3,1,0,0,2,1,2,2,0,0,0,4,4,1,4,4,1,1,3,1,3,4,4,1,3,2,3,3,1,2,3,1,4,3
71,3,30,38,0,4,2,3,15,0,1,0,4,2,4,4,4,2,2,1,1,3,2,2,4,2,0,1,0,2,0,4,0,0,4,4,0,0,4,1,1,4,4,1,0,3,3,0,4,1,0,2,1,1,2,2,1,4,2,4
62,1,8,14,18,0,0,1,15,4,2,1,3,5,2,1,2,0,0,3,0,1,4,1,2,3,3,0,2,3,0,2,1,0,4,0,1,1,0,2,1,1,1,4,4,0,2,2,0,1,1,4,2,1,3,2,1,2,4,4
2,2,64,99,2,2,0,3,9,9,3,1,2,1,0,0,0,2,1,2,3,4,3,4,3,0,3,2,4,3,0,4,0,0,4,1,2,3,1,0,4,0,2,1,1,3,1,2,4,0,3,1,2,1,1,0,3,2,2,4
27,0,46,35,19,4,3,2,19,1,4,1,4,0,3,0,1,2,3,2,3,1,2,3,3,0,1,4,1,3,2,2,3,2,3,1,0,4,4,3,3,4,0,0,0,0,2,1,1,0,0,2,1,0,2,4,1,4,4,3
45,3,98,24,11,2,2,1,20,1,1,0,4,2,4,4,3,3,2,2,3,2,1,3,3,0,1,4,1,1,1,1,4,2,0,4,0,2,2,1,4,3,2,1,0,0,1,1,0,2,1,4,0,3,3,0,1,2,0,4
48,0,77,36,14,1,3,2,0,1,4,1,0,3,4,4,0,0,2,2,3,4,2,2,0,1,2,1,4,0,1,0,2,2,2,1,0,4,2,0,0,1,0,0,1,3,0,1,4,1,3,4,0,4,2,0,2,4,4,4
13,2,56,90,8,2,3,1,23,2,0,2,1,3,2,1,0,3,0,1,1,2,1,3,0,1,1,4,1,1,1,2,1,2,0,0,2,2,1,2,2,0,4,3,0,4,2,2,1,0,2,4,2,0,2,4,4,0,4,3
22,2,58,13,8,0,0,0,13,7,4,3,1,0,1,0,0,0,2,2,3,1,0,2,4,2,0,2,3,3,0,2,2,0,4,1,4,2,1,1,4,0,3,4,1,0,3,3,4,0,1,2,0,0,0,0,4,2,4,4
59,1,82,3,13,4,1,3,13,0,1,3,4,3,0,3,0,2,0,2,3,3,4,4,2,3,2,4,0,1,0,2,0,4,0,4,4,4,0,2,2,0,1,1,1,2,0,4,0,0,1,0,1,4,1,1,3,2,4,3
94,3,20,31,2,1,3,3,5,3,0,0,1,3,2,1,0,2,1,3,0,1,1,0,2,3,1,1,2,0,0,2,0,2,4,1,0,1,2,4,2,0,3,4,1,2,1,0,2,2,4,4,0,1,2,0,0,2,1,1
13,4,3,76,11,0,1,1,21,7,2,3,1,3,2,1,2,1,2,1,1,1,4,1,2,3,1,4,1,1,1,3,3,4,1,0,1,3,0,0,4,1,3,3,3,0,0,2,4,4,1,0,4,0,4,0,1,1,4,0
67,1,40,82,5,0,1,2,3,0,3,0,4,1,4,4,2,0,0,1,1,0,2,4,0,1,3,4,1,4,0,0,3,2,1,4,4,2,4,2,1,1,0,4,0,4,2,4,0,1,1,4,1,0,0,1,4,1,4,3
47,2,16,70,7,4,2,2,4,7,3,0,1,4,0,3,1,3,4,1,1,1,2,0,2,3,2,1,4,1,0,3,0,4,3,0,0,1,1,0,4,1,3,1,0,3,1,1,0,3,0,1,1,1,1,4,4,1,4,3
54,3,13,57,17,0,1,2,21,9,3,3,1,0,4,4,0,2,1,3,0,4,0,1,2,3,1,4,1,2,2,4,4,2,1,4,0,1,1,4,0,0,1,1,0,0,0,1,2,2,4,0,1,3,0,0,2,1,4,3
70,2,36,39,2,1,1,2,1,1,1,3,0,5,3,0,2,0,0,1,0,1,2,3,1,1,0,0,4,0,1,1,1,0,0,0,0,4,1,3,2,3,0,0,0,0,0,1,0,0,1,1,1,0,1,4,4,1,1,0
12,2,7,75,4,1,0,2,5,5,3,2,1,3,2,1,1,2,3,3,0,3,4,4,4,2,1,0,0,1,0,3,4,4,0,0,3,4,3,0,3,1,0,1,4,1,0,4,3,0,2,0,2,0,2,3,1,2,1,4
65,2,80,79,19,1,2,1,4,9,2,2,4,1,2,1,1,0,2,2,3,1,3,4,0,1,0,4,1,4,1,2,3,2,3,1,1,0,1,1,4,3,0,1,3,4,1,1,3,0,1,4,1,2,2,2,3,2,2,3
10,0,79,37,7,4,0,1,4,9,4,1,1,0,2,1,4,0,0,1,1,2,0,1,2,3,2,0,1,1,2,1,2,4,4,0,1,0,0,2,2,2,3,4,4,4,2,4,2,3,3,0,2,4,2,0,1,1,3,3
25,4,42,51,14,0,2,3,14,1,1,0,4,2,0,3,0,2,1,3,1,3,4,4,3,0,3,1,0,2,1,4,0,0,2,0,1,4,2,4,1,0,2,1,0,1,3,4,4,0,0,4,3,0,2,4,1,3,2,0
41,3,71,26,12,3,3,3,6,2,0,0,1,0,0,3,4,2,2,4,4,1,2,3,2,0,2,4,0,0,1,0,4,0,3,0,2,3,3,0,0,4,0,3,2,1,3,1,1,2,4,1,1,0,2,0,3,2,0,1
19,0,38,16,19,3,0,1,3,7,0,3,3,4,2,1,0,2,1,3,0,1,1,0,3,0,1,4,1,3,1,3,2,0,0,0,0,1,0,4,0,0,2,4,4,0,2,0,2,3,3,3,0,2,2,0,0,4,4,1
5,4,9,28,15,4,2,2,8,9,0,3,4,0,3,0,0,4,4,3,0,0,0,1,0,1,3,1,0,0,2,3,2,2,1,1,2,1,1,1,2,3,2,4,4,2,0,1,0,2,4,3,0,3,2,3,4,2,3,1
65,2,82,3,18,2,3,1,14,2,0,3,1,1,2,1,1,0,2,0,2,3,2,2,1,4,4,3,3,2,4,2,2,2,2,1,0,1,3,0,0,4,1,3,1,2,0,3,1,0,2,4,3,0,3,3,0,1,4,3
45,3,66,0,3,1,3,2,1,1,4,1,1,0,2,1,3,0,4,0,2,1,2,3,2,3,1,2,0,0,2,2,0,0,3,1,1,4,2,4,1,2,2,4,1,1,0,0,0,1,0,4,3,2,2,1,3,2,1,2
42,0,26,2,7,4,0,1,6,1,4,3,1,0,4,4,1,2,3,1,1,2,2,0,2,3,0,4,1,0,2,1,2,0,4,1,4,4,3,3,0,0,3,1,3,4,2,4,0,3,0,4,1,4,3,4,3,0,0,3
48,0,22,45,13,1,3,2,13,5,2,0,1,5,2,1,0,1,3,1,1,4,1,0,2,3,4,4,4,3,3,2,0,1,1,0,0,3,0,1,3,0,3,1,3,3,0,0,2,0,0,4,4,4,3,4,2,2,2,1
29,2,7,75,3,1,3,3,21,9,0,1,0,1,4,0,3,0,4,1,1,4,0,1,4,2,0,1,0,4,1,4,4,0,1,1,2,1,1,0,0,2,4,4,0,0,0,1,0,1,3,1,1,0,2,2,1,3,4,3
7,2,50,0,19,1,2,1,7,1,0,3,3,4,2,1,3,4,0,3,0,3,2,2,3,0,0,3,2,0,3,2,4,2,2,1,2,1,3,3,2,4,2,4,3,2,0,0,4,3,0,0,3,4,1,0,1,2,3,0
15,3,82,3,1,1,0,1,18,8,0,3,0,0,2,1,0,3,0,4,4,3,4,1,3,0,1,4,1,3,0,3,1,4,3,1,0,2,3,2,0,4,0,2,2,4,2,2,0,2,0,1,3,4,1,3,4,1,2,3
98,3,35,6,7,0,0,3,1,3,0,0,4,1,3,0,1,2,0,2,3,1,3,4,3,0,3,2,4,3,4,4,0,4,1,1,0,1,1,2,1,0,0,0,0,1,0,4,0,2,0,4,0,1,3,1,1,2,2,1
59,1,25,58,7,0,0,3,20,3,1,2,1,4,3,0,1,4,0,2,3,0,3,0,4,2,3,4,1,0,3,0,0,4,4,1,2,1,2,2,2,0,0,0,1,4,2,0,0,1,1,4,0,0,3,3,0,2,1,4
90,2,92,33,9,2,2,2,7,6,3,2,3,1,1,4,2,0,0,1,1,2,3,4,4,2,1,0,4,4,4,0,0,2,0,0,4,3,4,0,3,1,4,1,0,3,4,2,3,3,2,2,0,0,2,2,2,1,2,0
30,0,65,63,7,1,2,2,8,9,1,1,4,5,4,4,1,0,1,1,1,4,2,2,1,4,1,3,0,1,3,2,4,0,3,4,4,0,2,1,2,4,1,1,3,1,3,3,4,1,3,4,1,0,2,2,0,1,4,0
49,1,3,76,18,2,3,1,1,8,2,3,1,5,1,2,0,2,1,1,1,0,0,1,1,4,2,4,0,3,1,3,3,2,2,0,4,2,3,0,0,0,1,1,0,1,1,1,2,2,1,3,3,3,1,3,1,1,0,3
86,3,38,16,11,2,2,1,17,1,1,0,1,2,0,3,1,3,4,1,1,4,1,0,2,3,1,3,0,2,1,1,4,0,3,0,3,1,4,0,0,0,1,1,0,0,3,0,2,3,4,4,2,1,2,0,1,1,4,2
32,4,32,0,15,4,2,2,4,7,3,0,1,4,1,0,4,0,0,2,3,3,0,0,3,0,0,4,1,3,0,2,4,4,0,1,2,1,0,2,2,0,0,0,1,0,0,4,2,0,0,2,1,2,4,0,0,2,3,1
32,4,70,74,12,4,1,1,5,4,0,3,3,2,4,4,3,0,4,1,1,4,3,4,0,1,1,1,2,0,1,1,0,4,1,4,4,1,2,0,0,3,0,1,0,0,1,4,4,0,0,0,1,0,0,3,2,4,3,4
48,0,15,10,4,4,2,2,13,5,3,2,1,3,1,2,1,2,3,2,3,3,4,4,2,3,4,1,0,1,0,2,4,2,0,3,2,4,4,1,3,1,1,1,1,1,3,4,3,3,0,3,2,4,2,4,3,1,2,3
59,1,20,31,4,0,3,0,13,7,0,0,1,3,4,4,0,0,2,3,0,4,0,1,4,2,4,1,0,1,1,2,2,0,3,0,0,1,3,1,3,2,0,4,0,2,1,1,2,2,0,1,1,1,2,0,0,4,1,1
22,2,32,47,19,2,1,0,14,4,1,1,1,1,3,0,2,2,1,0,2,3,0,0,3,0,1,0,4,1,4,3,1,1,1,1,2,3,0,4,0,1,0,3,1,3,0,0,1,3,3,1,0,3,2,0,0,1,1,4
51,2,32,47,7,4,0,3,14,1,0,3,4,0,2,0,3,2,1,0,2,4,2,2,1,4,0,1,0,3,2,4,1,0,4,4,2,0,0,0,1,0,4,1,0,0,3,3,4,3,2,1,1,4,0,3,2,2,1,0
76,1,37,18,19,4,3,2,20,0,3,0,1,4,2,1,0,3,0,1,1,0,4,3,3,0,2,4,0,0,0,0,4,0,2,0,0,1,4,2,1,0,2,3,3,1,3,0,1,1,1,4,4,1,3,0,2,1,1,3
54,3,82,3,4,4,0,2,18,2,4,2,1,4,1,2,4,0,0,1,1,4,4,3,1,4,1,1,2,3,0,0,1,0,4,4,2,0,1,3,1,4,1,0,3,0,0,4,1,2,4,0,1,4,2,2,4,3,2,0
88,2,12,2,15,1,1,2,4,7,1,3,1,4,0,3,1,0,2,3,0,0,4,3,2,3,1,2,0,3,3,0,2,1,0,0,3,1,0,1,4,0,3,0,1,0,3,3,0,3,3,1,0,3,0,0,2,3,0,3
71,4,23,12,11,2,2,0,3,7,0,2,1,3,2,1,0,4,4,1,1,3,2,2,4,2,3,4,1,0,0,1,3,0,3,1,0,0,0,4,0,2,0,2,0,4,2,1,0,4,1,1,2,2,0,4,0,0,4,3
58,2,87,69,18,4,1,3,15,0,3,0,1,4,4,4,1,0,2,2,1,3,4,4,2,3,1,1,2,0,3,4,0,1,1,4,4,1,4,1,4,1,3,1,3,0,0,4,3,0,4,4,1,3,3,3,3,2,4,3
62,1,27,65,13,1,3,3,12,3,2,3,4,4,2,2,3,3,2,2,3,4,0,0,1,4,0,4,1,0,0,1,3,0,3,2,1,1,1,1,4,0,1,1,3,4,2,1,2,1,1,2,0,3,0,0,0,2,4,4
35,3,12,98,8,0,0,2,9,3,4,2,1,4,2,1,1,1,0,2,3,4,2,1,2,3,2,2,3,0,3,2,0,4,1,1,0,0,1,3,1,0,2,1,0,2,0,2,0,3,4,0,3,3,0,0,1,4,1,3
91,4,9,28,5,2,0,3,21,9,0,3,1,1,4,4,0,0,2,1,1,2,4,2,2,3,1,1,2,4,4,4,3,0,4,1,0,0,1,0,0,1,3,1,0,0,1,3,4,4,2,1,1,2,2,3,3,1,1,3
73,1,53,23,17,0,1,0,13,7,1,2,2,0,2,1,1,3,4,2,3,3,3,1,1,4,1,0,4,3,3,0,3,1,1,1,1,2,2,4,1,0,1,0,1,3,4,2,1,1,1,0,2,0,2,1,4,2,1,3
6,0,32,0,19,1,2,1,12,3,0,0,1,3,1,2,0,3,0,4,4,1,1,0,1,2,1,4,1,2,0,2,0,0,0,4,4,0,0,3,1,1,4,4,2,0,2,4,2,1,3,0,0,0,2,4,0,0,1,3
50,4,45,1,4,4,2,2,20,8,0,1,4,1,0,3,0,3,0,4,4,1,3,4,3,0,4,3,3,2,0,1,0,2,2,3,3,0,1,3,2,4,0,4,1,0,4,2,3,4,0,2,0,4,0,0,3,1,1,2
90,2,75,7,11,4,0,0,12,0,0,0,4,0,2,1,0,0,2,2,3,2,3,4,3,0,1,4,1,2,0,3,4,4,0,1,4,2,0,0,4,4,0,0,0,0,1,3,0,3,3,0,2,1,1,1,0,4,1,1
43,3,40,82,7,3,3,0,1,0,0,1,4,1,4,0,1,0,2,3,0,1,1,0,4,2,4,4,4,1,0,2,3,1,2,4,2,2,4,1,4,2,3,4,4,3,3,4,4,2,3,4,0,0,1,3,4,4,2,3
3,3,22,45,18,1,1,3,11,0,2,0,4,0,1,2,0,2,1,4,4,1,1,0,4,2,0,2,3,3,0,3,4,1,0,2,1,2,1,0,1,0,0,4,1,2,0,0,0,2,4,4,3,2,2,4,0,2,2,4
76,1,83,55,19,1,2,1,15,3,2,0,1,5,2,0,1,2,3,3,0,1,0,2,0,3,1,3,3,1,1,3,1,2,3,4,4,1,0,3,3,0,3,0,0,1,4,3,3,4,3,1,3,1,2,0,3,2,0,4
68,0,10,71,13,2,0,3,7,6,3,3,1,0,1,2,3,2,1,3,1,1,3,4,1,1,4,2,1,1,2,1,3,0,1,0,1,0,4,0,0,3,4,3,0,0,0,1,4,2,0,4,0,3,4,4,0,4,2,1
79,3,44,54,19,4,3,1,13,5,0,2,1,3,2,1,1,0,2,4,4,1,4,2,3,0,2,0,1,1,1,1,3,0,3,1,1,4,0,0,0,0,0,0,1,4,1,1,0,2,4,4,1,1,2,1,4,2,4,1
45,3,56,0,13,0,2,1,11,8,3,3,4,1,3,0,4,4,1,1,1,0,3,0,4,2,0,2,1,3,0,1,4,0,3,1,0,0,0,0,0,1,4,1,3,1,2,3,1,1,0,0,1,3,1,4,2,0,0,1
48,0,78,67,17,4,2,0,7,4,0,2,1,3,2,1,0,0,2,2,3,1,1,1,4,2,1,1,2,4,0,0,0,2,3,0,2,2,0,1,0,0,4,0,0,2,4,2,2,0,3,4,0,4,0,0,3,4,2,2
35,3,37,18,17,0,1,3,5,8,0,0,1,3,2,1,3,0,4,2,3,0,0,1,4,2,1,1,2,1,1,0,0,1,1,0,0,0,1,0,0,0,4,3,0,2,1,1,0,2,4,0,0,0,3,0,0,1,2,3
95,2,92,33,19,2,1,2,5,5,3,2,1,3,3,0,2,3,4,2,3,3,4,4,4,2,1,1,2,0,2,1,4,1,1,1,4,4,2,0,1,1,4,0,2,2,1,4,4,3,2,4,0,1,4,2,0,3,1,3
66,3,54,40,6,4,1,0,21,1,1,2,4,3,2,1,1,0,2,1,0,0,0,0,1,4,0,4,1,1,1,1,2,1,0,1,0,2,4,1,4,4,1,0,1,1,0,1,2,1,4,3,2,0,0,2,3,4,2,0
80,1,64,99,15,4,2,3,15,2,0,3,2,5,2,0,1,0,2,2,3,0,0,1,3,0,1,4,1,1,1,4,0,2,3,1,4,3,3,1,4,1,2,0,0,4,0,2,2,3,0,4,3,4,3,3,0,2,2,3
93,0,39,9,7,1,2,1,11,8,3,0,1,4,0,0,3,0,4,2,3,4,1,0,2,3,1,0,4,0,0,0,3,2,3,1,2,3,0,4,1,1,1,1,0,0,0,0,0,2,3,2,2,4,2,0,3,4,2,1
85,0,77,36,6,1,2,2,21,9,3,2,0,4,3,0,2,0,0,1,1,3,4,4,1,4,3,1,0,3,0,0,2,2,0,0,2,1,1,2,1,0,1,1,0,0,0,4,3,0,3,2,3,0,2,4,4,1,2,3
74,4,72,59,11,3,0,1,15,4,0,3,1,1,0,1,1,3,4,1,1,4,1,0,0,1,1,4,1,4,4,0,3,4,1,0,0,2,0,0,1,0,0,3,1,1,2,1,0,4,0,4,1,3,0,3,1,3,0,3
88,0,99,1,18,1,1,1,16,5,2,3,4,4,2,1,1,2,3,2,3,4,3,4,3,0,4,4,4,4,0,1,3,2,0,0,0,2,3,1,3,4,0,0,0,0,0,2,3,3,3,0,4,3,1,0,4,0,2,1
6,3,62,56,12,4,2,3,14,1,1,1,1,0,2,1,4,0,1,4,4,1,4,1,1,4,2,4,0,0,0,1,3,0,3,0,1,2,4,4,1,4,4,2,1,0,0,1,0,2,4,2,2,2,0,4,1,2,0,0
15,3,79,37,7,2,1,2,0,1,0,1,1,4,4,4,1,0,0,0,2,3,4,4,1,4,3,4,1,0,3,0,1,4,1,4,0,2,4,0,2,4,0,3,0,4,2,4,4,1,4,2,1,3,4,1,4,0,4,2
96,0,53,1,18,4,1,1,20,0,2,0,4,0,2,1,0,2,1,1,0,0,4,3,2,3,1,2,4,0,2,2,0,2,0,0,1,1,4,4,1,0,3,2,4,3,4,3,1,0,0,0,3,4,1,0,4,2,4,4
48,0,31,3,13,1,3,1,0,6,3,0,1,4,2,1,4,3,4,2,3,2,2,0,1,4,4,3,3,0,2,2,1,0,2,1,1,3,4,2,1,4,1,1,0,1,0,4,4,0,3,1,2,0,2,3,3,1,1,3
4,0,19,44,11,1,1,0,3,7,1,3,1,4,2,1,1,3,4,4,4,4,4,3,0,1,1,4,1,3,4,4,1,1,1,1,2,1,1,0,1,1,1,3,2,0,2,3,3,3,3,4,1,1,2,1,2,1,4,3
49,1,24,50,7,4,0,1,14,2,0,2,4,2,2,1,2,3,4,1,1,4,2,2,0,1,0,4,1,2,0,0,1,4,4,0,0,3,1,0,1,3,1,1,3,4,3,1,4,1,0,0,2,1,2,0,4,1,0,3
68,0,12,98,1,1,3,3,13,7,0,2,1,3,2,1,1,4,1,1,0,3,2,2,2,3,1,2,0,1,0,2,4,4,2,1,0,0,2,4,1,0,0,4,0,1,3,3,4,0,3,4,2,0,2,2,3,2,2,1
63,4,90,89,5,0,1,3,13,7,0,3,1,0,4,4,1,3,4,1,1,4,0,1,4,2,1,4,1,2,2,4,2,1,4,0,4,2,0,2,1,1,3,1,1,1,1,0,0,0,1,0,1,3,0,0,4,4,4,3
15,3,10,71,5,2,0,3,0,4,4,0,0,3,4,4,4,0,0,1,1,0,2,4,4,2,1,2,0,1,0,0,1,0,1,4,0,3,0,2,2,0,3,2,3,2,3,4,0,0,3,2,2,3,2,1,1,0,0,1
11,3,66,95,13,0,2,1,19,9,3,3,1,0,2,0,0,0,2,1,0,3,1,3,3,0,0,1,0,0,2,2,0,0,3,1,2,1,4,0,0,0,1,4,4,2,0,1,4,2,0,3,4,4,4,0,3,2,4,3
54,3,23,12,18,1,3,0,0,3,0,0,1,3,0,3,2,1,2,1,0,2,0,1,2,3,2,4,0,0,0,0,0,0,2,4,2,1,2,0,3,0,0,4,4,1,3,1,0,1,0,3,1,2,2,1,3,4,2,1
88,1,78,67,11,0,0,2,11,8,1,3,4,3,1,2,4,2,1,1,1,1,4,1,4,2,1,1,2,0,0,1,0,4,4,0,0,2,4,0,1,2,2,1,3,2,1,1,0,0,1,4,0,3,2,2,0,4,2,1
18,2,20,31,4,1,0,3,6,2,3,0,1,4,1,2,3,4,0,2,3,3,0,0,2,3,4,4,4,0,3,2,0,4,4,4,0,3,0,1,2,1,0,4,4,0,4,0,2,3,1,0,0,4,2,4,0,2,1,0
65,2,53,2,19,3,0,2,23,6,2,0,1,5,0,3,0,4,4,3,0,3,0,0,1,4,4,1,3,1,1,0,2,0,4,4,4,0,4,1,1,0,4,4,4,0,4,1,0,3,2,0,2,4,2,2,1,0,2,2
58,0,16,70,13,0,2,3,1,3,0,3,1,1,2,1,0,2,1,2,3,0,2,4,0,1,4,4,4,4,4,0,3,0,0,1,1,0,2,4,1,1,4,0,3,0,0,4,2,0,0,3,0,4,2,1,1,3,2,4
7,2,34,88,19,2,1,3,1,1,2,2,1,4,4,4,3,1,3,2,3,1,4,1,1,1,3,1,0,3,3,2,4,1,1,0,0,3,2,3,0,3,1,3,0,0,3,2,0,1,4,2,2,1,0,2,4,3,0,2
24,3,98,24,13,4,1,3,13,7,3,3,1,0,3,0,3,3,1,2,3,2,1,3,1,4,4,4,3,0,0,2,2,1,1,1,4,1,2,0,0,0,1,0,0,1,0,2,1,2,0,3,1,1,3,4,0,1,1,3
24,3,3,76,19,2,1,3,21,9,2,3,4,4,0,3,4,2,2,2,3,2,4,2,1,4,2,4,0,0,1,0,3,4,0,4,0,1,0,0,0,4,1,3,0,0,3,3,4,2,4,3,1,1,0,0,4,2,2,0
18,2,8,14,7,4,0,2,21,9,0,2,4,2,3,0,4,3,4,2,3,0,2,4,0,1,2,4,0,3,1,3,3,0,1,1,1,0,1,1,0,0,4,1,0,1,3,4,3,1,3,2,4,3,0,0,0,4,4,1
51,1,94,25,9,0,0,2,3,0,0,0,3,2,2,1,3,3,2,1,1,2,3,4,3,0,0,1,0,2,1,0,2,4,0,0,3,2,0,0,4,0,0,3,0,2,3,0,3,4,1,0,3,2,3,0,3,1,2,4
49,1,85,30,14,2,3,2,6,8,2,2,3,1,3,0,3,0,4,2,3,1,3,0,1,4,1,1,2,0,4,4,1,2,1,1,2,2,1,0,0,4,1,1,1,2,1,1,2,1,2,2,4,2,3,2,0,1,2,3
17,1,33,97,17,0,1,3,23,3,3,0,1,4,2,1,0,0,2,2,3,2,2,0,2,3,0,1,0,0,0,0,1,4,1,0,0,0,2,4,4,2,3,1,1,2,3,4,0,4,0,4,0,1,4,3,0,1,3,3
96,0,7,75,7,4,0,0,21,1,2,3,2,4,2,1,1,1,3,3,0,4,1,0,4,2,2,1,4,3,0,3,4,4,0,0,1,1,2,3,0,2,4,3,4,3,0,1,0,0,0,4,0,4,1,0,3,0,4,4
62,1,27,65,4,1,0,1,21,7,2,3,4,4,1,2,2,0,0,1,0,4,3,0,3,0,1,0,3,0,0,1,3,0,4,2,2,0,1,3,1,4,2,4,4,1,0,4,2,1,1,4,2,4,2,3,4,4,3,0
51,2,55,94,0,0,3,1,7,1,4,0,1,4,3,0,1,0,2,1,0,4,1,0,2,1,3,0,2,0,0,2,1,2,3,4,2,1,2,2,4,0,0,1,0,0,0,4,0,1,2,1,4,4,2,0,0,1,4,1
68,0,31,1,2,2,0,2,14,6,0,3,1,1,3,0,4,0,2,0,2,2,2,0,1,4,4,1,0,3,0,1,3,0,0,1,0,2,4,1,0,0,1,4,1,1,3,4,2,0,3,1,1,3,0,0,3,1,1,1
43,2,8,14,11,3,3,3,4,0,0,3,0,0,2,1,4,3,4,2,3,2,4,2,2,3,1,1,2,1,2,3,2,0,2,0,2,1,4,0,0,4,1,1,0,2,1,3,2,3,4,4,0,3,2,0,0,1,0,3
61,3,70,74,16,4,3,2,1,0,1,2,1,4,0,3,0,0,2,1,1,3,2,2,4,2,0,4,1,3,3,1,0,2,3,4,0,2,0,0,4,4,0,3,3,4,1,4,1,2,0,4,4,3,3,1,0,3,1,3
69,1,14,1,14,1,1,1,21,7,1,0,1,2,1,2,1,0,2,3,0,4,4,3,1,4,1,0,4,2,0,0,0,1,1,2,3,1,0,2,4,4,0,4,0,3,4,0,1,0,0,1,4,0,4,0,3,1,2,3
84,3,72,59,5,0,1,2,23,2,4,2,1,4,2,1,2,2,1,2,2,0,1,2,2,0,3,1,0,0,3,2,3,1,0,0,1,3,3,0,2,0,2,3,1,0,0,1,4,1,0,4,0,2,1,0,4,1,2,1
89,1,63,62,11,2,2,1,0,6,0,1,1,4,2,1,3,3,2,2,0,4,3,4,4,2,4,0,2,4,3,1,0,4,3,0,1,0,0,1,1,2,0,3,1,2,1,2,3,1,1,3,2,4,1,4,1,4,1,2
3,3,92,33,0,4,2,2,12,3,3,3,1,0,2,2,0,0,1,3,0,4,2,2,2,3,1,0,4,0,2,1,2,4,3,1,1,0,2,4,0,2,3,4,4,0,4,1,2,2,4,0,1,2,1,0,0,1,2,3
