ProviderNumber,HospitalName,City,State,ZIPCode,CountyName,PhoneNumber,HospitalType,HospitalOwner,EmergencyService,Condition,MeasureCode,MeasureName,Sample,StateAvg
140063,RUSH OAK PARK HOSPITAL,OAK PARK,IL,60304,COOK,7083839300,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,136 patients,IL_SCIP-VTE-2
510007,ST MARY'S MEDICAL CENTER,HUNTINGTON,WV,25701,CABELL,3045261234,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,244 patients,WV_PN-4
450024,UNIVERSITY MEDICAL CENTER OF EL PASO,EL PASO,TX,79905,EL PASO,9155217602,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-4,Pneumonia Patients Given Smoking Cessation Advice/Counseling,57 patients,TX_PN-4
30002,BANNER GOOD SAMARITAN MEDICAL CENTER,PHOENIX,AZ,85006,MARICOPA,6022392000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Failure,HF-3,Heart Failure Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),133 patients,AZ_HF-3
130006,ST LUKES REGIONAL MEDICAL CENTER,BOISE,ID,83712,ADA,2083812222,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,341 patients,ID_HF-2
450046,CHRISTUS SPOHN HOSPITAL CORPUS CHRISTI,CORPUS CHRISTI,TX,78404,NUECES,3619024103,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,1880 patients,TX_SCIP-INF-2
521328,RUSK COUNTY MEM HSPTL,LADYSMITH,WI,54848,RUSK,7155325561,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,25 patients,WI_PN-5C
50763,SILVER LAKE MEDICAL CENTER,LOS ANGELES,CA,90026,LOS ANGELES,2139896123,Acute Care Hospitals,Proprietary,No,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,8 patients,CA_PN-7
50067,OAK VALLEY DISTRICT HOSPITAL,OAKDALE,CA,95361,STANISLAUS,2098473011,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,26 patients,CA_AMI-1
511308,BRAXTON COUNTY MEMORIAL HOSPITAL,GASSAWAY,WV,26624,BRAXTON,3043645156,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,WV_SCIP-INF-3
430027,SANFORD USD MEDICAL CENTER,SIOUX FALLS,SD,57117,MINNEHAHA,6053331000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,169 patients,SD_AMI-1
330249,COMMUNITY MEMORIAL HOSPITAL; INC,HAMILTON,NY,13346,MADISON,3158241100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,83 patients,NY_SCIP-CARD-2
451316,MADISON ST JOSEPH HEALTH CENTER,MADISONVILLE,TX,77864,MADISON,9363482631,Critical Access Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,6 patients,TX_HF-2
490021,CENTRA HEALTH,LYNCHBURG,VA,24501,LYNCHBURG CITY,4349474705,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,VA_AMI-7A
340030,DUKE UNIVERSITY HOSPITAL,DURHAM,NC,27710,DURHAM,9196848111,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,110 patients,NC_SCIP-INF-4
320017,LOVELACE WOMEN'S HOSPITAL,ALBUQUERQUE,NM,87120,BERNALILLO,5057277805,Acute Care Hospitals,Government - State,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,91 patients,NM_PN-5C
261321,HEDRICK MEDICAL CENTER,CHILLICOTHE,MO,64601,LIVINGSTON,6606461480,Critical Access Hospitals,Government - Local,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,61 patients,MO_PN-2
521316,TRI COUNTY MEM HSPTL,WHITEHALL,WI,54773,TREMPEALEAU,7155384361,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),,WI_SCIP-INF-3
450563,BAYLOR REGIONAL MEDICAL CENTER AT GRAPEVINE,GRAPEVINE,TX,76051,TARRANT,8174811588,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-4,all heart surgery patients whose blood sugar (blood glucose) is kept under good control in the days right after surgery,124 patients,TX_SCIP-INF-4
361333,FULTON COUNTY HEALTH CENTER,WAUSEON,OH,43567,FULTON,4193352015,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,1 patients,OH_AMI-5
70027,MANCHESTER MEMORIAL HOSPITAL,MANCHESTER,CT,6040,HARTFORD,8606474780,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),261 patients,CT_SCIP-INF-3
70021,WINDHAM COMM MEM HOSP & HATCH HOSP,WILLIMANTIC,CT,6226,WINDHAM,8604569116,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),207 patients,CT_SCIP-INF-6
490044,SENTARA OBICI HOSPITAL,SUFFOLK,VA,23439,SUFFOLK CITY,7579344000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,547 patients,VA_SCIP-INF-1
511312,PRESTON MEMORIAL HOSPITAL,KINGWOOD,WV,26537,PRESTON,3043291400,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,7 patients,WV_AMI-1
40069,GREAT RIVER MEDICAL CENTER,BLYTHEVILLE,AR,72315,MISSISSIPPI,8708387300,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,25 patients,AR_SCIP-INF-1
440182,MCKENZIE REGIONAL HOSPITAL,MC KENZIE,TN,38201,CARROLL,7313525344,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),1 patients,TN_SCIP-INF-6
161339,WAVERLY HEALTH CENTER,WAVERLY,IA,50677,BREMER,3193524120,Critical Access Hospitals,Government - Local,Yes,Heart Attack,AMI-4,Heart Attack Patients Given Smoking Cessation Advice/Counseling,0 patients,IA_AMI-4
361333,FULTON COUNTY HEALTH CENTER,WAUSEON,OH,43567,FULTON,4193352015,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,62 patients,OH_PN-3B
190151,RICHARDSON MEDICAL CENTER,RAYVILLE,LA,71269,RICHLAND,3187284181,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),1 patients,LA_AMI-3
110122,SOUTH GEORGIA MEDICAL CENTER,VALDOSTA,GA,31603,LOWNDES,2293331020,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,506 patients,GA_SCIP-VTE-2
261326,MCCUNE - BROOKS HOSPITAL,CARTHAGE,MO,64836,JASPER,4173588121,Critical Access Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-1,surgery patients who were given an antibiotic at the right time (within one hour before surgery) to help prevent infection,159 patients,MO_SCIP-INF-1
101302,CAMPBELLTON GRACEVILLE HOSPITAL,GRACEVILLE,FL,32440,JACKSON,8502637201,Critical Access Hospitals,Government - Hospital District or Authority,No,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,,FL_PN-5C
151301,ST VINCENT RANDOLPH HOSPITAL INC,WINCHESTER,IN,47394,RANDOLPH,7655840004,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,75 patients,IN_PN-5C
520195,COLUMBIA CENTER,MEQUON,WI,53097,OZAUKEE,4149613590,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,WI_AMI-8A
330115,ONEIDA HEALTHCARE CENTER,ONEIDA,NY,13421,MADISON,3153636000,Acute Care Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,59 patients,NY_PN-2
151320,JAY COUNTY HOSPITAL,PORTLAND,IN,47371,JAY,2607267131,Critical Access Hospitals,Government - Local,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,40 patients,IN_PN-7
231317,SPECTRUM HEALTH UNITED MEMORIAL - KELSEY CAMPUS,LAKEVIEW,MI,48850,LAKE,9893527211,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,21 patients,MI_PN-5C
190199,VILLA FELICIANA MEDICAL COMPLEX,JACKSON,LA,70748,EAST FELICIANA,2256344000,Acute Care Hospitals,Government - State,No,Heart Attack,AMI-3,Heart Attack Patients Given ACE Inhibitor or ARB for Left Ventricular Systolic Dysfunction (LVSD),,LA_AMI-3
400014,BELLA VISTA HOSPITAL,MAYAGUEZ,PR,681,MAYAGUEZ,7876526045,Acute Care Hospitals,Voluntary non-profit - Church,No,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,177 patients,PR_PN-3B
520051,COLUMBIA ST MARYS HSPTL  MILW (COL & MILW CAMPUS),MILWAUKEE,WI,53211,MILWAUKEE,4142911210,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-VTE-1,surgery patients whose doctors ordered treatments to prevent blood clots after certain types of surgeries,287 patients,WI_SCIP-VTE-1
370100,CHOCTAW MEMORIAL HOSPITAL,HUGO,OK,74743,CHOCTAW,5803179500,Acute Care Hospitals,Voluntary non-profit - Other,No,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,3 patients,OK_SCIP-VTE-2
190008,TERREBONNE GENERAL MEDICAL CENTER,HOUMA,LA,70360,TERREBONNE,9858734141,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,135 patients,LA_PN-3B
521331,BURNETT MED CTR,GRANTSBURG,WI,54840,BURNETT,7154635353,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,,WI_AMI-8A
100071,BROOKSVILLE REGIONAL HOSPITAL,BROOKSVILLE,FL,34601,HERNANDO,3527965111,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),184 patients,FL_PN-6
310047,SHORE MEMORIAL HOSPITAL,SOMERS POINT,NJ,8244,ATLANTIC,6096533545,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,89 patients,NJ_AMI-1
440227,STONECREST MEDICAL CENTER,SMYRNA,TN,37167,RUTHERFORD,6157682000,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-1,Heart Attack Patients Given Aspirin at Arrival,38 patients,TN_AMI-1
170013,HAYS MEDICAL CENTER,HAYS,KS,67601,ELLIS,7856235000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,0 patients,KS_AMI-7A
440168,METHODIST HEALTHCARE FAYETTE HOSPITAL,SOMERVILLE,TN,38068,FAYETTE,9015164014,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,SCIP-CARD-2,surgery patients who were taking heart drugs called beta blockers before coming to the hospital&#54; who were kept on the beta blockers during the period just before and after their surgery,0 patients,TN_SCIP-CARD-2
190017,OPELOUSAS GENERAL HEALTH SYSTEM,OPELOUSAS,LA,70570,SAINT LANDRY,3379483011,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-7,Pneumonia Patients Assessed and Given Influenza Vaccination,114 patients,LA_PN-7
340017,MARGARET R PARDEE MEMORIAL HOSPITAL,HENDERSONVILLE,NC,28791,HENDERSON,8286961000,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,238 patients,NC_SCIP-VTE-2
361306,ALLEN COMMUNITY HOSPITAL,OBERLIN,OH,44074,LORAIN,4407751211,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,SCIP-VTE-2,patients who got treatment  at the right time (within 24 hours before or after their surgery) to help prevent blood clots after certain types of surgery,8 patients,OH_SCIP-VTE-2
360192,UH GEAUGA MEDICAL CENTER,CHARDON,OH,44024,GEAUGA,4402696000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-3B,Pneumonia Patients Whose Initial Emergency Room Blood Culture Was Performed Prior To The Administration Of The First Hospital Dose Of Antibiotics,128 patients,OH_PN-3B
370139,PERRY MEMORIAL HOSPITAL,PERRY,OK,73077,NOBLE,5803363541,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,52 patients,OK_PN-5C
40080,HARRIS HOSPITAL,NEWPORT,AR,72112,JACKSON,8705238911,Acute Care Hospitals,Proprietary,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,13 patients,AR_HF-4
161345,OSCEOLA COMMUNITY HOSPITAL,SIBLEY,IA,51249,OSCEOLA,7127542574,Critical Access Hospitals,Voluntary non-profit - Private,Yes,Heart Failure,HF-4,Heart Failure Patients Given Smoking Cessation Advice/Counseling,0 patients,IA_HF-4
521328,RUSK COUNTY MEM HSPTL,LADYSMITH,WI,54848,RUSK,7155325561,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Pneumonia,PN-2,Pneumonia Patients Assessed and Given Pneumococcal Vaccination,21 patients,WI_PN-2
161365,GREATER COMMUNITY HOSPITAL,CRESTON,IA,50801,UNION,6417827091,Critical Access Hospitals,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,SCIP-INF-2,surgery patients who were given the  right kind  of antibiotic to help prevent infection,25 patients,IA_SCIP-INF-2
220067,QUINCY MEDICAL CENTER,QUINCY,MA,2169,NORFOLK,6177736100,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0 patients,MA_AMI-8A
460052,TIMPANOGOS REGIONAL HOSPITAL,OREM,UT,84057,UTAH,8017146000,Acute Care Hospitals,Proprietary,Yes,Surgical Infection Prevention,SCIP-INF-6,surgery patients needing hair removed from the surgical area before surgery&#54; who had hair removed using a safer method (electric clippers or hair removal cream ?C not a razor),403 patients,UT_SCIP-INF-6
100224,UNIVERSITY HOSPITAL & MEDICAL CENTER,TAMARAC,FL,33321,BROWARD,9547212200,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-5C,Pneumonia Patients Given Initial Antibiotic(s) within 6 Hours After Arrival,146 patients,FL_PN-5C
450163,CHRISTUS SPOHN HOSPITAL KLEBERG,KINGSVILLE,TX,78363,KLEBERG,3615959701,Acute Care Hospitals,Voluntary non-profit - Church,Yes,Heart Failure,HF-2,Heart Failure Patients Given an Evaluation of Left Ventricular Systolic (LVS) Function,235 patients,TX_HF-2
440197,SOUTHERN HILLS MEDICAL CTR,NASHVILLE,TN,37211,DAVIDSON,6157814000,Acute Care Hospitals,Proprietary,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),96 patients,TN_PN-6
330160,STATEN ISLAND UNIVERSITY HOSPITAL,STATEN ISLAND,NY,10305,RICHMOND,7182269000,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),92 patients,NY_PN-6
201309,MAYO REGIONAL HOSPITAL,DOVER FOXCROFT,ME,4426,PISCATAQUIS,2075644251,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,17 patients,ME_AMI-5
451337,W J MANGOLD MEMORIAL HOSPITAL,LOCKNEY,TX,79241,FLOYD,8066523373,Critical Access Hospitals,Government - Hospital District or Authority,No,Heart Failure,HF-1,Heart Failure Patients Given Discharge Instructions,,TX_HF-1
150009,CLARK MEMORIAL HOSPITAL,JEFFERSONVILLE,IN,47130,CLARK,8122826631,Acute Care Hospitals,Government - Local,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),396 patients,IN_SCIP-INF-3
510002,GREENBRIER VALLEY MEDICAL CENTER,RONCEVERTE,WV,24970,GREENBRIER,3046474411,Acute Care Hospitals,Proprietary,Yes,Heart Attack,AMI-8A,Heart Attack Patients Given PCI Within 90 Minutes Of Arrival,0 patients,WV_AMI-8A
10043,CHILTON MEDICAL CENTER,CLANTON,AL,35045,CHILTON,2057552500,Acute Care Hospitals,Voluntary non-profit - Private,Yes,Pneumonia,PN-6,Pneumonia Patients Given the Most Appropriate Initial Antibiotic(s),38 patients,AL_PN-6
451342,MITCHELL COUNTY HOSPITAL DISTRICT,COLORADO CITY,TX,79512,MITCHELL,3257283431,Critical Access Hospitals,Government - Hospital District or Authority,Yes,Heart Attack,AMI-5,Heart Attack Patients Given Beta Blocker at Discharge,,TX_AMI-5
170196,KANSAS SPINE HOSPITAL LLC,WICHITA,KS,67226,SEDGWICK,3164625310,Acute Care Hospitals,Voluntary non-profit - Private,No,Heart Attack,AMI-7A,Heart Attack Patients Given Fibrinolytic Medication Within 30 Minutes Of Arrival,,KS_AMI-7A
420064,LORIS COMMUNITY HOSPITAL,LORIS,SC,29569,HORRY,8437167000,Acute Care Hospitals,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,SCIP-INF-3,surgery patients whose preventive antibiotics were stopped at the right time (within 24 hours after surgery),148 patients,SC_SCIP-INF-3
